name,address,street,postal_code,city,canton,url
Klinik Arlesheim,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyzp/klinik-arlesheim
Klinik Arlesheim - Gastroenterologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/erfe/klinik-arlesheim-gastroenterologie
Klinik Arlesheim - Gynäkologische Klinik,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyzk/klinik-arlesheim-gynakologische-klinik
Klinik Arlesheim - Hausarztmedizin,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyzf/klinik-arlesheim-hausarztmedizin
Klinik Arlesheim - Innere Medizin,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/ey01/klinik-arlesheim-innere-medizin
Klinik Arlesheim - Kardiologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/ercc/klinik-arlesheim-kardiologie
Klinik Arlesheim - Kinderklinik,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyzu/klinik-arlesheim-kinderklinik
Klinik Arlesheim - Neurologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyze/klinik-arlesheim-neurologie
Klinik Arlesheim - Onkologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyz9/klinik-arlesheim-onkologie
Klinik Arlesheim - Pneumologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/ey0b/klinik-arlesheim-pneumologie
Klinik Arlesheim - Psychiatrische Klinik,"Brachmattstrasse 19, 4144 Arlesheim",Brachmattstrasse 19,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/ered/klinik-arlesheim-psychiatrische-klinik
KTK Kindertagesklinik Liestal,"Oristalstrasse 87a, 4410 Liestal",Oristalstrasse 87a,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/erdo/ktk-kindertagesklinik-liestal
KTK Kindertagesklinik Liestal - Kinderklinik,"Oristalstrasse 87a, 4410 Liestal",Oristalstrasse 87a,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/ercl/ktk-kindertagesklinik-liestal-kinderklinik
"Poliklinik Bruderholz, Kinder- und Jugendpsychiatrie","Gemeindeholzweg, 4101 Binningen",Gemeindeholzweg,4101,Binningen,Basel-Landschaft,https://www.onedoc.ch/de/klinik/binningen/ercw/poliklinik-bruderholz-kinder-und-jugendpsychiatrie
Praxisklinik Binningen,"Hauptstrasse 11, 4102 Binningen",Hauptstrasse 11,4102,Binningen,Basel-Landschaft,https://www.onedoc.ch/de/klinik/binningen/em7y/praxisklinik-binningen
Praxis-Klinik Ergolz AG,"Hammerstrasse 35, 4410 Liestal",Hammerstrasse 35,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/emm9/praxis-klinik-ergolz-ag
Praxis-Klinik Ergolz - Ophthalmologische Klinik,"Hammerstrasse 35, 4410 Liestal",Hammerstrasse 35,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/erd1/praxis-klinik-ergolz-ophthalmologische-klinik
Praxis-Klinik Ergolz - ORL Klinik,"Hammerstrasse 35, 4410 Liestal",Hammerstrasse 35,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/erhh/praxis-klinik-ergolz-orl-klinik
Praxisklinik Rennbahn - Anästhesie Allgemein,"Kriegackerstrasse 100, 4132 Muttenz",Kriegackerstrasse 100,4132,Muttenz,Basel-Landschaft,https://www.onedoc.ch/de/klinik/muttenz/erdq/praxisklinik-rennbahn-anasthesie-allgemein
Praxisklinik Rennbahn - Chirurgie Allgemein,"Kriegackerstrasse 100, 4132 Muttenz",Kriegackerstrasse 100,4132,Muttenz,Basel-Landschaft,https://www.onedoc.ch/de/klinik/muttenz/erh2/praxisklinik-rennbahn-chirurgie-allgemein
Praxisklinik Rennbahn - Chirurgie Orthopädische,"Kriegackerstrasse 100, 4132 Muttenz",Kriegackerstrasse 100,4132,Muttenz,Basel-Landschaft,https://www.onedoc.ch/de/klinik/muttenz/ereu/praxisklinik-rennbahn-chirurgie-orthopadische
Praxisklinik Rennbahn - Innere Medizin,"Kriegackerstrasse 100, 4132 Muttenz",Kriegackerstrasse 100,4132,Muttenz,Basel-Landschaft,https://www.onedoc.ch/de/klinik/muttenz/erg4/praxisklinik-rennbahn-innere-medizin
Psychiatrie Baselland - Psychiatrische Klinik,"Bienentalstrasse 7, 4410 Liestal",Bienentalstrasse 7,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/erct/psychiatrie-baselland-psychiatrische-klinik
Tagesklinik Klinik Arlesheim - Neurologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/ey2c/tagesklinik-klinik-arlesheim-neurologie
Tagesklinik Klinik Arlesheim - Onkologie,"Pfeffingerweg 1, 4144 Arlesheim",Pfeffingerweg 1,4144,Arlesheim,Basel-Landschaft,https://www.onedoc.ch/de/klinik/arlesheim/eyzm/tagesklinik-klinik-arlesheim-onkologie
Vista Augenklinik Binningen,"Hauptstrasse 55, 4102 Binningen",Hauptstrasse 55,4102,Binningen,Basel-Landschaft,https://www.onedoc.ch/de/klinik/binningen/ercg/vista-augenklinik-binningen
Vista Augenklinik Liestal,"Bahnhofplatz 11, 4410 Liestal",Bahnhofplatz 11,4410,Liestal,Basel-Landschaft,https://www.onedoc.ch/de/klinik/liestal/ercy/vista-augenklinik-liestal
Alterstagesklinik - Psycho-Geriatrie,"Brauereistrasse 18, 8570 Weinfelden",Brauereistrasse 18,8570,Weinfelden,Thurgau,https://www.onedoc.ch/de/klinik/weinfelden/evek/alterstagesklinik-psycho-geriatrie
"Clienia Littenheid AG, Psychiatriezentrum Sirnach","Wilerstrasse 18, 8370 Sirnach",Wilerstrasse 18,8370,Sirnach,Thurgau,https://www.onedoc.ch/de/klinik/sirnach/emwf/clienia-littenheid-ag-psychiatriezentrum-sirnach
Clienia Littenheid - Psychiatrische Klinik,"Hauptstrasse 130, 9573 Sirnach",Hauptstrasse 130,9573,Sirnach,Thurgau,https://www.onedoc.ch/de/klinik/sirnach/e0ig/clienia-littenheid-psychiatrische-klinik
Clienia Psychiatriezentrum - Psychiatrische Klinik,"Wilerstrasse 18, 8370 Sirnach",Wilerstrasse 18,8370,Sirnach,Thurgau,https://www.onedoc.ch/de/klinik/sirnach/e0h8/clienia-psychiatriezentrum-psychiatrische-klinik
"Diessenhofen, Klinik St. Katharinental","St. Katharinental 1, 8253 Diessenhofen",St. Katharinental 1,8253,Diessenhofen,Thurgau,https://www.onedoc.ch/de/klinik/diessenhofen/e0i8/diessenhofen-klinik-st-katharinental
Ext. Psychiatrischer Dienst - Psychiatrische Klinik,"Schützenstrasse 15, 8570 Weinfelden",Schützenstrasse 15,8570,Weinfelden,Thurgau,https://www.onedoc.ch/de/klinik/weinfelden/e0i7/ext-psychiatrischer-dienst-psychiatrische-klinik
"Frauenfeld, Schlossberg Tagesklinik - Ophthalmologische Klinik","Oberstadtstrasse 4, 8500 Frauenfeld",Oberstadtstrasse 4,8500,Frauenfeld,Thurgau,https://www.onedoc.ch/de/klinik/frauenfeld/even/frauenfeld-schlossberg-tagesklinik-ophthalmologische-klinik
Klinik Schloss Mammern,"Dr. A.O. Fleisch-Strasse 3, 8265 Mammern",Dr. A.O. Fleisch-Strasse 3,8265,Mammern,Thurgau,https://www.onedoc.ch/de/klinik/mammern/eq1j/klinik-schloss-mammern
Klinik Schloss Mammern - Innere Medizin,"Dr. A.O. Fleisch-Strasse 3, 8265 Mammern",Dr. A.O. Fleisch-Strasse 3,8265,Mammern,Thurgau,https://www.onedoc.ch/de/klinik/mammern/e0ir/klinik-schloss-mammern-innere-medizin
Klinik Schloss Mammern - Kardiologie,"Dr. A.O. Fleisch-Strasse 3, 8265 Mammern",Dr. A.O. Fleisch-Strasse 3,8265,Mammern,Thurgau,https://www.onedoc.ch/de/klinik/mammern/e0ij/klinik-schloss-mammern-kardiologie
Klinik Schloss Mammern - Rheumatologische Klinik,"Dr. A.O. Fleisch-Strasse 3, 8265 Mammern",Dr. A.O. Fleisch-Strasse 3,8265,Mammern,Thurgau,https://www.onedoc.ch/de/klinik/mammern/e0iq/klinik-schloss-mammern-rheumatologische-klinik
Klinik Seeschau,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/ez92/klinik-seeschau
Klinik Seeschau Kreuzlingen - Anästhesie Allgemein,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/e0i9/klinik-seeschau-kreuzlingen-anasthesie-allgemein
Klinik Seeschau Kreuzlingen - Chirurgie Allgemein,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/e0ba/klinik-seeschau-kreuzlingen-chirurgie-allgemein
Klinik Seeschau Kreuzlingen - Chirurgie Orthopädische,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/e0iw/klinik-seeschau-kreuzlingen-chirurgie-orthopadische
Klinik Seeschau Kreuzlingen - Chirurgie Plastische,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/eurc/klinik-seeschau-kreuzlingen-chirurgie-plastische
Klinik Seeschau Kreuzlingen - Gynäkologische Klinik,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/e0i2/klinik-seeschau-kreuzlingen-gynakologische-klinik
Klinik Seeschau Kreuzlingen - Urologische Klinik,"Bernrainstrasse 17, 8280 Kreuzlingen",Bernrainstrasse 17,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/e0im/klinik-seeschau-kreuzlingen-urologische-klinik
Klinik St. Katharinental - Rehabilitation,"St. Katharinental 1, 8253 Diessenhofen",St. Katharinental 1,8253,Diessenhofen,Thurgau,https://www.onedoc.ch/de/klinik/diessenhofen/eveo/klinik-st-katharinental-rehabilitation
"Münsterlingen, Psych. Dienste Thurgau - Memory Klinik","Waldhausweg 154, 8596 Münsterlingen",Waldhausweg 154,8596,Münsterlingen,Thurgau,https://www.onedoc.ch/de/klinik/munsterlingen/evd3/munsterlingen-psych-dienste-thurgau-memory-klinik
Privatklinik Aadorf,"Fohrenbergstrasse 23, 8355 Aadorf",Fohrenbergstrasse 23,8355,Aadorf,Thurgau,https://www.onedoc.ch/de/klinik/aadorf/emty/privatklinik-aadorf
Privatklinik Aadorf - Psychiatrische Klinik,"Fohrenbergstrasse 23, 8355 Aadorf",Fohrenbergstrasse 23,8355,Aadorf,Thurgau,https://www.onedoc.ch/de/klinik/aadorf/emss/privatklinik-aadorf-psychiatrische-klinik
Psychiatriezentrum PDT - Tagesklinik,"Nationalstrasse 19, 8280 Kreuzlingen",Nationalstrasse 19,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/evd8/psychiatriezentrum-pdt-tagesklinik
Psychiatrische Dienste Thurgau - Psychiatrische Klinik,"Seeblickstrasse 3, 8596 Münsterlingen",Seeblickstrasse 3,8596,Münsterlingen,Thurgau,https://www.onedoc.ch/de/klinik/munsterlingen/evec/psychiatrische-dienste-thurgau-psychiatrische-klinik
Rehaklinik Dussnang - Andere,"Kurhausstrasse 34, 8374 Dussnang",Kurhausstrasse 34,8374,Dussnang,Thurgau,https://www.onedoc.ch/de/klinik/dussnang/evhh/rehaklinik-dussnang-andere
Rehaklinik Dussnang - Chirurgie Orthopädische,"Kurhausstrasse 34, 8374 Dussnang",Kurhausstrasse 34,8374,Dussnang,Thurgau,https://www.onedoc.ch/de/klinik/dussnang/evgu/rehaklinik-dussnang-chirurgie-orthopadische
Rehaklinik Dussnang - Innere Medizin,"Kurhausstrasse 34, 8374 Dussnang",Kurhausstrasse 34,8374,Dussnang,Thurgau,https://www.onedoc.ch/de/klinik/dussnang/evfo/rehaklinik-dussnang-innere-medizin
Rehaklinik Dussnang - Rehabilitation,"Kurhausstrasse 34, 8374 Dussnang",Kurhausstrasse 34,8374,Dussnang,Thurgau,https://www.onedoc.ch/de/klinik/dussnang/evgw/rehaklinik-dussnang-rehabilitation
Rehaklinik Zihlschlacht,"Hauptstrasse 2, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/eraj/rehaklinik-zihlschlacht
Rehaklinik Zihlschlacht - Innere Medizin,"Hauptstrasse 2-4, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2-4,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/ez9s/rehaklinik-zihlschlacht-innere-medizin
Rehaklinik Zihlschlacht - Kardiologie,"Hauptstrasse 2-4, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2-4,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/evgn/rehaklinik-zihlschlacht-kardiologie
Rehaklinik Zihlschlacht - Neurorehabilitation,"Hauptstrasse 2-4, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2-4,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/ey5a/rehaklinik-zihlschlacht-neurorehabilitation
Rehaklinik Zihlschlacht - Rehabilitation,"Hauptstrasse 2-4, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2-4,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/e0h3/rehaklinik-zihlschlacht-rehabilitation
"Romanshorn, Ext. Psychiatrischer Dienst - Psychiatrische Klinik","Bahnhofstrasse 52, 8590 Romanshorn",Bahnhofstrasse 52,8590,Romanshorn,Thurgau,https://www.onedoc.ch/de/klinik/romanshorn/evd6/romanshorn-ext-psychiatrischer-dienst-psychiatrische-klinik
Schlossberg Tagesklinik,"Bahnhofstrasse 57, 8500 Frauenfeld",Bahnhofstrasse 57,8500,Frauenfeld,Thurgau,https://www.onedoc.ch/de/klinik/frauenfeld/evfi/schlossberg-tagesklinik
Schlossberg Tagesklinik AG - Chirurgie Orthopädische,"Bahnhofstrasse 57, 8500 Frauenfeld",Bahnhofstrasse 57,8500,Frauenfeld,Thurgau,https://www.onedoc.ch/de/klinik/frauenfeld/emqa/schlossberg-tagesklinik-ag-chirurgie-orthopadische
Schlossberg Tagesklinik - Chirurgie Allgemein,"Bahnhofstrasse 57, 8500 Frauenfeld",Bahnhofstrasse 57,8500,Frauenfeld,Thurgau,https://www.onedoc.ch/de/klinik/frauenfeld/evel/schlossberg-tagesklinik-chirurgie-allgemein
Schlossberg Tagesklinik - Urologische Klinik,"Bahnhofstrasse 57, 8500 Frauenfeld",Bahnhofstrasse 57,8500,Frauenfeld,Thurgau,https://www.onedoc.ch/de/klinik/frauenfeld/evhp/schlossberg-tagesklinik-urologische-klinik
Venenklinik Bellevue - Chirurgie Allgemein,"Brückenstrasse 9, 8280 Kreuzlingen",Brückenstrasse 9,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/ezt6/venenklinik-bellevue-chirurgie-allgemein
Venenklinik Bellevue - Chirurgie Plastische,"Brückenstrasse 9, 8280 Kreuzlingen",Brückenstrasse 9,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/eq91/venenklinik-bellevue-chirurgie-plastische
Venenklinik Bellevue - Innere Medizin,"Brückenstrasse 9, 8280 Kreuzlingen",Brückenstrasse 9,8280,Kreuzlingen,Thurgau,https://www.onedoc.ch/de/klinik/kreuzlingen/ets5/venenklinik-bellevue-innere-medizin
"Zihlschlacht, Rehaklinik Zihlschlacht - Medizin Neurologie","Hauptstrasse 2-4, 8588 Zihlschlacht-Sitterdorf",Hauptstrasse 2-4,8588,Zihlschlacht-Sitterdorf,Thurgau,https://www.onedoc.ch/de/klinik/zihlschlacht-sitterdorf/erkg/zihlschlacht-rehaklinik-zihlschlacht-medizin-neurologie
Cabinet Drsses ME. Müller et N. Habib,"Place de la Gare 15, 1700 Freiburg",Place de la Gare 15,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/e8r2/cabinet-drsses-me-muller-et-n-habib
Clinique de jour psych. RFSM - Ambulatoire psych.,"Rue du Botzet 18, 1700 Freiburg",Rue du Botzet 18,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/eszg/clinique-de-jour-psych-rfsm-ambulatoire-psych
Clinique Générale Ste-Anne,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezkh/clinique-generale-ste-anne
Clinique Générale Ste-Anne - Anésthésie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezjv/clinique-generale-ste-anne-anesthesie
Clinique Générale Ste-Anne - Angiologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezhr/clinique-generale-ste-anne-angiologie
Clinique Générale Ste-Anne - Chirurgie Cardiov./Thoracique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezlc/clinique-generale-ste-anne-chirurgie-cardiov-thoracique
Clinique Générale Ste-Anne - Chirurgie d'épaule/coude,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezkw/clinique-generale-ste-anne-chirurgie-d-epaule-coude
Clinique Générale Ste-Anne - Chirurgie Générale,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezl4/clinique-generale-ste-anne-chirurgie-generale
Clinique Générale Ste-Anne - Chirurgie Maxillo-faciale,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezlr/clinique-generale-ste-anne-chirurgie-maxillo-faciale
Clinique Générale Ste-Anne - Chirurgie Neurologique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezlt/clinique-generale-ste-anne-chirurgie-neurologique
Clinique Générale Ste-Anne - Chirurgie Orthopédique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/esfc/clinique-generale-ste-anne-chirurgie-orthopedique
Clinique Générale Ste-Anne - Chirurgie Pédiatrique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezko/clinique-generale-ste-anne-chirurgie-pediatrique
Clinique Générale Ste-Anne - Dermatologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezkx/clinique-generale-ste-anne-dermatologie
Clinique Générale Ste-Anne - Endo/Diabétologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezjm/clinique-generale-ste-anne-endo-diabetologie
Clinique Générale Ste-Anne - Gynécologie Clinique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezjf/clinique-generale-ste-anne-gynecologie-clinique
Clinique Générale Ste-Anne - Inféctiologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezlx/clinique-generale-ste-anne-infectiologie
Clinique Générale Ste-Anne - Mastologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezj5/clinique-generale-ste-anne-mastologie
Clinique Générale Ste-Anne - Médecine chiropratique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezls/clinique-generale-ste-anne-medecine-chiropratique
Clinique Générale Ste-Anne - Médecine du sport,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezkt/clinique-generale-ste-anne-medecine-du-sport
Clinique Générale Ste-Anne - Médecine Interne,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezjs/clinique-generale-ste-anne-medecine-interne
Clinique Générale Ste-Anne - Oncologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezkq/clinique-generale-ste-anne-oncologie
Clinique Générale Ste-Anne - ORL Clinique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezle/clinique-generale-ste-anne-orl-clinique
Clinique Générale Ste Anne - Physiothérapie,"Rue Georges-Jordil 2, 1700 Freiburg",Rue Georges-Jordil 2,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/e3ox/clinique-generale-ste-anne-physiotherapie
Clinique Générale Ste-Anne - Pneumologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezk1/clinique-generale-ste-anne-pneumologie
Clinique Générale Ste-Anne - Reproduction-Endocrinologie,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/esz5/clinique-generale-ste-anne-reproduction-endocrinologie
Clinique Générale Ste-Anne - Rhumatologie Clinique,"Rue Hans-Geiler 6, 1700 Freiburg",Rue Hans-Geiler 6,1700,Freiburg,Freiburg,https://www.onedoc.ch/de/klinik/freiburg/ezj3/clinique-generale-ste-anne-rhumatologie-clinique
Clinique Moléson,"Avenue de la Gare 30, 1630 Bulle",Avenue de la Gare 30,1630,Bulle,Freiburg,https://www.onedoc.ch/de/klinik/bulle/ebapb/clinique-moleson
Clinique Moncor,"Route de Moncor 12, 1752 Villars-sur-Glâne",Route de Moncor 12,1752,Villars-sur-Glâne,Freiburg,https://www.onedoc.ch/de/klinik/villars-sur-glane/ezj2/clinique-moncor
Clinique Moncor - Chirurgie Orthopédique,"Route de Moncor 12, 1752 Villars-sur-Glâne",Route de Moncor 12,1752,Villars-sur-Glâne,Freiburg,https://www.onedoc.ch/de/klinik/villars-sur-glane/es3i/clinique-moncor-chirurgie-orthopedique
Clinique Moncor - Ophtalmologie Clinique,"Route de Moncor 12, 1752 Villars-sur-Glâne",Route de Moncor 12,1752,Villars-sur-Glâne,Freiburg,https://www.onedoc.ch/de/klinik/villars-sur-glane/esvi/clinique-moncor-ophtalmologie-clinique
FNPG Tagesklinik / Ambulatorium - Ambulatoire psych.,"Chemin du Cardinal-Journet 3, 1752 Villars-sur-Glâne",Chemin du Cardinal-Journet 3,1752,Villars-sur-Glâne,Freiburg,https://www.onedoc.ch/de/klinik/villars-sur-glane/es1d/fnpg-tagesklinik-ambulatorium-ambulatoire-psych
HFR Riaz - Gynécologie Policlinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/ezjr/hfr-riaz-gynecologie-policlinique
HFR Riaz - Ophtalmologie Clinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/eyj6/hfr-riaz-ophtalmologie-clinique
HFR Riaz - ORL Clinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/es1j/hfr-riaz-orl-clinique
HFR Riaz - Psychiatrie Clinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/esx2/hfr-riaz-psychiatrie-clinique
HFR Riaz - Radiologie Clinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/ezjy/hfr-riaz-radiologie-clinique
HFR Riaz - Urologie Clinique,"Rue de l'Hôpital 9, 1632 Riaz",Rue de l'Hôpital 9,1632,Riaz,Freiburg,https://www.onedoc.ch/de/klinik/riaz/es1k/hfr-riaz-urologie-clinique
HFR Tafers - Gynäkologische Klinik,"Maggenberg 1, 1712 Tafers",Maggenberg 1,1712,Tafers,Freiburg,https://www.onedoc.ch/de/klinik/tafers/ezk3/hfr-tafers-gynakologische-klinik
HFR Tafers - Rheumatologische Klinik,"Maggenberg 1, 1712 Tafers",Maggenberg 1,1712,Tafers,Freiburg,https://www.onedoc.ch/de/klinik/tafers/ezky/hfr-tafers-rheumatologische-klinik
Réseau fribourgeois santé ment. - Psychiatrie Clinique,"L'Hôpital 140, 1633 Marsens",L'Hôpital 140,1633,Marsens,Freiburg,https://www.onedoc.ch/de/klinik/marsens/esx4/reseau-fribourgeois-sante-ment-psychiatrie-clinique
Aivla Vista Augenklinik Pontresina,"La Senda 1, 7504 Pontresina",La Senda 1,7504,Pontresina,Graubünden,https://www.onedoc.ch/de/klinik/pontresina/esa2/aivla-vista-augenklinik-pontresina
