name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Gemeinschaftspraxis für Gynäkologie und Geburtshilfe,"Witikonerstrasse 289, 8053 Zürich",Witikonerstrasse 289,8053,Zürich,Zürich,043 499 70 00,Gynäkologie und Geburtshilfe,https://gyn-witikon.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+für+Gynäkologie+und+Geburtshilfe+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewo8/gemeinschaftspraxis-fur-gynakologie-und-geburtshilfe,0,
Gemeinschaftspraxis für Innere Medizin,"Schiffliweg 7, 8700 Küsnacht",Schiffliweg 7,8700,Küsnacht,Zürich,044 910 10 52,Allgemeine Innere Medizin,https://viwi.ch/home3,https://www.google.ch/search?q=Gemeinschaftspraxis+für+Innere+Medizin+Küsnacht,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kusnacht/ewu8/gemeinschaftspraxis-fur-innere-medizin,0,
Gemeinschaftspraxis Glattbrugg,"Wallisellerstrasse 11, 8152 Glattbrugg",Wallisellerstrasse 11,8152,Glattbrugg,Zürich,044 810 22 12,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://arztzentrum-glattbrugg.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Glattbrugg+Glattbrugg,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/glattbrugg/ew3g/gemeinschaftspraxis-glattbrugg,0,
Gemeinschaftspraxis Leepünt,"Leepüntstrasse 18, 8600 Dübendorf",Leepüntstrasse 18,8600,Dübendorf,Zürich,044 823 90 90,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gemeinschaftspraxis+Leepünt+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ew7l/gemeinschaftspraxis-leepunt,0,
Gemeinschaftspraxis Oberweningen,"Chlupfwisstrasse 34, 8165 Oberweningen",Chlupfwisstrasse 34,8165,Oberweningen,Zürich,044 857 80 80,Allgemeine Innere Medizin,https://www.oberweningen.ch/sehenswuerdigkeiten/25952,https://www.google.ch/search?q=Gemeinschaftspraxis+Oberweningen+Oberweningen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberweningen/ew89/gemeinschaftspraxis-oberweningen,0,
Gemeinschaftspraxis PIONIERPARK,"Zürcherstrasse 7 Pionierpark, 8400 Winterthur",Zürcherstrasse 7 Pionierpark,8400,Winterthur,Zürich,052 209 07 07,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",,https://www.google.ch/search?q=Gemeinschaftspraxis+PIONIERPARK+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ej6x/gemeinschaftspraxis-pionierpark,0,
Gemeinschaftspraxis Rössligasse,"Rössligasse 11, 8180 Bülach",Rössligasse 11,8180,Bülach,Zürich,044 860 11 14,Allgemeine Innere Medizin,http://praxis-roessligasse.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Rössligasse+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bulach/exh4/gemeinschaftspraxis-rossligasse,0,
Gemeinschaftspraxis Vordergasse 9,"Vordergasse 9, 8353 Elgg",Vordergasse 9,8353,Elgg,Zürich,052 364 10 00,Allgemeine Innere Medizin,http://www.praxis-vordergasse9.ch/medizin,https://www.google.ch/search?q=Gemeinschaftspraxis+Vordergasse+9+Elgg,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/elgg/exbm/gemeinschaftspraxis-vordergasse-9,0,
Gemeinschaftspraxis Wiesendangen,"Schulstrasse 8c, 8542 Wiesendangen",Schulstrasse 8c,8542,Wiesendangen,Zürich,052 338 23 23,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://gemeinschaftspraxis-wiesendangen.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Wiesendangen+Wiesendangen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wiesendangen/ewp9/gemeinschaftspraxis-wiesendangen,0,
Gemeinschaftspraxis Züri Nord,"Schulstrasse 37, 8050 Zürich",Schulstrasse 37,8050,Zürich,Zürich,044 318 80 10,"Allgemeine Innere Medizin, Rheumatologie",https://www.zuerinordpraxis.ch/,https://www.google.ch/search?q=Gemeinschaftspraxis+Züri+Nord+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewo9/gemeinschaftspraxis-zuri-nord,0,
Gesundheit im Zentrum,"Kirchgasse 1, 8320 Fehraltorf",Kirchgasse 1,8320,Fehraltorf,Zürich,044 954 15 54,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gesundheit+im+Zentrum+Fehraltorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/fehraltorf/ewz5/gesundheit-im-zentrum,0,
Gesundheitshalt Praxisgemeinschaft,"Bahnhofstrasse 5, 8953 Dietikon",Bahnhofstrasse 5,8953,Dietikon,Zürich,044 744 50 20,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Rheumatologie",,https://www.google.ch/search?q=Gesundheitshalt+Praxisgemeinschaft+Dietikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/ewtz/gesundheitshalt-praxisgemeinschaft,0,
Glattaler Praxis,"Adlerstrasse 1, 8600 Dübendorf",Adlerstrasse 1,8600,Dübendorf,Zürich,043 343 50 50,"HNO (Hals-, Nasen-, Ohrenheilkunde)",,https://www.google.ch/search?q=Glattaler+Praxis+Dübendorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dubendorf/ew1c/glattaler-praxis,0,
GO 87- Praxis für Gynäkologie & Geburtshilfe,"Goldbrunnenstrasse 87, 8055 Zürich",Goldbrunnenstrasse 87,8055,Zürich,Zürich,044 461 48 38,"Gynäkologie und Geburtshilfe, Kinderwunsch | Fertilitätsbehandlung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Verhütung, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich, Wechseljahre | Menopause",https://www.go87.ch/,https://www.google.ch/search?q=GO+87-+Praxis+für+Gynäkologie+&+Geburtshilfe+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/e9di/go-87-praxis-fur-gynakologie-geburtshilfe,0,
Gruppenpraxis,"Obergasse 19, 8400 Winterthur",Obergasse 19,8400,Winterthur,Zürich,052 203 31 81,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.sanacare.ch/gruppenpraxen/standorte/sanacare-winterthur/,https://www.google.ch/search?q=Gruppenpraxis+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/epl1/gruppenpraxis,0,
Gruppenpraxis Altstetterstrasse 118,"Altstetterstrasse 118, 8048 Zürich",Altstetterstrasse 118,8048,Zürich,Zürich,044 431 51 00,"Allgemeine Innere Medizin, Pädiatrie",https://www.arztpraxis-zurich.ch/,https://www.google.ch/search?q=Gruppenpraxis+Altstetterstrasse+118+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewp2/gruppenpraxis-altstetterstrasse-118,0,
Gruppenpraxis Dr. Ansel / Dr. Hranac / Dr. Mentzel / Dr. Schaub / Dr. Zehnder,"Bahnhofplatz 5, 8400 Winterthur",Bahnhofplatz 5,8400,Winterthur,Zürich,052 213 05 50,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Ansel+/+Dr.+Hranac+/+Dr.+Mentzel+/+Dr.+Schaub+/+Dr.+Zehnder+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exbv/gruppenpraxis-dr-ansel-dr-hranac-dr-mentzel-dr-schaub-dr-zehnder,0,
Gruppenpraxis Dr. Aslan / Dr. Gruhler,"Riedtlistrasse 1, 8006 Zürich",Riedtlistrasse 1,8006,Zürich,Zürich,044 361 86 65,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aslan+/+Dr.+Gruhler+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epin/gruppenpraxis-dr-aslan-dr-gruhler,0,
Gruppenpraxis Dr. A. und. Z. Bokor,"Kaiserstuhlerstrasse 52, 8187 Weiach",Kaiserstuhlerstrasse 52,8187,Weiach,Zürich,043 433 00 60,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pädiatrie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+A.+und.+Z.+Bokor+Weiach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/weiach/ewy6/gruppenpraxis-dr-a-und-z-bokor,0,
Gruppenpraxis Dr. Bächtold / Dr. Reger,"Liebestrasse 1, 8400 Winterthur",Liebestrasse 1,8400,Winterthur,Zürich,052 203 38 90,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bächtold+/+Dr.+Reger+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/epr7/gruppenpraxis-dr-bachtold-dr-reger,0,
Gruppenpraxis Dr. Baranec / Dr. Kappeler,"Hauptstrasse 2, 8477 Oberstammheim",Hauptstrasse 2,8477,Oberstammheim,Zürich,052 745 13 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Baranec+/+Dr.+Kappeler+Oberstammheim,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberstammheim/exl7/gruppenpraxis-dr-baranec-dr-kappeler,0,
Gruppenpraxis Dr. Bäuerle / Dr. Voigt,"Schachenstrasse 4, 8907 Wettswil",Schachenstrasse 4,8907,Wettswil,Zürich,044 700 11 44,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bäuerle+/+Dr.+Voigt+Wettswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wettswil/epqo/gruppenpraxis-dr-bauerle-dr-voigt,0,
Gruppenpraxis Dr. Bellorini / Dr. Schmidt,"Ziegelstrasse 2, 8038 Zürich",Ziegelstrasse 2,8038,Zürich,Zürich,044 482 33 33,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bellorini+/+Dr.+Schmidt+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epla/gruppenpraxis-dr-bellorini-dr-schmidt,0,
Gruppenpraxis Dr. Bernheim / Dr. Hoff,"Asylstrasse 82, 8032 Zürich",Asylstrasse 82,8032,Zürich,Zürich,044 422 56 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bernheim+/+Dr.+Hoff+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epub/gruppenpraxis-dr-bernheim-dr-hoff,0,
Gruppenpraxis Dr. Bonfiglio-Kägi / Dr. Grete-Wenger / Dr. Kägi Bonfiglio,"Heuackerstrasse 3, 8135 Langnau am Albis",Heuackerstrasse 3,8135,Langnau am Albis,Zürich,044 713 30 69,"Allgemeine Innere Medizin, Kinder- und Jugendpsychiatrie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bonfiglio-Kägi+/+Dr.+Grete-Wenger+/+Dr.+Kägi+Bonfiglio+Langnau+am+Albis,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langnau-am-albis/ew7u/gruppenpraxis-dr-bonfiglio-kagi-dr-grete-wenger-dr-kagi-bonfiglio,0,
Gruppenpraxis Dr. Bonsaver Meier / Dr. Kisgyörgy,"In der Fadmatt 112, 8902 Urdorf",In der Fadmatt 112,8902,Urdorf,Zürich,044 734 42 90,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bonsaver+Meier+/+Dr.+Kisgyörgy+Urdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/urdorf/exc6/gruppenpraxis-dr-bonsaver-meier-dr-kisgyorgy,0,
Gruppenpraxis Dr. Brandenberger / Dr. Brandenberger,"Bergstrasse 37, 8708 Männedorf",Bergstrasse 37,8708,Männedorf,Zürich,044 920 06 70,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Brandenberger+/+Dr.+Brandenberger+Männedorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/mannedorf/eprt/gruppenpraxis-dr-brandenberger-dr-brandenberger,0,
Gruppenpraxis Dr. Broger / Dr. Ulmer,"Zolliker Strasse 79, 8702 Zollikon",Zolliker Strasse 79,8702,Zollikon,Zürich,044 391 80 80,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Broger+/+Dr.+Ulmer+Zollikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikon/ewzj/gruppenpraxis-dr-broger-dr-ulmer,0,
Gruppenpraxis Dr. Buri / Dr. Stephan / Dr. Tasci-Buck,"Schönenwerdstrasse 7, 8902 Urdorf",Schönenwerdstrasse 7,8902,Urdorf,Zürich,044 735 31 11,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Buri+/+Dr.+Stephan+/+Dr.+Tasci-Buck+Urdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/urdorf/ewtw/gruppenpraxis-dr-buri-dr-stephan-dr-tasci-buck,0,
Gruppenpraxis Dr. Bürklin / Dr. Geiger,"Minervastrasse 13, 8032 Zürich",Minervastrasse 13,8032,Zürich,Zürich,044 262 13 23,"Hausarztmedizin (Allgemeinmedizin), Neurologie, Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bürklin+/+Dr.+Geiger+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew3q/gruppenpraxis-dr-burklin-dr-geiger,0,
Gruppenpraxis Dr. Cerletti / Dr. Schlegel / Dr. Spillmann,"Olgastrasse 6, 8001 Zürich",Olgastrasse 6,8001,Zürich,Zürich,043 243 71 25,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Cerletti+/+Dr.+Schlegel+/+Dr.+Spillmann+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewpb/gruppenpraxis-dr-cerletti-dr-schlegel-dr-spillmann,0,
Gruppenpraxis Dr. Chassé / Dr. Eriksson-Durrer,"Witikonerstrasse 15, 8032 Zürich",Witikonerstrasse 15,8032,Zürich,Zürich,044 422 65 05,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Chassé+/+Dr.+Eriksson-Durrer+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epu7/gruppenpraxis-dr-chasse-dr-eriksson-durrer,0,
Gruppenpraxis Dr. Dätwyler / Dr. Meister,"Löwenstrasse 17, 8953 Dietikon",Löwenstrasse 17,8953,Dietikon,Zürich,044 745 35 35,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Dätwyler+/+Dr.+Meister+Dietikon,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dietikon/exhc/gruppenpraxis-dr-datwyler-dr-meister,0,
Gruppenpraxis Dr. Deseö / Dr. Deseö-Schütz / Dr. Lorger,"Dufourstrasse 143, 8008 Zürich",Dufourstrasse 143,8008,Zürich,Zürich,044 387 80 91,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Deseö+/+Dr.+Deseö-Schütz+/+Dr.+Lorger+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/eppp/gruppenpraxis-dr-deseo-dr-deseo-schutz-dr-lorger,0,
Gruppenpraxis Dr. Diener / Dr. Steger,"Falkenstrasse 26, 8008 Zürich",Falkenstrasse 26,8008,Zürich,Zürich,043 244 92 93,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Diener+/+Dr.+Steger+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exp7/gruppenpraxis-dr-diener-dr-steger,0,
Gruppenpraxis Dr. Djahanschahi / Dr. Djahanschahi,"Zeunerstrasse 19, 8037 Zürich",Zeunerstrasse 19,8037,Zürich,Zürich,043 321 30 30,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Djahanschahi+/+Dr.+Djahanschahi+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/epoo/gruppenpraxis-dr-djahanschahi-dr-djahanschahi,0,
Gruppenpraxis Dr. Doldt-Damann / Dr. Zimmermann-Hösli,"Trichtenhauser Strasse 24, 8125 Zollikerberg",Trichtenhauser Strasse 24,8125,Zollikerberg,Zürich,044 397 31 12,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Doldt-Damann+/+Dr.+Zimmermann-Hösli+Zollikerberg,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikerberg/ewx8/gruppenpraxis-dr-doldt-damann-dr-zimmermann-hosli,0,
Gruppenpraxis Dr. Doromond / Dr. Fröhlich / Dr. Peter,"Zürcherstrasse 6, 8142 Uitikon Waldegg",Zürcherstrasse 6,8142,Uitikon Waldegg,Zürich,044 491 45 55,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Doromond+/+Dr.+Fröhlich+/+Dr.+Peter+Uitikon+Waldegg,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uitikon-waldegg/ew25/gruppenpraxis-dr-doromond-dr-frohlich-dr-peter,0,
Gruppenpraxis Dr. Dudli / Dr. Gossweiler,"Schindlerstrasse 2, 8006 Zürich",Schindlerstrasse 2,8006,Zürich,Zürich,044 350 40 40,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Dudli+/+Dr.+Gossweiler+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exxf/gruppenpraxis-dr-dudli-dr-gossweiler,0,
Gruppenpraxis Dr. Enderlin / Dr. Holzinger-Schultheis / Dr. Riess,"Seefeldstrasse 4, 8008 Zürich",Seefeldstrasse 4,8008,Zürich,Zürich,044 262 19 29,"Angiologie, Dermatologie und Venerologie",https://www.derm.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Enderlin+/+Dr.+Holzinger-Schultheis+/+Dr.+Riess+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewpf/gruppenpraxis-dr-enderlin-dr-holzinger-schultheis-dr-riess,0,
Gruppenpraxis Dr. Erni-Treier / Dr. Jaros,"Obstgartenstrasse 4, 8450 Andelfingen",Obstgartenstrasse 4,8450,Andelfingen,Zürich,052 317 26 75,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Erni-Treier+/+Dr.+Jaros+Andelfingen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/andelfingen/ew7h/gruppenpraxis-dr-erni-treier-dr-jaros,0,
Gruppenpraxis Dr. Floersheim / Dr. Gajic,"Gloriastrasse 57, 8044 Zürich",Gloriastrasse 57,8044,Zürich,Zürich,044 261 21 00,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Floersheim+/+Dr.+Gajic+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew2q/gruppenpraxis-dr-floersheim-dr-gajic,0,
Gruppenpraxis Dr. Frey / Dr. Frey-Rindlisbacher,"Bahnhofstrasse 46, 8712 Stäfa",Bahnhofstrasse 46,8712,Stäfa,Zürich,044 796 33 88,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Frey+/+Dr.+Frey-Rindlisbacher+Stäfa,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/stafa/ew22/gruppenpraxis-dr-frey-dr-frey-rindlisbacher,0,
Gruppenpraxis Dr. Friedrich / Dr. Sgarbi-Bauhofer,"Birchstrasse 2, 8472 Seuzach",Birchstrasse 2,8472,Seuzach,Zürich,052 335 19 19,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Friedrich+/+Dr.+Sgarbi-Bauhofer+Seuzach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/seuzach/ewq0/gruppenpraxis-dr-friedrich-dr-sgarbi-bauhofer,0,
Gruppenpraxis Dr. Füllemann / Dr. Füllemann / Dr. Volkart,"Nauengasse 18, 8427 Rorbas",Nauengasse 18,8427,Rorbas,Zürich,044 865 37 37,Allgemeine Innere Medizin,https://arztpraxis-rorbas.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Füllemann+/+Dr.+Füllemann+/+Dr.+Volkart+Rorbas,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/rorbas/ewvc/gruppenpraxis-dr-fullemann-dr-fullemann-dr-volkart,0,
Gruppenpraxis Dr. Gautschi / Dr. Lattmann / Dr. Mühlemann,"Lindbergstrasse 15, 8404 Winterthur",Lindbergstrasse 15,8404,Winterthur,Zürich,052 242 25 50,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gautschi+/+Dr.+Lattmann+/+Dr.+Mühlemann+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/exfd/gruppenpraxis-dr-gautschi-dr-lattmann-dr-muhlemann,0,
Gruppenpraxis Dr. Geiser / Dr. Thomann Bataillard,"Spitalstrasse 32, 8952 Schlieren",Spitalstrasse 32,8952,Schlieren,Zürich,044 730 21 88,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Geiser+/+Dr.+Thomann+Bataillard+Schlieren,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schlieren/ewt3/gruppenpraxis-dr-geiser-dr-thomann-bataillard,0,
Gruppenpraxis Dr. Gerber / Dr. Loy,"Breitackerstrasse 27, 8106 Adlikon b. Regensdorf",Breitackerstrasse 27,8106,Adlikon b. Regensdorf,Zürich,044 841 07 87,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Homöopathie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gerber+/+Dr.+Loy+Adlikon+b.+Regensdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/adlikon-b-regensdorf/ewy1/gruppenpraxis-dr-gerber-dr-loy,0,
Gruppenpraxis Dr. Gigon / Dr. Haller,"Bellerivestrasse 21, 8008 Zürich",Bellerivestrasse 21,8008,Zürich,Zürich,044 241 46 46,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gigon+/+Dr.+Haller+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ewim/gruppenpraxis-dr-gigon-dr-haller,0,
Gruppenpraxis Dr. Grossenbacher / Dr. Kleinert,"Limmattalstrasse 167, 8049 Zürich",Limmattalstrasse 167,8049,Zürich,Zürich,044 341 31 31,"Physikalische und Rehabilitative Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Grossenbacher+/+Dr.+Kleinert+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/exdd/gruppenpraxis-dr-grossenbacher-dr-kleinert,0,
Gruppenpraxis Dr. Gross / Dr. Inauen / Dr. Oggenfuss Inauen,"Bahnhofstrasse 2, 8952 Schlieren",Bahnhofstrasse 2,8952,Schlieren,Zürich,044 730 66 46,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gross+/+Dr.+Inauen+/+Dr.+Oggenfuss+Inauen+Schlieren,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schlieren/ewjf/gruppenpraxis-dr-gross-dr-inauen-dr-oggenfuss-inauen,0,
Gruppenpraxis Dr. Grosz-Kafka / Dr. Grosz-Kafka,"Sonneggstrasse 55, 8006 Zürich",Sonneggstrasse 55,8006,Zürich,Zürich,044 262 12 69,"Allgemeine Innere Medizin, Kinder- und Jugendpsychiatrie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Grosz-Kafka+/+Dr.+Grosz-Kafka+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zurich/ew4l/gruppenpraxis-dr-grosz-kafka-dr-grosz-kafka,0,
Gruppenpraxis Dr. Hany / Dr. Hany,"Marktgasse 45, 8400 Winterthur",Marktgasse 45,8400,Winterthur,Zürich,052 214 06 06,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Hany+/+Dr.+Hany+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/winterthur/ex16/gruppenpraxis-dr-hany-dr-hany,0,
Gruppenpraxis Dr. Jeanneret Barz / Dr. Meister-Ganz,"Zielackerstrasse 11, 8603 Schwerzenbach",Zielackerstrasse 11,8603,Schwerzenbach,Zürich,044 825 17 55,"Allgemeine Innere Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Jeanneret+Barz+/+Dr.+Meister-Ganz+Schwerzenbach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schwerzenbach/ew7j/gruppenpraxis-dr-jeanneret-barz-dr-meister-ganz,0,
Gruppenpraxis Dr. Jeggli / Dr. Widmeier,"Dorfstrasse 51, 8427 Freienstein-Teufen",Dorfstrasse 51,8427,Freienstein-Teufen,Zürich,044 865 26 01,"Allgemeine Innere Medizin, Arbeitsmedizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Jeggli+/+Dr.+Widmeier+Freienstein-Teufen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/freienstein-teufen/ew3j/gruppenpraxis-dr-jeggli-dr-widmeier,0,
Gruppenpraxis Dr. Joos / Dr. Jucker-Vella / Dr. Möller,"Im Heumoos 11, 8906 Bonstetten",Im Heumoos 11,8906,Bonstetten,Zürich,044 701 90 90,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Joos+/+Dr.+Jucker-Vella+/+Dr.+Möller+Bonstetten,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bonstetten/ewg9/gruppenpraxis-dr-joos-dr-jucker-vella-dr-moller,0,
Gruppenpraxis Dr. Kindhauser / Dr. Kindhauser-Züger,"Thurhaldenweg 2, 8451 Kleinandelfingen",Thurhaldenweg 2,8451,Kleinandelfingen,Zürich,052 305 26 00,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Kindhauser+/+Dr.+Kindhauser-Züger+Kleinandelfingen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kleinandelfingen/ewyv/gruppenpraxis-dr-kindhauser-dr-kindhauser-zuger,0,
