name,address,street,postal_code,city,canton,phone_number,professions,url
Praxis Dr. med. Schlapbach Peter,"Thunstrasse 2, 3700 Spiez",Thunstrasse 2,3700,Spiez,Bern,033 654 15 22,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/spiez/escm/praxis-dr-med-schlapbach-peter
Praxis Dr. med. Schläpfer Heinz,"Blumenrain 94, 2502 Biel",Blumenrain 94,2502,Biel,Bern,032 323 06 06,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/biel/esco/praxis-dr-med-schlapfer-heinz
Praxis Dr. med. Schläppi Simon,"Bahnhofstrasse 7, 3125 Toffen",Bahnhofstrasse 7,3125,Toffen,Bern,031 819 45 55,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/toffen/escp/praxis-dr-med-schlappi-simon
Praxis Dr. med. Schlatter Theodor,"Kramgasse 61, 3011 Bern",Kramgasse 61,3011,Bern,Bern,031 311 65 66,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/escr/praxis-dr-med-schlatter-theodor
Praxis Dr. med. Schmid Jan Dieter,"Marktplatz 7, 3250 Lyss",Marktplatz 7,3250,Lyss,Bern,032 384 86 06,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/lyss/esct/praxis-dr-med-schmid-jan-dieter
Praxis Dr. med. Schmidli Jürg,"Stockhornstrasse 49, 3700 Spiez",Stockhornstrasse 49,3700,Spiez,Bern,033 654 85 54,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/spiez/escu/praxis-dr-med-schmidli-jurg
Praxis Dr. med. Schmid Stefan Werner,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 39 39,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezc4/praxis-dr-med-schmid-stefan-werner
Praxis Dr. med. Schmid Steuri Franziska,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/bern/eza4/praxis-dr-med-schmid-steuri-franziska
Praxis Dr. med. Schmitt Wolfgang,"Sternengässchen 1, 3011 Bern",Sternengässchen 1,3011,Bern,Bern,031 312 01 12,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/escv/praxis-dr-med-schmitt-wolfgang
Praxis Dr. med. Schmoker Roland,"Falkenhöheweg 20, 3012 Bern",Falkenhöheweg 20,3012,Bern,Bern,031 302 24 17,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/bern/eksq/praxis-dr-med-schmoker-roland
Praxis Dr. med. Schmutz Michel,"Buchserstrasse 30, 3006 Bern",Buchserstrasse 30,3006,Bern,Bern,031 358 11 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezc7/praxis-dr-med-schmutz-michel
Praxis Dr. med. Schneeberger Simon,"Bahnhofstrasse 26, 4900 Langenthal",Bahnhofstrasse 26,4900,Langenthal,Bern,062 923 88 88,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/langenthal/escw/praxis-dr-med-schneeberger-simon
Praxis Dr. med. Schneeberger Urs,"Aeschistrasse 32, 3362 Niederönz",Aeschistrasse 32,3362,Niederönz,Bern,062 961 49 61,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/niederonz/escx/praxis-dr-med-schneeberger-urs
Praxis Dr. med. Schneider Heiner Christoph,"Gotthelfstrasse 23, 3400 Burgdorf",Gotthelfstrasse 23,3400,Burgdorf,Bern,034 423 16 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/eyb9/praxis-dr-med-schneider-heiner-christoph
Praxis Dr. med. Schneider Jutta,"Bälliz 45, 3600 Thun",Bälliz 45,3600,Thun,Bern,033 221 41 48,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/thun/er6e/praxis-dr-med-schneider-jutta
Praxis Dr. med. Schneider Thomas-Oliver,"Bümplizstrasse 83, 3018 Bern",Bümplizstrasse 83,3018,Bern,Bern,031 990 41 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/eynn/praxis-dr-med-schneider-thomas-oliver
Praxis Dr. med. Schneiter Thomas,"Bahnhofstrasse 53, 3400 Burgdorf",Bahnhofstrasse 53,3400,Burgdorf,Bern,034 422 00 01,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/esc1/praxis-dr-med-schneiter-thomas
Praxis Dr. med. Schnölzer Michael,"Melchnaustrasse 12, 4900 Langenthal",Melchnaustrasse 12,4900,Langenthal,Bern,062 922 67 55,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/langenthal/esc3/praxis-dr-med-schnolzer-michael
Praxis Dr. med. Schölly Daniel,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 33 33,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezc9/praxis-dr-med-scholly-daniel
Praxis Dr. med. Schönberger Jost,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,031 302 22 77,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/bern/esc5/praxis-dr-med-schonberger-jost
Praxis Dr. med. Schönfelder Albrecht,"Hirschengraben 9, 3011 Bern",Hirschengraben 9,3011,Bern,Bern,031 311 22 30,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/bern/esc8/praxis-dr-med-schonfelder-albrecht
Praxis Dr. med. Schönfeld Victor,"Schmiedegasse 4a, 3315 Bätterkinden",Schmiedegasse 4a,3315,Bätterkinden,Bern,032 665 33 11,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/batterkinden/esc7/praxis-dr-med-schonfeld-victor
Praxis Dr. med. Schöni Martin,"Rüegsaustrasse 6, 3415 Rüegsauschachen",Rüegsaustrasse 6,3415,Rüegsauschachen,Bern,034 461 34 74,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ruegsauschachen/esc9/praxis-dr-med-schoni-martin
Praxis Dr. med. Schöpf Bernhard,"Blumenbergstrasse 16, 3013 Bern",Blumenbergstrasse 16,3013,Bern,Bern,031 335 19 20,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bern/esda/praxis-dr-med-schopf-bernhard
Praxis Dr. med. Schott Gabriel,"Schmiedmatte 5, 3665 Wattenwil",Schmiedmatte 5,3665,Wattenwil,Bern,033 356 32 33,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wattenwil/esdb/praxis-dr-med-schott-gabriel
Praxis Dr. med. Schultheiss Matthias,"Kramgasse 61, 3011 Bern",Kramgasse 61,3011,Bern,Bern,031 311 83 88,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdd/praxis-dr-med-schultheiss-matthias
Praxis Dr. med. Schumacher Tobler Aglaia,"Gartenstrasse 1, 3110 Münsingen",Gartenstrasse 1,3110,Münsingen,Bern,031 961 79 61,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/munsingen/er6l/praxis-dr-med-schumacher-tobler-aglaia
Praxis Dr. med. Schünemann Thomas,"Neuengasse 20, 3011 Bern",Neuengasse 20,3011,Bern,Bern,031 311 48 02,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdf/praxis-dr-med-schunemann-thomas
Praxis Dr. med. Schüpbach Michael,"Burgdorfstrasse 11, 3510 Konolfingen",Burgdorfstrasse 11,3510,Konolfingen,Bern,031 790 01 30,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/konolfingen/esdg/praxis-dr-med-schupbach-michael
Praxis Dr. med. Schürch Martin,"Dorfstrasse 45, 3655 Sigriswil",Dorfstrasse 45,3655,Sigriswil,Bern,033 251 16 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/sigriswil/esn1/praxis-dr-med-schurch-martin
Praxis Dr. med. Schürch Monika,"Reichenbach 169, 3763 Därstetten",Reichenbach 169,3763,Därstetten,Bern,033 783 02 05,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/darstetten/er6m/praxis-dr-med-schurch-monika
Praxis Dr. med. Schütz Norbert,"Fischerweg 9, 3012 Bern",Fischerweg 9,3012,Bern,Bern,031 301 71 71,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdh/praxis-dr-med-schutz-norbert
Praxis Dr. med. Schwab Martin Urs,"Neufeldstrasse 29, 3454 Sumiswald",Neufeldstrasse 29,3454,Sumiswald,Bern,034 431 11 78,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/sumiswald/eyca/praxis-dr-med-schwab-martin-urs
Praxis Dr. med. Schwab-Müller Sarah,"Lüfternweg 14, 3052 Zollikofen",Lüfternweg 14,3052,Zollikofen,Bern,031 911 23 30,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zollikofen/ex8a/praxis-dr-med-schwab-muller-sarah
Praxis Dr. med. Schwander Thomas,"Vinelzstrasse 10, 3235 Erlach",Vinelzstrasse 10,3235,Erlach,Bern,032 338 29 30,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/erlach/esn2/praxis-dr-med-schwander-thomas
Praxis Dr. med. Schwarzkopf Ann-Kathrin,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 60 00,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/medizinische-praxis/bern/eza9/praxis-dr-med-schwarzkopf-ann-kathrin
Praxis Dr. med. Schwengeler Patrick,"Monbijoustrasse 17, 3011 Bern",Monbijoustrasse 17,3011,Bern,Bern,031 381 81 77,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdl/praxis-dr-med-schwengeler-patrick
Praxis Dr. med. Schweri Thomas,"Hans-Hugi-Strasse 10, 2502 Biel",Hans-Hugi-Strasse 10,2502,Biel,Bern,032 322 61 22,"Allergologie und Immunologie, HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/biel/esdm/praxis-dr-med-schweri-thomas
Praxis Dr. med. Schwyzer Urs,"Worblentalstrasse 99, 3063 Ittigen",Worblentalstrasse 99,3063,Ittigen,Bern,031 921 22 53,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ittigen/esdn/praxis-dr-med-schwyzer-urs
Praxis Dr. med. Scorrano Franco,"Mättelistrasse 16, 3792 Saanen",Mättelistrasse 16,3792,Saanen,Bern,033 744 11 28,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/saanen/esdo/praxis-dr-med-scorrano-franco
Praxis Dr. med. Segginger Roland,"Kappelenring 6, 3032 Hinterkappelen",Kappelenring 6,3032,Hinterkappelen,Bern,031 901 08 36,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/hinterkappelen/esdq/praxis-dr-med-segginger-roland
Praxis Dr. med. Segmüller Helen,"Unterer Quai 92, 2502 Biel",Unterer Quai 92,2502,Biel,Bern,032 325 22 01,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/biel/er6p/praxis-dr-med-segmuller-helen
Praxis Dr. med. Seibel Kerstin,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,"Intensivmedizin, Pädiatrie",https://www.onedoc.ch/de/medizinische-praxis/bern/eryb/praxis-dr-med-seibel-kerstin
Praxis Dr. med. Seifried Barbara,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 87 60,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbb/praxis-dr-med-seifried-barbara
Praxis Dr. med. Seiler Anton Johannes,"Konsumstrasse 16A, 3007 Bern",Konsumstrasse 16A,3007,Bern,Bern,031 381 35 81,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdt/praxis-dr-med-seiler-anton-johannes
Praxis Dr. med. Selz-Keller Katharina,"Kirchgasse 8, 3312 Fraubrunnen",Kirchgasse 8,3312,Fraubrunnen,Bern,031 767 85 85,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/fraubrunnen/eybz/praxis-dr-med-selz-keller-katharina
Praxis Dr. med. Semenin,"Rathausgässli 1, 2502 Biel",Rathausgässli 1,2502,Biel,Bern,032 554 00 30,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/biel/esdx/praxis-dr-med-semenin
Praxis Dr. med. Sennwald Gontran,"Sempachstrasse 22, 3014 Bern",Sempachstrasse 22,3014,Bern,Bern,031 331 94 11,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/bern/esdz/praxis-dr-med-sennwald-gontran
Praxis Dr. med. Shakir Samera,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,031 301 31 13,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/bern/er6t/praxis-dr-med-shakir-samera
Praxis Dr. med. Shirvan Faramarz,"Blümlisalpstrasse 37, 3627 Heimberg",Blümlisalpstrasse 37,3627,Heimberg,Bern,033 437 72 86,,https://www.onedoc.ch/de/medizinische-praxis/heimberg/esd1/praxis-dr-med-shirvan-faramarz
Praxis Dr. med. Sidler Samuel,"Zelgstrasse 10, 3612 Steffisburg",Zelgstrasse 10,3612,Steffisburg,Bern,033 439 00 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/steffisburg/esd2/praxis-dr-med-sidler-samuel
Praxis Dr. med. Sieber Adrian,"Lyssachstrasse 12, 3400 Burgdorf",Lyssachstrasse 12,3400,Burgdorf,Bern,034 423 07 07,Urologie,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/erw0/praxis-dr-med-sieber-adrian
Praxis Dr. med. Siegenthaler Andreas,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/er0y/praxis-dr-med-siegenthaler-andreas
Praxis Dr. med. Siegrist Marianne,"Melli 6, 3624 Thun",Melli 6,3624,Thun,Bern,033 442 16 60,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/thun/er6w/praxis-dr-med-siegrist-marianne
Praxis Dr. med. Signer Christoph,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 33 33,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezdn/praxis-dr-med-signer-christoph
Praxis Dr. med. Sigrist Urs,"Laupenstrasse 8, 3008 Bern",Laupenstrasse 8,3008,Bern,Bern,031 390 35 35,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/bern/esd3/praxis-dr-med-sigrist-urs
Praxis Dr. med. Skjelsvik Corinna,"Juraweg 1a, 3250 Lyss",Juraweg 1a,3250,Lyss,Bern,032 384 40 84,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/lyss/ex93/praxis-dr-med-skjelsvik-corinna
Praxis Dr. med. Soguel Schenkel Natacha,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbe/praxis-dr-med-soguel-schenkel-natacha
Praxis Dr. med. Soland Felix,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezdp/praxis-dr-med-soland-felix
Praxis Dr. med. Soldatovic Zoran,"Brückfeldstrasse 19, 3012 Bern",Brückfeldstrasse 19,3012,Bern,Bern,031 558 20 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esec/praxis-dr-med-soldatovic-zoran
Praxis Dr. med. Sollberger Denise,"Bielstrasse 9, 4537 Wiedlisbach",Bielstrasse 9,4537,Wiedlisbach,Bern,032 636 14 55,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wiedlisbach/er60/praxis-dr-med-sollberger-denise
Praxis Dr. med. Sommer Lorenz,"Rainsbergweg 11, 3534 Signau",Rainsbergweg 11,3534,Signau,Bern,034 497 15 15,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/signau/esef/praxis-dr-med-sommer-lorenz
Praxis Dr. med. Sonderegger Emanuel Nico,"Seftigenstrasse 89, 3123 Belp",Seftigenstrasse 89,3123,Belp,Bern,031 529 29 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/belp/ezdq/praxis-dr-med-sonderegger-emanuel-nico
Praxis Dr. med. Sonnenschein Martin,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 95 12,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezdr/praxis-dr-med-sonnenschein-martin
Praxis Dr. med. Sonntag Michael,"Manuelstrasse 71, 3006 Bern",Manuelstrasse 71,3006,Bern,Bern,031 352 88 08,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/eseg/praxis-dr-med-sonntag-michael
Praxis Dr. med. Sorgenfrey Petra,"Neuengasse 21, 3011 Bern",Neuengasse 21,3011,Bern,Bern,031 311 05 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er61/praxis-dr-med-sorgenfrey-petra
Praxis Dr. med. Soucek Martin,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 87 60,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezdt/praxis-dr-med-soucek-martin
Praxis Dr. med. Soult Jacques,"Murtenstrasse 18, 2502 Biel",Murtenstrasse 18,2502,Biel,Bern,032 322 39 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/biel/esei/praxis-dr-med-soult-jacques
Praxis Dr. med. Spörri Stefan,"Bollwerk 19, 3011 Bern",Bollwerk 19,3011,Bern,Bern,031 312 15 21,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/esej/praxis-dr-med-sporri-stefan
Praxis Dr. med. Spreu Annette,"Frutigenstrasse 2A, 3600 Thun",Frutigenstrasse 2A,3600,Thun,Bern,033 221 70 30,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/thun/er65/praxis-dr-med-spreu-annette
Praxis Dr. med. Stadlin Christian,"Adelbodenstrasse 21, 3714 Frutigen",Adelbodenstrasse 21,3714,Frutigen,Bern,033 655 81 81,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/frutigen/esem/praxis-dr-med-stadlin-christian
Praxis Dr. med. Stäger Christoph,"Lotzwilstrasse 14a, 4900 Langenthal",Lotzwilstrasse 14a,4900,Langenthal,Bern,062 922 45 25,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/langenthal/esen/praxis-dr-med-stager-christoph
Praxis Dr. med. Stalder Beat,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd4/praxis-dr-med-stalder-beat
Praxis Dr. med. Stankiewicz Lucja,"Dunantstrasse 18, 3006 Bern",Dunantstrasse 18,3006,Bern,Bern,031 312 55 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er67/praxis-dr-med-stankiewicz-lucja
Praxis Dr. med. Stänz Karl,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 87 60,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd5/praxis-dr-med-stanz-karl
Praxis Dr. med. Stauber Beat,"Buchserstrasse 30, 3006 Bern",Buchserstrasse 30,3006,Bern,Bern,031 358 16 21,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd6/praxis-dr-med-stauber-beat
Praxis Dr. med. Stauber Manuela,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 94 61,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbh/praxis-dr-med-stauber-manuela
Praxis Dr. med. Steck Peter,"Tafelenfeldweg 1, 3312 Fraubrunnen",Tafelenfeldweg 1,3312,Fraubrunnen,Bern,031 767 80 40,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/fraubrunnen/eser/praxis-dr-med-steck-peter
Praxis Dr. med. Stefan Agathe,"Dorfplatz 22, 3150 Schwarzenburg",Dorfplatz 22,3150,Schwarzenburg,Bern,031 731 00 90,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/schwarzenburg/er69/praxis-dr-med-stefan-agathe
Praxis Dr. med. Steffen Hansrudolf,"Effingerstrasse 25, 3008 Bern",Effingerstrasse 25,3008,Bern,Bern,031 381 12 01,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/eses/praxis-dr-med-steffen-hansrudolf
Praxis Dr. med. Steib Moritz,"Aarbergstrasse 50, 3250 Lyss",Aarbergstrasse 50,3250,Lyss,Bern,032 385 14 14,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/lyss/eseu/praxis-dr-med-steib-moritz
Praxis Dr. med. Steiner Carola,"Bernstrasse 79B, 3122 Kehrsatz",Bernstrasse 79B,3122,Kehrsatz,Bern,031 534 14 71,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/kehrsatz/er7a/praxis-dr-med-steiner-carola
Praxis Dr. med. Steiner Franziska,"Eisenbahnweg 3, 3860 Meiringen",Eisenbahnweg 3,3860,Meiringen,Bern,033 971 66 22,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/meiringen/er7b/praxis-dr-med-steiner-franziska
Praxis Dr. med. Steinmann Paul J.,"Hauptstrasse 10 / 1. Stock, 3076 Worb",Hauptstrasse 10 / 1. Stock,3076,Worb,Bern,031 839 73 81,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/worb/esex/praxis-dr-med-steinmann-paul-j
Praxis Dr. med. Stellberg Michael,"Scheidgasse 12, 3703 Aeschi bei Spiez",Scheidgasse 12,3703,Aeschi bei Spiez,Bern,033 681 23 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/aeschi-bei-spiez/esey/praxis-dr-med-stellberg-michael
Praxis Dr. med. Stelzel Mischa,"Lauperswilstrasse 24, 3436 Zollbrück",Lauperswilstrasse 24,3436,Zollbrück,Bern,034 496 73 82,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zollbruck/ese0/praxis-dr-med-stelzel-mischa
Praxis Dr. med. Stengler Renate,"Nussbaumstrasse 6, 3006 Bern",Nussbaumstrasse 6,3006,Bern,Bern,031 311 50 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7d/praxis-dr-med-stengler-renate
Praxis Dr. med. Sterchi Ralph,"Breitenrainstrasse 15, 3013 Bern",Breitenrainstrasse 15,3013,Bern,Bern,031 331 60 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/ese1/praxis-dr-med-sterchi-ralph
Praxis Dr. med. Stiefel-Ungerböck Andrea,"Bahnhofstrasse 7, 3123 Belp",Bahnhofstrasse 7,3123,Belp,Bern,031 819 80 12,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/belp/er7f/praxis-dr-med-stiefel-ungerbock-andrea
Praxis Dr. med. Stieger Daniel,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/bern/ezd9/praxis-dr-med-stieger-daniel
Praxis Dr. med. Stockhammer Eve,"Gutenbergstrasse 6, 3011 Bern",Gutenbergstrasse 6,3011,Bern,Bern,031 550 09 49,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7j/praxis-dr-med-stockhammer-eve
Praxis Dr. med. Stöcklin Regina,"Mühledorfstrasse 1, 3018 Bern",Mühledorfstrasse 1,3018,Bern,Bern,031 552 02 07,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7k/praxis-dr-med-stocklin-regina
Praxis Dr. med. Stöckli Stefan,"Kirchbergstrasse 22, 3400 Burgdorf",Kirchbergstrasse 22,3400,Burgdorf,Bern,034 422 29 01,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/ese5/praxis-dr-med-stockli-stefan
Praxis Dr. med. Stoller Willy Arnold,"Mottastrasse 33, 3005 Bern",Mottastrasse 33,3005,Bern,Bern,031 352 01 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/ese7/praxis-dr-med-stoller-willy-arnold
Praxis Dr. med. Stotz Hermann,"Bernstrasse 77, 3018 Bern",Bernstrasse 77,3018,Bern,Bern,031 991 70 70,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/bern/ese9/praxis-dr-med-stotz-hermann
Praxis Dr. med. Streich,"Weissenaustrasse 27, 3800 Unterseen",Weissenaustrasse 27,3800,Unterseen,Bern,033 826 23 11,,https://www.onedoc.ch/de/medizinische-praxis/unterseen/esfe/praxis-dr-med-streich
Praxis Dr. med. Streich Markus,"Olympiaweg 1, 3042 Ortschwaben",Olympiaweg 1,3042,Ortschwaben,Bern,031 829 55 55,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ortschwaben/esfd/praxis-dr-med-streich-markus
Praxis Dr. med. Streuli-Bigler Hans,"Bälliz 35, 3600 Thun",Bälliz 35,3600,Thun,Bern,033 222 92 91,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/thun/espk/praxis-dr-med-streuli-bigler-hans
Praxis Dr. med. Striffeler Heinz Urs,"Schänzlihalde 1, 3013 Bern",Schänzlihalde 1,3013,Bern,Bern,031 335 78 09,"Chirurgie, Gefässchirurgie, Herzchirurgie",https://www.onedoc.ch/de/medizinische-praxis/bern/esfg/praxis-dr-med-striffeler-heinz-urs
Praxis Dr. med. Stritzko Thomas,"Jupiterstrasse 9, 3015 Bern",Jupiterstrasse 9,3015,Bern,Bern,031 351 88 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esfi/praxis-dr-med-stritzko-thomas
