name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung
Praxis Dr. med. Walser Antje,"Brunngasse 18, 8001 Zürich",Brunngasse 18,8001,Zürich,Zürich,044 265 60 50,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewv4/praxis-dr-med-walser-antje,,0,
Praxis Dr. med. Walser Francine,"Stampfenbachstrasse 155, 8006 Zürich",Stampfenbachstrasse 155,8006,Zürich,Zürich,044 350 48 28,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewv5/praxis-dr-med-walser-francine,,0,
Praxis Dr. med. Walser Peter,"Streulistrasse 6, 8032 Zürich",Streulistrasse 6,8032,Zürich,Zürich,044 383 20 71,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/extz/praxis-dr-med-walser-peter,,0,
Praxis Dr. med. Wartmann Matthias,"Badenerstrasse 29, 8004 Zürich",Badenerstrasse 29,8004,Zürich,Zürich,043 243 36 33,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ext2/praxis-dr-med-wartmann-matthias,,0,
Praxis Dr. med. Wasem-Schorr Elma,"Neue Dorfstrasse 13, 8135 Langnau am Albis",Neue Dorfstrasse 13,8135,Langnau am Albis,Zürich,044 713 01 01,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/langnau-am-albis/eoqz/praxis-dr-med-wasem-schorr-elma,https://www.hausarzt-langnau.ch/,0,
Praxis Dr. med. Wäspi Marianne,"Veilchenstrasse 22, 8032 Zürich",Veilchenstrasse 22,8032,Zürich,Zürich,044 262 72 16,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewv9/praxis-dr-med-waspi-marianne,https://www.waespi-tcm.ch/,0,
Praxis Dr. med. Waughlock Nicholas,"Klausstrasse 10, 8008 Zürich",Klausstrasse 10,8008,Zürich,Zürich,043 336 73 00,"Handchirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ew0l/praxis-dr-med-waughlock-nicholas,,0,
Praxis Dr. med. Weber Andreas,"Stationsstrasse 77, 8623 Wetzikon",Stationsstrasse 77,8623,Wetzikon,Zürich,0844 001 144,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/wetzikon/eym4/praxis-dr-med-weber-andreas,https://www.wetzikon.ch/de/unternehmensverzeichnis/522_praxis-dr.-med.-andreas-weber,0,
Praxis Dr. med. Weber-Dällenbach Corinne,"Minervastrasse 10, 8032 Zürich",Minervastrasse 10,8032,Zürich,Zürich,044 252 16 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/eyax/praxis-dr-med-weber-dallenbach-corinne,https://www.doktorweber.ch/,0,
Praxis Dr. med. Weber-Eggensberger Karin,"Jakobsstrasse 6, 8400 Winterthur",Jakobsstrasse 6,8400,Winterthur,Zürich,052 242 26 60,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/winterthur/eygj/praxis-dr-med-weber-eggensberger-karin,https://www.praxiskweber.ch/,0,
Praxis Dr. med. Weber Gerhard,"Buchzelgstrasse 116, 8053 Zürich",Buchzelgstrasse 116,8053,Zürich,Zürich,044 380 60 01,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ext4/praxis-dr-med-weber-gerhard,,0,
Praxis Dr. med. Wegscheider Erika,"Rämistrasse 38, 8001 Zürich",Rämistrasse 38,8001,Zürich,Zürich,044 226 38 38,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewwc/praxis-dr-med-wegscheider-erika,http://www.augen-tcm.ch/,0,
Praxis Dr. med. Weidmann Rolf,"Seestrasse 220, 8002 Zürich",Seestrasse 220,8002,Zürich,Zürich,044 209 21 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/epjw/praxis-dr-med-weidmann-rolf,,0,
Praxis Dr. med. Weinmann Martin,"Vogelsangstrasse 52, 8006 Zürich",Vogelsangstrasse 52,8006,Zürich,Zürich,044 363 20 22,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ext7/praxis-dr-med-weinmann-martin,https://gemeinschaftspraxis-rigiplatz.ch/team_gprz_martin_weinmann.htm,0,
Praxis Dr. med. Weiss Dimitri,"Konradstrasse 68, 8005 Zürich",Konradstrasse 68,8005,Zürich,Zürich,043 366 99 72,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ext8/praxis-dr-med-weiss-dimitri,,0,
Praxis Dr. med. Weiss Regula,"Beckenhofstrasse 16, 8006 Zürich",Beckenhofstrasse 16,8006,Zürich,Zürich,044 440 01 04,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewwi/praxis-dr-med-weiss-regula,https://www.regulaweiss.ch/,0,
Praxis Dr. med. Wenger Mathias,"Bellariastrasse 38, 8038 Zürich",Bellariastrasse 38,8038,Zürich,Zürich,044 209 24 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/eyhz/praxis-dr-med-wenger-mathias,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-mathias-wenger.html,1,für Ärzte
Praxis Dr. med. Werner,"Lindenhofstrasse 8, 8180 Bülach",Lindenhofstrasse 8,8180,Bülach,Zürich,044 862 19 56,"Kinder- und Jugendpsychiatrie, Pädiatrie",https://www.onedoc.ch/de/medizinische-praxis/bulach/eygk/praxis-dr-med-werner,,0,
Praxis Dr. med. Werner Udo,"Winterthurerstrasse 524, 8051 Zürich",Winterthurerstrasse 524,8051,Zürich,Zürich,044 322 42 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ext9/praxis-dr-med-werner-udo,https://www.adipositaspraxis.ch/,0,
Praxis Dr. med. Westhoff Peter,"Bettlistrasse 28, 8600 Dübendorf",Bettlistrasse 28,8600,Dübendorf,Zürich,044 527 20 40,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/dubendorf/exua/praxis-dr-med-westhoff-peter,https://www.praxis-westhoff.ch/,0,
Praxis Dr. med. Wettstein Tobias,"Birmensdorferstrasse 467, 8055 Zürich",Birmensdorferstrasse 467,8055,Zürich,Zürich,044 465 40 40,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exuc/praxis-dr-med-wettstein-tobias,https://www.herzkreislaufpraxis.ch/,1,Überweisung
Praxis Dr. med. Wichser-Urciuoli Elena,"Hellstrasse 9, 8127 Forch",Hellstrasse 9,8127,Forch,Zürich,044 918 47 47,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/forch/ewwo/praxis-dr-med-wichser-urciuoli-elena,,0,
Praxis Dr. med. Wick,"Schaffhauserstrasse 61, 8400 Winterthur",Schaffhauserstrasse 61,8400,Winterthur,Zürich,052 213 03 33,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exud/praxis-dr-med-wick,https://www.praxis-lindspitz.ch/,0,
Praxis Dr. med. Widmer Monika,"Eisfeldstrasse 2, 8050 Zürich",Eisfeldstrasse 2,8050,Zürich,Zürich,044 302 14 56,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewwr/praxis-dr-med-widmer-monika,,0,
Praxis Dr. med. Widmer-Rohrer Felix,"Brunngasse 41, 8400 Winterthur",Brunngasse 41,8400,Winterthur,Zürich,052 212 77 77,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/winterthur/eym6/praxis-dr-med-widmer-rohrer-felix,,0,
Praxis Dr. med. Wille Andreas,"Büelstrasse 10, 8545 Rickenbach ZH",Büelstrasse 10,8545,Rickenbach ZH,Zürich,052 222 33 88,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/rickenbach/exug/praxis-dr-med-wille-andreas,,0,
Praxis Dr. med. Willeke Claudia,"Rosenstrasse 2, 8400 Winterthur",Rosenstrasse 2,8400,Winterthur,Zürich,052 213 12 10,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/ewwz/praxis-dr-med-willeke-claudia,https://winterthur-psychiater.ch/portfolio-items/dr-med-claudia-willeke/,0,
Praxis Dr. med. Willi Christoph,"Lättenstrasse 11, 8308 Effretikon",Lättenstrasse 11,8308,Effretikon,Zürich,052 346 17 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/effretikon/exuh/praxis-dr-med-willi-christoph,,0,
Praxis Dr. med. Willutzki Reinhard,"Rigistrasse 6, 8006 Zürich",Rigistrasse 6,8006,Zürich,Zürich,076 592 75 04,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exui/praxis-dr-med-willutzki-reinhard,https://praxis-dr-willutzki.ch/,0,
Praxis Dr. med. Wineken Christoph,"Baumackerstrasse 53, 8050 Zürich",Baumackerstrasse 53,8050,Zürich,Zürich,044 318 80 40,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exul/praxis-dr-med-wineken-christoph,http://www.kardiologie-zh.ch/de_CH/home.cfm,0,
Praxis Dr. med. Winkler Eric,"Holzgasse 6, 8002 Zürich",Holzgasse 6,8002,Zürich,Zürich,044 201 75 85,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exum/praxis-dr-med-winkler-eric,,0,
Praxis Dr. med. Winter Thomas,"Bachstrasse 11, 8154 Oberglatt",Bachstrasse 11,8154,Oberglatt,Zürich,044 850 39 79,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/oberglatt/eyh0/praxis-dr-med-winter-thomas,,0,
Praxis Dr. med. Wipf Olof,"Waffenplatzstrasse 18, 8002 Zürich",Waffenplatzstrasse 18,8002,Zürich,Zürich,044 201 15 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/exun/praxis-dr-med-wipf-olof,,0,
Praxis Dr. med. Wirtner Beatrice,"Seestrasse 11, 8805 Richterswil",Seestrasse 11,8805,Richterswil,Zürich,044 784 00 57,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/richterswil/ew3l/praxis-dr-med-wirtner-beatrice,https://www.wirtnerpraxis.ch/,0,
Praxis Dr. med. Wirz Arlette,"Falkenstrasse 25, 8008 Zürich",Falkenstrasse 25,8008,Zürich,Zürich,044 261 22 02,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/zurich/eww4/praxis-dr-med-wirz-arlette,,0,
Praxis Dr. med. Wiss-Hauser Elsbeth,"Obertor 1, 8400 Winterthur",Obertor 1,8400,Winterthur,Zürich,052 212 36 46,,https://www.onedoc.ch/de/medizinische-praxis/winterthur/eww5/praxis-dr-med-wiss-hauser-elsbeth,,0,
Praxis Dr. med. Witzig Dieter,"Brunnenstrasse 38, 8610 Uster",Brunnenstrasse 38,8610,Uster,Zürich,044 941 60 20,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/uster/exuo/praxis-dr-med-witzig-dieter,https://www.praxis-witzig.ch/,0,
Praxis Dr. med. Wohlgemuth Pascal,"Blümlisalpstrasse 3, 8006 Zürich",Blümlisalpstrasse 3,8006,Zürich,Zürich,044 364 20 73,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exup/praxis-dr-med-wohlgemuth-pascal,,0,
Praxis Dr. med. Wohnlich Hans-Rudolf,"Fehrenstrasse 12, 8032 Zürich",Fehrenstrasse 12,8032,Zürich,Zürich,044 252 88 47,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exuq/praxis-dr-med-wohnlich-hans-rudolf,,0,
Praxis Dr. med. Wolf Bettina,"Postgasse 6, 8708 Männedorf",Postgasse 6,8708,Männedorf,Zürich,043 542 11 69,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/mannedorf/ewxb/praxis-dr-med-wolf-bettina,,0,
Praxis Dr. med. Wolf Charles,"Bleicherweg 68, 8002 Zürich",Bleicherweg 68,8002,Zürich,Zürich,044 576 93 73,"Gynäkologie und Geburtshilfe, Die Pille danach, Harnwegsinfektion | Zystitis | Blasenentzündung, Kinderwunsch | Fertilitätsbehandlung, Verhütung, Vorsorgeuntersuchung Brustkrebs, Vorsorgeuntersuchung Humane Papillomaviren (HPV) | PAP Abstrich",https://www.onedoc.ch/de/medizinische-praxis/zurich/exur/praxis-dr-med-wolf-charles,https://www.gyn-wolf.ch/,0,
Praxis Dr. med. Wolfensberger Cynthia,"Schaffhauserstrasse 276, 8057 Zürich",Schaffhauserstrasse 276,8057,Zürich,Zürich,043 300 99 69,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/euqj/praxis-dr-med-wolfensberger-cynthia,https://www.doctorcynthia.ch/,0,
Praxis Dr. med. Wolfensberger Kaspar,"Hegarstrasse 22, 8032 Zürich",Hegarstrasse 22,8032,Zürich,Zürich,044 261 56 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exus/praxis-dr-med-wolfensberger-kaspar,https://www.drkwolfensberger.ch/,0,
Praxis Dr. med. Wolfgang J. A. Eckert,"Soodstrasse 6, 8134 Adliswil",Soodstrasse 6,8134,Adliswil,Zürich,044 710 33 22,"Allgemeine Innere Medizin, Elektrokardiogramm (EKG), Fadenentfernung | Klammerentfernung, Impfberatung, Reiseberatung, Röntgen, Tauglichkeitsuntersuchung für das Sporttauchen, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Verkehrsmedizinische Kontrolluntersuchung STUFE 3, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/adliswil/exxn/praxis-dr-med-wolfgang-j-a-eckert,https://dr-eckert.ch/,0,
Praxis Dr. med. Wölk Thomas,"Merkurstrasse 12, 8400 Winterthur",Merkurstrasse 12,8400,Winterthur,Zürich,052 213 22 23,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/winterthur/exut/praxis-dr-med-wolk-thomas,,0,
Praxis Dr. med. Wolski Nomeda,"Püntstrasse 21, 8810 Horgen",Püntstrasse 21,8810,Horgen,Zürich,044 725 30 00,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/horgen/ewxe/praxis-dr-med-wolski-nomeda,https://www.praxis-wolski.ch/,0,
Praxis Dr. med. Wolynski Jana,"Bahnhofstrasse 5, 8953 Dietikon",Bahnhofstrasse 5,8953,Dietikon,Zürich,044 774 18 55,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/dietikon/ewxf/praxis-dr-med-wolynski-jana,,0,
Praxis Dr. med. Woy Natascha,"Dolderstrasse 30, 8032 Zürich",Dolderstrasse 30,8032,Zürich,Zürich,044 260 84 52,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewxh/praxis-dr-med-woy-natascha,,0,
Praxis Dr. med. Wozny-Rozycka Monika,"Gerbegasse 6, 8302 Kloten",Gerbegasse 6,8302,Kloten,Zürich,044 803 12 22,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/kloten/ewxi/praxis-dr-med-wozny-rozycka-monika,,0,
Praxis Dr. med. Wuschek Ulrike,"Goldbrunnenstrasse 87, 8055 Zürich",Goldbrunnenstrasse 87,8055,Zürich,Zürich,044 461 48 38,,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewxj/praxis-dr-med-wuschek-ulrike,https://go87.ch/team_wuschek.html,0,
Praxis Dr. med. Wuss-Thissen Pamela,"Mutschellenstrasse 79, 8038 Zürich",Mutschellenstrasse 79,8038,Zürich,Zürich,044 422 14 23,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewxk/praxis-dr-med-wuss-thissen-pamela,https://postpartale-depression.ch/de/hilfe/fachleute-listen/therapie/item/dr-med-pamela-wuss.html,0,
Praxis Dr. med. Wüst Daniel,"Stampfenbachstrasse 48, 8006 Zürich",Stampfenbachstrasse 48,8006,Zürich,Zürich,044 361 94 77,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zurich/eya2/praxis-dr-med-wust-daniel,https://www.orthopaedie-wuest.ch/,0,
Praxis Dr. med. Wüst Petra,"Langackerstrasse 19, 8708 Männedorf",Langackerstrasse 19,8708,Männedorf,Zürich,044 921 16 86,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/mannedorf/ewxl/praxis-dr-med-wust-petra,,0,
Praxis Dr. med. Wüthrich Huanita,"Welchogasse 4, 8050 Zürich",Welchogasse 4,8050,Zürich,Zürich,044 313 93 38,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewxm/praxis-dr-med-wuthrich-huanita,https://oe-psychiatrie.ch/,0,
Praxis Dr. med. Wyss Gisela,"Sonneggstrasse 49, 8006 Zürich",Sonneggstrasse 49,8006,Zürich,Zürich,043 268 04 47,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewxo/praxis-dr-med-wyss-gisela,,0,
Praxis Dr. med. Yavsan Murat,"Bergstrasse 22, 8702 Zollikon",Bergstrasse 22,8702,Zollikon,Zürich,044 390 18 03,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zollikon/exuw/praxis-dr-med-yavsan-murat,https://ppzz.ch/yavsan.html,0,
Praxis Dr. med. Yildirim Murat,"Marktgasse 78, 8400 Winterthur",Marktgasse 78,8400,Winterthur,Zürich,052 212 26 29,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exux/praxis-dr-med-yildirim-murat,https://augenarztpraxis-winti.ch/praxis/,0,
Praxis Dr. med. Zäch Peter,"Poststrasse 14a, 8805 Richterswil",Poststrasse 14a,8805,Richterswil,Zürich,044 784 90 91,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/richterswil/en3k/praxis-dr-med-zach-peter,https://www.praxiszaech.ch/,0,
Praxis Dr. med. Zahner Markus,"Im Zentrum 10, 8634 Hombrechtikon",Im Zentrum 10,8634,Hombrechtikon,Zürich,055 244 11 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/hombrechtikon/eq2c/praxis-dr-med-zahner-markus,,0,
Praxis Dr. med. Zahran Amin,"Schützenstrasse 32, 8400 Winterthur",Schützenstrasse 32,8400,Winterthur,Zürich,052 203 06 38,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exuy/praxis-dr-med-zahran-amin,,0,
Praxis Dr. med. Zangger Ines,"Winterthurerstrasse 18a, 8610 Uster",Winterthurerstrasse 18a,8610,Uster,Zürich,044 942 31 41,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/uster/ewxu/praxis-dr-med-zangger-ines,,0,
Praxis Dr. med. Zang Helga,"Feldeggstrasse 32, 8008 Zürich",Feldeggstrasse 32,8008,Zürich,Zürich,043 233 83 61,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/eo3j/praxis-dr-med-zang-helga,http://www.zang.ch/info/praxis/,1,Zuweisung
Praxis Dr. med. Zeier Elisabeth,"Rikonerstrasse 11, 8307 Effretikon",Rikonerstrasse 11,8307,Effretikon,Zürich,052 343 03 25,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/effretikon/ewxw/praxis-dr-med-zeier-elisabeth,,0,
Praxis Dr. med. Zeiler Björn,"Badenerstrasse 60, 8004 Zürich",Badenerstrasse 60,8004,Zürich,Zürich,044 291 22 33,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exu1/praxis-dr-med-zeiler-bjorn,https://praxis-zeiler.ch/,0,
Praxis Dr. med. Zeitoun Omeima,"Bahnhofstrasse 5, 8953 Dietikon",Bahnhofstrasse 5,8953,Dietikon,Zürich,044 740 70 00,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/dietikon/ewxx/praxis-dr-med-zeitoun-omeima,https://kinderarztpraxis-zeitoun.ch/,0,
Praxis Dr. med. Zelenay Peter,"St. Georgenstrasse 6, 8400 Winterthur",St. Georgenstrasse 6,8400,Winterthur,Zürich,052 246 03 03,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/winterthur/exu2/praxis-dr-med-zelenay-peter,,0,
Praxis Dr. med. Zeller Mathias,"Im Zentrum 14, 8625 Gossau ZH",Im Zentrum 14,8625,Gossau ZH,Zürich,044 935 16 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/gossau/exu3/praxis-dr-med-zeller-mathias,https://pimz.ch/arztportrait/,0,
Praxis Dr. med. Zengin Fikret,"Aegertenstrasse 56, 8003 Zürich",Aegertenstrasse 56,8003,Zürich,Zürich,044 261 04 94,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exu4/praxis-dr-med-zengin-fikret,https://www.praxiszengin.ch/profil/,0,
Praxis Dr. med. Zidek Lena,"Bahnhofplatz 11, 8910 Affoltern am Albis",Bahnhofplatz 11,8910,Affoltern am Albis,Zürich,044 762 10 80,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/ewx4/praxis-dr-med-zidek-lena,https://zidek.ch/,0,
Praxis Dr. med. Ziegler Jean-Pierre,"Melchior Hirzel-Weg 16, 8910 Affoltern am Albis",Melchior Hirzel-Weg 16,8910,Affoltern am Albis,Zürich,044 762 20 10,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/affoltern-am-albis/emia/praxis-dr-med-ziegler-jean-pierre,https://albis-orthopaedie.ch/,0,
Praxis Dr. med. Zimmer-Höfler Dagmar,"Tobelmülistrasse 32, 8126 Zumikon",Tobelmülistrasse 32,8126,Zumikon,Zürich,044 918 28 29,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zumikon/ewx6/praxis-dr-med-zimmer-hofler-dagmar,https://www.dagmarzimmer-hoefler.ch/,0,
Praxis Dr. med. Zimmermann Axel,"Seestrasse 247, 8038 Zürich",Seestrasse 247,8038,Zürich,Zürich,044 485 44 33,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ek9r/praxis-dr-med-zimmermann-axel,https://www.hirslanden.ch/de/corporate/aerzte/6/dr-med-dr-med-dent-axel-zimmermann.html,1,für Ärzte
Praxis Dr. med. Zimmermann Mirjam,"Gartenstrasse 11, 8002 Zürich",Gartenstrasse 11,8002,Zürich,Zürich,044 262 00 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/ewx7/praxis-dr-med-zimmermann-mirjam,,0,
Praxis Dr. med. Zogg Marianne,"Zähringerstrasse 51, 8001 Zürich",Zähringerstrasse 51,8001,Zürich,Zürich,044 262 51 51,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewyb/praxis-dr-med-zogg-marianne,,0,
Praxis Dr. med. Zuberbühler Hans-Ulrich,"Dorfstrasse 75, 8424 Embrach",Dorfstrasse 75,8424,Embrach,Zürich,044 865 35 05,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/embrach/ex2a/praxis-dr-med-zuberbuhler-hans-ulrich,,0,
Praxis Dr. med. Zumsteg Susanne,"Untere Geerenstrasse 45, 8600 Dübendorf",Untere Geerenstrasse 45,8600,Dübendorf,Zürich,043 355 97 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/dubendorf/ewyd/praxis-dr-med-zumsteg-susanne,https://www.praxis-zumsteg.ch/Home.htm,0,
Praxis Dr. med. Zumstein Mark,"Mainaustrasse 16, 8008 Zürich",Mainaustrasse 16,8008,Zürich,Zürich,044 383 16 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/zurich/exvc/praxis-dr-med-zumstein-mark,https://www.local.ch/de/d/zuerich/8008/psychiatrie/dr-med-zumstein-mark-KxpsTInriRKixjDHaxh-0w,0,
Praxis Dr. med. Zünd Thomas,"Klausstrasse 10, 8008 Zürich",Klausstrasse 10,8008,Zürich,Zürich,043 336 72 20,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/exvd/praxis-dr-med-zund-thomas,https://www.swissmedical.net/de/aerzteverzeichnis/zuend-thomas,1,für Ärzte
Praxis Dr. med. Zürcher Beat,"Bergstrasse 8, 8353 Elgg",Bergstrasse 8,8353,Elgg,Zürich,052 364 20 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/elgg/exve/praxis-dr-med-zurcher-beat,https://www.praxis-zuercher.ch/,0,
Praxis Dr. med. Zürcher Patrick,"Aathalstrasse 19, 8610 Uster",Aathalstrasse 19,8610,Uster,Zürich,044 940 48 77,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/uster/ew51/praxis-dr-med-zurcher-patrick,https://skema-gesundheitszentrum.ch/arztpraxis-zuercher-roth/,0,
Praxis Dr. med. Zurgilgen Benno,"Scheidwäg 19, 8197 Rafz",Scheidwäg 19,8197,Rafz,Zürich,044 869 14 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/rafz/ex2b/praxis-dr-med-zurgilgen-benno,,0,
Praxis Dr. med. Zürni Christian,"Tobelhofstrasse 44, 8044 Zürich",Tobelhofstrasse 44,8044,Zürich,Zürich,044 262 57 57,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/zurich/exvf/praxis-dr-med-zurni-christian,http://www.praxis44.ch/,0,
Praxis Dr. med. Zürrer Gottfried,"Buchgrindelstrasse 12, 8620 Wetzikon",Buchgrindelstrasse 12,8620,Wetzikon,Zürich,044 970 28 50,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wetzikon/exvg/praxis-dr-med-zurrer-gottfried,,0,
Praxis Dr. med. Zürrer-Simmen Susanna,"Eichstrasse 2, 8620 Wetzikon",Eichstrasse 2,8620,Wetzikon,Zürich,044 932 35 25,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/wetzikon/ewyg/praxis-dr-med-zurrer-simmen-susanna,,0,
Praxis Dr. med. Zwald Madeleine,"Alte Landstrasse 160, 8800 Thalwil",Alte Landstrasse 160,8800,Thalwil,Zürich,044 721 19 33,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/thalwil/ewyh/praxis-dr-med-zwald-madeleine,,0,
Praxis Dr. med. Zweifel Elsbeth,"Regensbergstrasse 185, 8050 Zürich",Regensbergstrasse 185,8050,Zürich,Zürich,044 311 36 30,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zurich/ewyi/praxis-dr-med-zweifel-elsbeth,,0,
