name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung
Praxis Dr. med. Sonntag Michael,"Manuelstrasse 71, 3006 Bern",Manuelstrasse 71,3006,Bern,Bern,031 352 88 08,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/eseg/praxis-dr-med-sonntag-michael,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-michael-sonntag.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Sorgenfrey Petra,"Neuengasse 21, 3011 Bern",Neuengasse 21,3011,Bern,Bern,031 311 05 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er61/praxis-dr-med-sorgenfrey-petra,https://praxis-sorgenfrey.ch/,0,
Praxis Dr. med. Soucek Martin,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 87 60,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezdt/praxis-dr-med-soucek-martin,,0,
Praxis Dr. med. Soult Jacques,"Murtenstrasse 18, 2502 Biel",Murtenstrasse 18,2502,Biel,Bern,032 322 39 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/biel/esei/praxis-dr-med-soult-jacques,,0,
Praxis Dr. med. Spörri Stefan,"Bollwerk 19, 3011 Bern",Bollwerk 19,3011,Bern,Bern,031 312 15 21,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/esej/praxis-dr-med-sporri-stefan,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-stefan-spoerri.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Spreu Annette,"Frutigenstrasse 2A, 3600 Thun",Frutigenstrasse 2A,3600,Thun,Bern,033 221 70 30,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/thun/er65/praxis-dr-med-spreu-annette,https://www.annette-spreu-frauenaerztin-thun.ch/,1,Zuweiser
Praxis Dr. med. Stadlin Christian,"Adelbodenstrasse 21, 3714 Frutigen",Adelbodenstrasse 21,3714,Frutigen,Bern,033 655 81 81,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/frutigen/esem/praxis-dr-med-stadlin-christian,https://www.arztpraxis-stadlin-frutigen.com/,0,
Praxis Dr. med. Stäger Christoph,"Lotzwilstrasse 14a, 4900 Langenthal",Lotzwilstrasse 14a,4900,Langenthal,Bern,062 922 45 25,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/langenthal/esen/praxis-dr-med-stager-christoph,,0,
Praxis Dr. med. Stalder Beat,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd4/praxis-dr-med-stalder-beat,,0,
Praxis Dr. med. Stankiewicz Lucja,"Dunantstrasse 18, 3006 Bern",Dunantstrasse 18,3006,Bern,Bern,031 312 55 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er67/praxis-dr-med-stankiewicz-lucja,https://www.med-adressen.ch/arzt/psychiatrie-und-psychotherapie/lucja-stankiewicz-35900,0,
Praxis Dr. med. Stänz Karl,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 87 60,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd5/praxis-dr-med-stanz-karl,,0,
Praxis Dr. med. Stauber Beat,"Buchserstrasse 30, 3006 Bern",Buchserstrasse 30,3006,Bern,Bern,031 358 16 21,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezd6/praxis-dr-med-stauber-beat,,0,
Praxis Dr. med. Stauber Manuela,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 94 61,Radiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbh/praxis-dr-med-stauber-manuela,https://www.lindenhofgruppe.ch/de/unsere-aerzte/aerzte/stauber-manuela.php,1,"Zuweisung, Zuweiser"
Praxis Dr. med. Steck Peter,"Tafelenfeldweg 1, 3312 Fraubrunnen",Tafelenfeldweg 1,3312,Fraubrunnen,Bern,031 767 80 40,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/fraubrunnen/eser/praxis-dr-med-steck-peter,https://www.arztpraxisfraubrunnen.com/,0,
Praxis Dr. med. Stefan Agathe,"Dorfplatz 22, 3150 Schwarzenburg",Dorfplatz 22,3150,Schwarzenburg,Bern,031 731 00 90,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/schwarzenburg/er69/praxis-dr-med-stefan-agathe,,0,
Praxis Dr. med. Steffen Hansrudolf,"Effingerstrasse 25, 3008 Bern",Effingerstrasse 25,3008,Bern,Bern,031 381 12 01,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/eses/praxis-dr-med-steffen-hansrudolf,,0,
Praxis Dr. med. Steib Moritz,"Aarbergstrasse 50, 3250 Lyss",Aarbergstrasse 50,3250,Lyss,Bern,032 385 14 14,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/lyss/eseu/praxis-dr-med-steib-moritz,https://www.lungenpraxis-seeland.ch/,0,
Praxis Dr. med. Steiner Carola,"Bernstrasse 79B, 3122 Kehrsatz",Bernstrasse 79B,3122,Kehrsatz,Bern,031 534 14 71,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/kehrsatz/er7a/praxis-dr-med-steiner-carola,,0,
Praxis Dr. med. Steiner Franziska,"Eisenbahnweg 3, 3860 Meiringen",Eisenbahnweg 3,3860,Meiringen,Bern,033 971 66 22,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/meiringen/er7b/praxis-dr-med-steiner-franziska,,0,
Praxis Dr. med. Steinmann Paul J.,"Hauptstrasse 10 / 1. Stock, 3076 Worb",Hauptstrasse 10 / 1. Stock,3076,Worb,Bern,031 839 73 81,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/worb/esex/praxis-dr-med-steinmann-paul-j,,0,
Praxis Dr. med. Stellberg Michael,"Scheidgasse 12, 3703 Aeschi bei Spiez",Scheidgasse 12,3703,Aeschi bei Spiez,Bern,033 681 23 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/aeschi-bei-spiez/esey/praxis-dr-med-stellberg-michael,https://praxis.igmed.net/pages/de/praxis/team.php,0,
Praxis Dr. med. Stelzel Mischa,"Lauperswilstrasse 24, 3436 Zollbrück",Lauperswilstrasse 24,3436,Zollbrück,Bern,034 496 73 82,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/zollbruck/ese0/praxis-dr-med-stelzel-mischa,,0,
Praxis Dr. med. Stengler Renate,"Nussbaumstrasse 6, 3006 Bern",Nussbaumstrasse 6,3006,Bern,Bern,031 311 50 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7d/praxis-dr-med-stengler-renate,,0,
Praxis Dr. med. Sterchi Ralph,"Breitenrainstrasse 15, 3013 Bern",Breitenrainstrasse 15,3013,Bern,Bern,031 331 60 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/ese1/praxis-dr-med-sterchi-ralph,,0,
Praxis Dr. med. Stiefel-Ungerböck Andrea,"Bahnhofstrasse 7, 3123 Belp",Bahnhofstrasse 7,3123,Belp,Bern,031 819 80 12,"Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/belp/er7f/praxis-dr-med-stiefel-ungerbock-andrea,https://chirurgiepraxis.ch/profile/dr-med-andrea-stiefel/,0,
Praxis Dr. med. Stieger Daniel,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/medizinische-praxis/bern/ezd9/praxis-dr-med-stieger-daniel,,0,
Praxis Dr. med. Stockhammer Eve,"Gutenbergstrasse 6, 3011 Bern",Gutenbergstrasse 6,3011,Bern,Bern,031 550 09 49,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7j/praxis-dr-med-stockhammer-eve,,0,
Praxis Dr. med. Stöcklin Regina,"Mühledorfstrasse 1, 3018 Bern",Mühledorfstrasse 1,3018,Bern,Bern,031 552 02 07,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7k/praxis-dr-med-stocklin-regina,,0,
Praxis Dr. med. Stöckli Stefan,"Kirchbergstrasse 22, 3400 Burgdorf",Kirchbergstrasse 22,3400,Burgdorf,Bern,034 422 29 01,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/ese5/praxis-dr-med-stockli-stefan,https://www.schmerztherapieemmental.ch/portrait/,1,Zuweisung
Praxis Dr. med. Stoller Willy Arnold,"Mottastrasse 33, 3005 Bern",Mottastrasse 33,3005,Bern,Bern,031 352 01 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/ese7/praxis-dr-med-stoller-willy-arnold,,0,
Praxis Dr. med. Stotz Hermann,"Bernstrasse 77, 3018 Bern",Bernstrasse 77,3018,Bern,Bern,031 991 70 70,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/bern/ese9/praxis-dr-med-stotz-hermann,,0,
Praxis Dr. med. Streich,"Weissenaustrasse 27, 3800 Unterseen",Weissenaustrasse 27,3800,Unterseen,Bern,033 826 23 11,,https://www.onedoc.ch/de/medizinische-praxis/unterseen/esfe/praxis-dr-med-streich,http://praxisstreich.ch/,0,
Praxis Dr. med. Streich Markus,"Olympiaweg 1, 3042 Ortschwaben",Olympiaweg 1,3042,Ortschwaben,Bern,031 829 55 55,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/ortschwaben/esfd/praxis-dr-med-streich-markus,https://hausarztpraxis-ortschwaben.ch/,0,
Praxis Dr. med. Streuli-Bigler Hans,"Bälliz 35, 3600 Thun",Bälliz 35,3600,Thun,Bern,033 222 92 91,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/thun/espk/praxis-dr-med-streuli-bigler-hans,,0,
Praxis Dr. med. Striffeler Heinz Urs,"Schänzlihalde 1, 3013 Bern",Schänzlihalde 1,3013,Bern,Bern,031 335 78 09,"Chirurgie, Gefässchirurgie, Herzchirurgie",https://www.onedoc.ch/de/medizinische-praxis/bern/esfg/praxis-dr-med-striffeler-heinz-urs,https://www.medicosearch.ch/arztehaus-der-klinik-beau-site-dr-med-striffeler-schanzlihalde-1-3013-bern/surgery/70177,1,für Ärzte
Praxis Dr. med. Stritzko Thomas,"Jupiterstrasse 9, 3015 Bern",Jupiterstrasse 9,3015,Bern,Bern,031 351 88 45,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esfi/praxis-dr-med-stritzko-thomas,,0,
Praxis Dr. med. Stucki Manfred,"Zihlstrasse 5a, 2560 Nidau",Zihlstrasse 5a,2560,Nidau,Bern,032 331 76 76,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/nidau/esfm/praxis-dr-med-stucki-manfred,https://www.praxis-zihlstrasse.ch/team/,0,
Praxis Dr. med. Stucki Ueli,"Lenkstrasse 9, 3770 Zweisimmen",Lenkstrasse 9,3770,Zweisimmen,Bern,033 722 30 30,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/zweisimmen/esfn/praxis-dr-med-stucki-ueli,,0,
Praxis Dr. med. Stucky Patricia,"Thunstrasse 103, 3006 Bern",Thunstrasse 103,3006,Bern,Bern,031 352 11 15,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er7m/praxis-dr-med-stucky-patricia,,0,
Praxis Dr. med. Stüdeli Reto,"Harzer 36, 3436 Zollbrück",Harzer 36,3436,Zollbrück,Bern,034 496 91 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/zollbruck/espm/praxis-dr-med-studeli-reto,https://www.tokter.ch/,0,
Praxis Dr. med. Studer Manfred,"Hauptstrasse 43, 3800 Matten bei Interlaken",Hauptstrasse 43,3800,Matten bei Interlaken,Bern,033 821 02 46,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/matten-bei-interlaken/esfo/praxis-dr-med-studer-manfred,,0,
Praxis Dr. med. Studer Maria,"Brunngasse 48, 3011 Bern",Brunngasse 48,3011,Bern,Bern,031 310 16 00,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/er7n/praxis-dr-med-studer-maria,https://venenpraxis-bern.ch/,0,
Praxis Dr. med. Suker Al-Ghazali Abdullah,"Schmiedenplatz 5, 3011 Bern",Schmiedenplatz 5,3011,Bern,Bern,031 312 08 04,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/ex8d/praxis-dr-med-suker-al-ghazali-abdullah,,0,
Praxis Dr. med. Sulliger Jean-Marc,"Bahnhofstrasse 7, 3400 Burgdorf",Bahnhofstrasse 7,3400,Burgdorf,Bern,034 428 44 44,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/burgdorf/esfq/praxis-dr-med-sulliger-jean-marc,,0,
Praxis Dr. med. Suter Branco,"Spitalackerstrasse 59, 3013 Bern",Spitalackerstrasse 59,3013,Bern,Bern,031 332 55 00,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/medizinische-praxis/bern/esft/praxis-dr-med-suter-branco,https://www.praxis-branco-suter.ch/,0,
Praxis Dr. med. Suter Claudia,"Bernstrasse 36, 3072 Ostermundigen",Bernstrasse 36,3072,Ostermundigen,Bern,031 931 10 75,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/ostermundigen/er7v/praxis-dr-med-suter-claudia,,0,
Praxis Dr. med. Suter Katrin,"Bahnhofstrasse 7, 3250 Lyss",Bahnhofstrasse 7,3250,Lyss,Bern,032 384 64 21,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/lyss/er7w/praxis-dr-med-suter-katrin,,0,
Praxis Dr. med. Tarek Mojo,"Bahnhofplatz 7, 2502 Biel",Bahnhofplatz 7,2502,Biel,Bern,032 323 88 44,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/biel/esfw/praxis-dr-med-tarek-mojo,https://drtarek.ch/team/,0,
Praxis Dr. med. Tassile Daniel,"Blumenrain 91, 2503 Biel",Blumenrain 91,2503,Biel,Bern,032 361 21 01,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/biel/esfx/praxis-dr-med-tassile-daniel,https://www.hirslanden.ch/de/corporate/aerzte/4/dr-med-daniel-tassile.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Tennhoff Werner,"Niesenstrasse 1, 3600 Thun",Niesenstrasse 1,3600,Thun,Bern,033 222 25 87,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/thun/esfy/praxis-dr-med-tennhoff-werner,https://www.tennhoff.ch/,0,
Praxis Dr. med. Teuscher Adrian,"Geissbergstrasse 3, 4914 Roggwil BE",Geissbergstrasse 3,4914,Roggwil BE,Bern,062 929 10 60,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/medizinische-praxis/roggwil/esfz/praxis-dr-med-teuscher-adrian,https://www.roggwil.ch/menschenbehinderung/1947,0,
Praxis Dr. med. Teuscher Regula,"Buchserstrasse 30, 3006 Bern",Buchserstrasse 30,3006,Bern,Bern,031 358 17 90,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezbm/praxis-dr-med-teuscher-regula,https://www.lindenhofgruppe.ch/de/unsere-aerzte/aerzte/teuscher-regula.php,1,"Zuweisung, Zuweiser"
Praxis Dr. med. Thalmann Reto,"Salvisbergstrasse 4, 3006 Bern",Salvisbergstrasse 4,3006,Bern,Bern,031 352 29 00,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/esf0/praxis-dr-med-thalmann-reto,http://retothalmann.ch/,0,
Praxis Dr. med. Thomann Daniel,"Rue de la Plänke 32, 2502 Biel",Rue de la Plänke 32,2502,Biel,Bern,032 328 73 70,,https://www.onedoc.ch/de/medizinische-praxis/biel/esf1/praxis-dr-med-thomann-daniel,https://www.hirslanden.ch/de/corporate/aerzte/3/dr-med-daniel-thomann.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Thomi Karin,"Gesellschaftsstrasse 34, 3012 Bern",Gesellschaftsstrasse 34,3012,Bern,Bern,031 305 25 10,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/er74/praxis-dr-med-thomi-karin,https://www.frauenarztpraxis-haller.ch/,0,
Praxis Dr. med. Thommen Dieter,"Hofstettenstrasse 15, 3600 Thun",Hofstettenstrasse 15,3600,Thun,Bern,033 222 28 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/thun/esf3/praxis-dr-med-thommen-dieter,,0,
Praxis Dr. med. Thöni Armin,"Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 95 11,Radio-Onkologie (Strahlentherapie),https://www.onedoc.ch/de/medizinische-praxis/bern/ezek/praxis-dr-med-thoni-armin,,0,
Praxis Dr. med. Torti Sandra,"Bahnhofplatz 6, 3123 Belp",Bahnhofplatz 6,3123,Belp,Bern,031 300 34 34,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/belp/ersy/praxis-dr-med-torti-sandra,https://herztorti.ch/,0,
Praxis Dr. med. Trachsel Christoph,"Ogimatte 7, 3713 Reichenbach im Kandertal",Ogimatte 7,3713,Reichenbach im Kandertal,Bern,033 676 20 30,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/reichenbach-im-kandertal/esgd/praxis-dr-med-trachsel-christoph,,0,
Praxis Dr. med. Trachsel Sébastien,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 33 33,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezeo/praxis-dr-med-trachsel-sebastien,,0,
Praxis Dr. med. Travaglini Marco,"Laupenstrasse 8, 3008 Bern",Laupenstrasse 8,3008,Bern,Bern,031 382 12 13,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/bern/esge/praxis-dr-med-travaglini-marco,https://www.lindenhofgruppe.ch/de/unsere-aerzte/aerzte/marco-travaglini.php,1,"Zuweisung, Zuweiser"
Praxis Dr. med. Trechsel Maurer Silvia,"Gutenbergstrasse 6, 3011 Bern",Gutenbergstrasse 6,3011,Bern,Bern,031 382 22 23,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er77/praxis-dr-med-trechsel-maurer-silvia,https://bgpp.ch/d9/dr-med-silvia-trechsel-maurer-gruppentherapie,0,
Praxis Dr. med. Treviranus Gottfried,"Muesmattstrasse 39, 3012 Bern",Muesmattstrasse 39,3012,Bern,Bern,031 558 27 71,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/esgg/praxis-dr-med-treviranus-gottfried,,0,
Praxis Dr. med. Trittibach Peter,"Hans-Hugi-Strasse 12, 2502 Biel",Hans-Hugi-Strasse 12,2502,Biel,Bern,032 322 70 00,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/biel/esgi/praxis-dr-med-trittibach-peter,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-peter-christoph-trittibach.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Troendle Fabienne,"Herrengasse 4, 3011 Bern",Herrengasse 4,3011,Bern,Bern,031 312 12 82,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/bern/er8a/praxis-dr-med-troendle-fabienne,https://www.augenarzt-altstadtbern.ch/,0,
Praxis Dr. med. Trummler Stefan,"Schänzlihalde 11, 3013 Bern",Schänzlihalde 11,3013,Bern,Bern,031 335 33 33,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bern/esgk/praxis-dr-med-trummler-stefan,https://www.hirslanden.ch/de/corporate/aerzte/1/dr-med-stefan-trummler.html,1,"Zuweiser, für Ärzte"
Praxis Dr. med. Trümpler Moll François,"Bahnhofstrasse 8, 2502 Biel",Bahnhofstrasse 8,2502,Biel,Bern,079 862 20 30,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/biel/esgl/praxis-dr-med-trumpler-moll-francois,https://therapiemoll.ch/de/team/francois-truempler-moll/,0,
Praxis Dr. med. Tschaggelar Waltraud,"Tscharnerstrasse 36, 3007 Bern",Tscharnerstrasse 36,3007,Bern,Bern,031 372 22 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er8b/praxis-dr-med-tschaggelar-waltraud,https://www.praxis-tschaggelar.ch/,0,
Praxis Dr. med. Tscharner Gion,"Gutenbergstrasse 5, 3011 Bern",Gutenbergstrasse 5,3011,Bern,Bern,031 371 70 70,"Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bern/esgm/praxis-dr-med-tscharner-gion,https://www.derma.city/,0,
Praxis Dr. med. Tschumi Paul,"Kornhausplatz 11, 3011 Bern",Kornhausplatz 11,3011,Bern,Bern,031 311 78 98,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/bern/esgo/praxis-dr-med-tschumi-paul,,0,
Praxis Dr. med. Turgul-Özer Ayse,"Speichergasse 29, 3011 Bern",Speichergasse 29,3011,Bern,Bern,031 311 72 67,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/bern/er8c/praxis-dr-med-turgul-ozer-ayse,,0,
Praxis Dr. med. Tursun Serik,"Marktplatz 9A, 3250 Lyss",Marktplatz 9A,3250,Lyss,Bern,032 384 42 52,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/lyss/esgp/praxis-dr-med-tursun-serik,,0,
Praxis Dr. med. Ueberdiek Torsten,"Oberer Quai 20, 2503 Biel",Oberer Quai 20,2503,Biel,Bern,032 322 78 22,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/biel/esgq/praxis-dr-med-ueberdiek-torsten,,0,
Praxis Dr. med. Uehlinger Claudius Andrea,"Dorfstrasse 23, 3457 Wasen im Emmental",Dorfstrasse 23,3457,Wasen im Emmental,Bern,034 437 80 80,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/wasen-im-emmental/esgr/praxis-dr-med-uehlinger-claudius-andrea,https://www.meduehlinger.ch/kontakt/,0,
Praxis Dr. med. Ueltschi,"Buchserstrasse 30, 3006 Bern",Buchserstrasse 30,3006,Bern,Bern,031 358 11 11,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/bern/ezes/praxis-dr-med-ueltschi,,0,
Praxis Dr. med. Ullmer Elke,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 80 50,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/bern/er8d/praxis-dr-med-ullmer-elke,,0,
Praxis Dr. med. Ulrich Urs,"Marktgasse 1, 4900 Langenthal",Marktgasse 1,4900,Langenthal,Bern,062 922 50 00,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/langenthal/esgu/praxis-dr-med-ulrich-urs,https://www.pneumopraxis.ch/,1,"Zuweisung, Zuweiser, für Ärzte"
Praxis Dr. med. Unternährer Irmgard,"Sulgenauweg 31, 3007 Bern",Sulgenauweg 31,3007,Bern,Bern,031 371 51 51,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/bern/er8e/praxis-dr-med-unternahrer-irmgard,,0,
Praxis Dr. med. Urben Laura,"Worbstrasse 324, 3073 Gümligen",Worbstrasse 324,3073,Gümligen,Bern,031 352 20 70,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/gumligen/er8f/praxis-dr-med-urben-laura,,0,
Praxis Dr. med Urs Kalberer,"Rüschlistrasse 18, 2502 Biel",Rüschlistrasse 18,2502,Biel,Bern,032 329 90 29,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/biel/e2he/praxis-dr-med-urs-kalberer,,0,
Praxis Dr. med. Urwyler Niklaus,"Malerweg 2, 3600 Thun",Malerweg 2,3600,Thun,Bern,033 222 71 33,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/thun/esgw/praxis-dr-med-urwyler-niklaus,https://praxisurwyler.ch/,0,
Praxis Dr. med. van der Hoef Jacqueline,"Bahnhofstrasse 1, 2502 Biel",Bahnhofstrasse 1,2502,Biel,Bern,032 322 53 53,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/biel/er8h/praxis-dr-med-van-der-hoef-jacqueline,,0,
Praxis Dr. med. Vella-Eicher Silvano,"Bremgartenstrasse 115, 3012 Bern",Bremgartenstrasse 115,3012,Bern,Bern,031 300 89 63,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/bern/esg0/praxis-dr-med-vella-eicher-silvano,https://www.praxis-vella.ch/,1,"Zuweisung, für Ärzte"
Praxis Dr. med. Vischer Mattheus,"Worbstrasse 312, 3073 Gümligen",Worbstrasse 312,3073,Gümligen,Bern,031 958 30 30,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/gumligen/esg2/praxis-dr-med-vischer-mattheus,,0,
Praxis Dr. med. Vogel Roger,"Schänzlistrasse 39, 3013 Bern",Schänzlistrasse 39,3013,Bern,Bern,031 337 89 90,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/bern/eze0/praxis-dr-med-vogel-roger,https://praxis-aklin.ch/med-pract-roger-vogel/,0,
Praxis Dr. med. Vogelsang,"Kapellenstrasse 5, 3011 Bern",Kapellenstrasse 5,3011,Bern,Bern,031 372 70 00,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/bern/er8l/praxis-dr-med-vogelsang,,0,
Praxis Dr. med. Vogt Konstantin,"Bubenbergplatz 5, 3011 Bern",Bubenbergplatz 5,3011,Bern,Bern,031 328 21 51,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/medizinische-praxis/bern/esg3/praxis-dr-med-vogt-konstantin,https://www.nierenpraxis-bern.ch/,0,
Praxis Dr. med. Volz Rainer,"Unteres Stampfi-Gässli 1, 3770 Zweisimmen",Unteres Stampfi-Gässli 1,3770,Zweisimmen,Bern,033 722 23 00,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/zweisimmen/esg6/praxis-dr-med-volz-rainer,,0,
Praxis Dr. med. Von Bodungen Arndt,"Blumenrain 91, 2503 Biel",Blumenrain 91,2503,Biel,Bern,032 365 96 76,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/medizinische-praxis/biel/esg7/praxis-dr-med-von-bodungen-arndt,https://www.hirslanden.ch/de/corporate/aerzte/2/dr-med-arnd-von-bodungen.html,1,"Zuweiser, für Ärzte"
