name,address,street,postal_code,city,canton,phone_number,professions,url
Hôpital régional Delémont - Anésthésie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Anästhesiologie",https://www.onedoc.ch/de/spital/delsberg/ezu7/hopital-regional-delemont-anesthesie
Hôpital régional Delémont - Cardiologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/delsberg/ezit/hopital-regional-delemont-cardiologie
Hôpital régional Delémont - Chirurgie Générale,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Anästhesiologie, Chirurgie, Gefässchirurgie",https://www.onedoc.ch/de/spital/delsberg/esw8/hopital-regional-delemont-chirurgie-generale
Hôpital régional Delémont - Chirurgie Orthopédique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/delsberg/ezvm/hopital-regional-delemont-chirurgie-orthopedique
Hôpital régional Delémont - Consultation de diabétologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Endokrinologie und Diabetologie,https://www.onedoc.ch/de/spital/delsberg/ezvf/hopital-regional-delemont-consultation-de-diabetologie
Hôpital régional Delémont - Gastroentérologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/delsberg/ezvx/hopital-regional-delemont-gastroenterologie
Hôpital régional Delémont - Médecine Interne,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/delsberg/ezvl/hopital-regional-delemont-medecine-interne
Hôpital régional Delémont - Médecine tropicale,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Infektiologie, Tropen- und Reisemedizin",https://www.onedoc.ch/de/spital/delsberg/ezu9/hopital-regional-delemont-medecine-tropicale
Hôpital régional Delémont - Néphrologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/delsberg/ezv0/hopital-regional-delemont-nephrologie
Hôpital régional Delémont - Neurologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Neurologie,https://www.onedoc.ch/de/spital/delsberg/ezvq/hopital-regional-delemont-neurologie
Hôpital régional Delémont - Oncologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/delsberg/ezvh/hopital-regional-delemont-oncologie
Hôpital régional Delémont - ORL Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/delsberg/ey2l/hopital-regional-delemont-orl-clinique
Hôpital régional Delémont - Pneumologie,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/delsberg/ezvn/hopital-regional-delemont-pneumologie
Hôpital régional Delémont - Radiologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Radiologie,https://www.onedoc.ch/de/spital/delsberg/ezvi/hopital-regional-delemont-radiologie-clinique
Hôpital régional Delémont - Rhumatologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/delsberg/ezvk/hopital-regional-delemont-rhumatologie-clinique
Hôpital régional Delémont - Service d'urgence,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/delsberg/ezve/hopital-regional-delemont-service-d-urgence
Hôpital régional Delémont - Soins intensifs,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,"Allgemeine Innere Medizin, Intensivmedizin",https://www.onedoc.ch/de/spital/delsberg/ezvw/hopital-regional-delemont-soins-intensifs
Hôpital régional Delémont - Urologie Clinique,"Faubourg des Capucins 30, 2800 Delsberg",Faubourg des Capucins 30,2800,Delsberg,Jura,032 421 21 21,Urologie,https://www.onedoc.ch/de/spital/delsberg/ezvp/hopital-regional-delemont-urologie-clinique
Service jurassien de psychiatrie - Ambulatoire psych.,"Faubourg des Capucins 20, 2800 Delsberg",Faubourg des Capucins 20,2800,Delsberg,Jura,032 420 51 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/delsberg/etu0/service-jurassien-de-psychiatrie-ambulatoire-psych
Service jurassien de psychiatrie - Pédopsychiatrie,"Faubourg des Capucins 20, 2800 Delsberg",Faubourg des Capucins 20,2800,Delsberg,Jura,032 420 51 80,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/spital/delsberg/ezvz/service-jurassien-de-psychiatrie-pedopsychiatrie
Ambulatorium Gutenberg - Psych. Ambulatorium,"Kasernenstrasse 6, 9100 Herisau",Kasernenstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 81 81,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eq9p/ambulatorium-gutenberg-psych-ambulatorium
"FMH Anästhesiologie, Dr. Sarah Harris","Battenhusstrasse 12, 9062 Lustmühle",Battenhusstrasse 12,9062,Lustmühle,Appenzell Ausserrhoden,071 335 71 71,Anästhesiologie,https://www.onedoc.ch/de/spital/lustmuhle/eq8i/fmh-anasthesiologie-dr-sarah-harris
"Herisau, Psychiatrischen Zentrum AR - Psychiatrie - Forensik","Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyyy/herisau-psychiatrischen-zentrum-ar-psychiatrie-forensik
Kurhaus-Bad Walzenhausen - Innere Medizin,"Dorf 45, 9428 Walzenhausen",Dorf 45,9428,Walzenhausen,Appenzell Ausserrhoden,071 888 52 52,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/walzenhausen/eq82/kurhaus-bad-walzenhausen-innere-medizin
Psychiatrischen Zentrum AR,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxx/psychiatrischen-zentrum-ar
Psychiatrischen Zentrum AR - Psychiatrie Akut / Notfall,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxk/psychiatrischen-zentrum-ar-psychiatrie-akut-notfall
Psychiatrischen Zentrum AR - Psychiatrie Sucht stationär,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxy/psychiatrischen-zentrum-ar-psychiatrie-sucht-stationar
Psychiatrischen Zentrum AR - Psycho-Geriatrie,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eq72/psychiatrischen-zentrum-ar-psycho-geriatrie
Psychiatrischen Zentrum AR - Psychotherapiestation,"Krombach 3, 9100 Herisau",Krombach 3,9100,Herisau,Appenzell Ausserrhoden,071 353 81 11,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/herisau/eyxm/psychiatrischen-zentrum-ar-psychotherapiestation
Spital Heiden,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Anästhesiologie, Chirurgie, Gastroenterologie, HNO (Hals-, Nasen-, Ohrenheilkunde), Handchirurgie, Intensivmedizin, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Radiologie, Urologie",https://www.onedoc.ch/de/spital/heiden/eyxn/spital-heiden
Spital Heiden - Anästhesie Allgemein,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,Anästhesiologie,https://www.onedoc.ch/de/spital/heiden/eyyx/spital-heiden-anasthesie-allgemein
Spital Heiden - Chirurgie Kiefer,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 222 05 05,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/spital/heiden/eram/spital-heiden-chirurgie-kiefer
Spital Heiden - Gynäkologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Neurochirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/heiden/eq77/spital-heiden-gynakologische-klinik
Spital Heiden - Innere Medizin,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 898 61 11,"Allgemeine Innere Medizin, Gastroenterologie, Pneumologie",https://www.onedoc.ch/de/spital/heiden/eyxt/spital-heiden-innere-medizin
Spital Heiden - Kinderklinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 841 00 55,Pädiatrie,https://www.onedoc.ch/de/spital/heiden/elgx/spital-heiden-kinderklinik
Spital Heiden - Rheumatologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 245 02 02,Rheumatologie,https://www.onedoc.ch/de/spital/heiden/eybi/spital-heiden-rheumatologische-klinik
Spital Heiden - Urologische Klinik,"Werdstrasse 1A, 9410 Heiden",Werdstrasse 1A,9410,Heiden,Appenzell Ausserrhoden,071 844 90 15,,https://www.onedoc.ch/de/spital/heiden/eq9s/spital-heiden-urologische-klinik
Spital Herisau,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Chirurgie, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Plastische, rekonstruktive und ästhetische Chirurgie, Pneumologie, Rheumatologie, Urologie",https://www.onedoc.ch/de/spital/herisau/eyxu/spital-herisau
Spital Herisau - Anästhesie Allgemein,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/herisau/eyxw/spital-herisau-anasthesie-allgemein
Spital Herisau - Chirurgie Allgemein,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Handchirurgie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/spital/herisau/eyxs/spital-herisau-chirurgie-allgemein
Spital Herisau - Chirurgie Hand,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Handchirurgie",https://www.onedoc.ch/de/spital/herisau/eq76/spital-herisau-chirurgie-hand
Spital Herisau - Chirurgie Orthopädische,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/herisau/eyyi/spital-herisau-chirurgie-orthopadische
Spital Herisau - Gynäkologische Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eyxr/spital-herisau-gynakologische-klinik
Spital Herisau - Innere Medizin,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Allgemeine Innere Medizin, Angiologie, Gastroenterologie, Intensivmedizin, Kardiologie, Nephrologie",https://www.onedoc.ch/de/spital/herisau/eyxl/spital-herisau-innere-medizin
Spital Herisau - Kinder Chirurgie Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 220 61 77,"Hausarztmedizin (Allgemeinmedizin), Kinderchirurgie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eybh/spital-herisau-kinder-chirurgie-klinik
Spital Herisau - Kinderklinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 351 77 00,"Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/erbc/spital-herisau-kinderklinik
Spital Herisau - Neurologie,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 22 75,Neurologie,https://www.onedoc.ch/de/spital/herisau/eyi4/spital-herisau-neurologie
Spital Herisau - Radiologische Klinik,"Spitalstrasse 6, 9100 Herisau",Spitalstrasse 6,9100,Herisau,Appenzell Ausserrhoden,071 353 21 11,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Radiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/herisau/eq73/spital-herisau-radiologische-klinik
Ambul. Psychiatr. u. Psychoth. - Psych. Ambulatorium,"Rathausstrasse 1, 6340 Baar",Rathausstrasse 1,6340,Baar,Zug,041 723 66 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie, Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/baar/ex4x/ambul-psychiatr-u-psychoth-psych-ambulatorium
"Jeker Peter, FMH Gynäkologie und Geburtshilfe","Zugerstrasse 15, 6330 Cham",Zugerstrasse 15,6330,Cham,Zug,041 780 36 45,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/cham/en3m/jeker-peter-fmh-gynakologie-und-geburtshilfe
Tageschirurgie Zug AOZ,"Lindenstrasse 4, 6340 Baar",Lindenstrasse 4,6340,Baar,Zug,041 769 60 30,"Augenheilkunde, Chirurgie, Handchirurgie",https://www.onedoc.ch/de/spital/baar/ex52/tageschirurgie-zug-aoz
Zuger Kantonsspital,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Angiologie, Chirurgie, Gefässchirurgie, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Hämatologie, Infektiologie, Mund-, Kiefer- und Gesichtschirurgie, Neurochirurgie, Oralchirurgie, Orthopädische Chirurgie, Psychiatrie, Psychotherapie, Urologie",https://www.onedoc.ch/de/spital/baar/eq7r/zuger-kantonsspital
Zuger Kantonsspital - Anästhesie Allgemein,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.onedoc.ch/de/spital/baar/e040/zuger-kantonsspital-anasthesie-allgemein
Zuger Kantonsspital - Anästhesie Intensiv,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Anästhesiologie, Intensivmedizin",https://www.onedoc.ch/de/spital/baar/ex6u/zuger-kantonsspital-anasthesie-intensiv
Zuger Kantonsspital - Angiologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 500 30 80,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/spital/baar/etxq/zuger-kantonsspital-angiologie
Zuger Kantonsspital - Chirurgie Allgemein,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/baar/e04v/zuger-kantonsspital-chirurgie-allgemein
Zuger Kantonsspital - Chirurgie Kiefer,"Landhausstrasse 11, 6300 Baar",Landhausstrasse 11,6300,Baar,Zug,041 711 71 70,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie, Zahnmedizin",https://www.onedoc.ch/de/spital/baar/eq0c/zuger-kantonsspital-chirurgie-kiefer
Zuger Kantonsspital - Chirurgie Orthopädische,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Chirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/baar/e05b/zuger-kantonsspital-chirurgie-orthopadische
Zuger Kantonsspital - Dermatologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 40 36,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/baar/ex5n/zuger-kantonsspital-dermatologische-klinik
Zuger Kantonsspital - Gastroenterologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/spital/baar/eu8v/zuger-kantonsspital-gastroenterologie
Zuger Kantonsspital - Gynäkologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/e04q/zuger-kantonsspital-gynakologische-klinik
Zuger Kantonsspital - Innere Medizin,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Angiologie, Endokrinologie und Diabetologie, Gastroenterologie, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Kardiologie, Klinische Pharmakologie und Toxikologie, Nephrologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/ez5u/zuger-kantonsspital-innere-medizin
Zuger Kantonsspital - Intensiv,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Intensivmedizin",https://www.onedoc.ch/de/spital/baar/e05e/zuger-kantonsspital-intensiv
Zuger Kantonsspital - Kinderklinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 760 04 14,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/baar/et23/zuger-kantonsspital-kinderklinik
Zuger Kantonsspital - Nephrologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Nephrologie",https://www.onedoc.ch/de/spital/baar/ex6w/zuger-kantonsspital-nephrologie
Zuger Kantonsspital - Neurologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,Neurologie,https://www.onedoc.ch/de/spital/baar/e04o/zuger-kantonsspital-neurologie
Zuger Kantonsspital - Notfallstation,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Intensivmedizin",https://www.onedoc.ch/de/spital/baar/e05i/zuger-kantonsspital-notfallstation
Zuger Kantonsspital - Onkologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/baar/e05d/zuger-kantonsspital-onkologie
Zuger Kantonsspital - Ophthalmologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 710 38 77,Augenheilkunde,https://www.onedoc.ch/de/spital/baar/ex5h/zuger-kantonsspital-ophthalmologische-klinik
Zuger Kantonsspital - Pneumologie,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Intensivmedizin, Pneumologie",https://www.onedoc.ch/de/spital/baar/e05f/zuger-kantonsspital-pneumologie
Zuger Kantonsspital - Radiologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,Radiologie,https://www.onedoc.ch/de/spital/baar/e04r/zuger-kantonsspital-radiologische-klinik
Zuger Kantonsspital - Rheumatologische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 399 11 11,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/baar/e04p/zuger-kantonsspital-rheumatologische-klinik
Zuger Kantonsspital - Zahnmedizinische Klinik,"Landhausstrasse 11, 6340 Baar",Landhausstrasse 11,6340,Baar,Zug,041 710 71 55,Zahnmedizin,https://www.onedoc.ch/de/spital/baar/ex41/zuger-kantonsspital-zahnmedizinische-klinik
"Hochban Walter, FMH Mund-, Kiefer- und Gesichtschirurgie","Oberstadt 8, 8200 Schaffhausen",Oberstadt 8,8200,Schaffhausen,Schaffhausen,052 624 43 00,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/spital/schaffhausen/eudk/hochban-walter-fmh-mund-kiefer-und-gesichtschirurgie
Kantonsspital Schaffhausen - Anästhesie Allgemein,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Allgemeine Innere Medizin, Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.onedoc.ch/de/spital/schaffhausen/ez3x/kantonsspital-schaffhausen-anasthesie-allgemein
Kantonsspital Schaffhausen - Chirurgie Allgemein,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Chirurgie, Gefässchirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/schaffhausen/ez3y/kantonsspital-schaffhausen-chirurgie-allgemein
Kantonsspital Schaffhausen - Chirurgie Orthopädische,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Chirurgie, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/schaffhausen/ez38/kantonsspital-schaffhausen-chirurgie-orthopadische
Kantonsspital Schaffhausen - Chirurgie Plastische,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 624 94 24,"Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/schaffhausen/ez4a/kantonsspital-schaffhausen-chirurgie-plastische
Kantonsspital Schaffhausen - Chirurgie Viszeral,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,Chirurgie,https://www.onedoc.ch/de/spital/schaffhausen/ez3z/kantonsspital-schaffhausen-chirurgie-viszeral
Kantonsspital Schaffhausen - Dermatologische Klinik,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 620 22 18,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/schaffhausen/eyty/kantonsspital-schaffhausen-dermatologische-klinik
Kantonsspital Schaffhausen - Endo/Diabetologie,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/schaffhausen/ez4m/kantonsspital-schaffhausen-endo-diabetologie
Kantonsspital Schaffhausen - Gastroenterologie,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Allgemeine Innere Medizin, Anästhesiologie, Gastroenterologie, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Radiologie",https://www.onedoc.ch/de/spital/schaffhausen/elsn/kantonsspital-schaffhausen-gastroenterologie
Kantonsspital Schaffhausen - Geriatrie,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/schaffhausen/ez3u/kantonsspital-schaffhausen-geriatrie
Kantonsspital Schaffhausen - Gynäkologische Klinik,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/schaffhausen/ez3t/kantonsspital-schaffhausen-gynakologische-klinik
Kantonsspital Schaffhausen - Innere Medizin,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Allgemeine Innere Medizin, Infektiologie",https://www.onedoc.ch/de/spital/schaffhausen/ez3s/kantonsspital-schaffhausen-innere-medizin
Kantonsspital Schaffhausen - Kardiologie,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/schaffhausen/ez3v/kantonsspital-schaffhausen-kardiologie
Kantonsspital Schaffhausen - Kinderklinik,"Geissbergstrasse 81, 8208 Schaffhausen",Geissbergstrasse 81,8208,Schaffhausen,Schaffhausen,052 634 34 34,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/schaffhausen/ez3w/kantonsspital-schaffhausen-kinderklinik
