name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url
Studio medico Dr. med. Mazzi Rodolfo - Dr. med. Morales Elizabeth,"Piazza Grande 22, 6600 Locarno",Piazza Grande 22,6600,Locarno,Tessin,091 751 81 13,"Allergologie und Immunologie, Dermatologie und Venerologie",Unknown,https://www.google.ch/search?q=Studio+medico+Dr.+med.+Mazzi+Rodolfo+-+Dr.+med.+Morales+Elizabeth+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/locarno/e0dn/studio-medico-dr-med-mazzi-rodolfo-dr-med-morales-elizabeth
Studio Medico Dr. Toderi Brancaleone - Bellinzona,"Via Franco Zorzi 36, 6500 Bellinzona",Via Franco Zorzi 36,6500,Bellinzona,Tessin,091 826 25 16,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Studio+Medico+Dr.+Toderi+Brancaleone+-+Bellinzona+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0f2/studio-medico-dr-toderi-brancaleone-bellinzona
Studio Medico Swiss Meridian Bellinzona - Swiss Meridian,"Via San Gottardo 58e, 6500 Bellinzona",Via San Gottardo 58e,6500,Bellinzona,Tessin,091 825 68 68,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Nuklearmedizin, Radiologie",Unknown,https://www.google.ch/search?q=Studio+Medico+Swiss+Meridian+Bellinzona+-+Swiss+Meridian+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0dh/studio-medico-swiss-meridian-bellinzona-swiss-meridian
Studio Medico Swiss Meridian Muralto - Swiss Meridian,"Via Santo Stefano 1 , 6600 Muralto",Via Santo Stefano 1 ,6600,Muralto,Tessin,091 743 35 42,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin), Radiologie",Unknown,https://www.google.ch/search?q=Studio+Medico+Swiss+Meridian+Muralto+-+Swiss+Meridian+Muralto,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/muralto/e0db/studio-medico-swiss-meridian-muralto-swiss-meridian
Studio Oculistico Medimi - Presso Lugano Care,"Via Pian Scairolo 34A, 6915 Pambio-Noranco",Via Pian Scairolo 34A,6915,Pambio-Noranco,Tessin,091 993 21 10,"Augenchirurgie, Augenheilkunde, Glaukom | Grüner Star, Katarakt-Chirurgie | Grauer Star-Operation",Unknown,https://www.google.ch/search?q=Studio+Oculistico+Medimi+-+Presso+Lugano+Care+Pambio-Noranco,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pambio-noranco/eu2n/studio-oculistico-medimi-presso-lugano-care
ADMEDICO Augenzentrum,"Fährweg 10, 4600 Olten",Fährweg 10,4600,Olten,Solothurn,062 206 87 37,Augenheilkunde,Unknown,https://www.google.ch/search?q=ADMEDICO+Augenzentrum+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/euh4/admedico-augenzentrum
Aerztegemeinschaft Luterbach,"Hauptstrasse 38, 4542 Luterbach",Hauptstrasse 38,4542,Luterbach,Solothurn,032 682 20 56,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Aerztegemeinschaft+Luterbach+Luterbach,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/luterbach/euh2/aerztegemeinschaft-luterbach
Ärztezentrum Brüggli Park,"Junkernbrunnenweg 1, 4657 Dulliken",Junkernbrunnenweg 1,4657,Dulliken,Solothurn,062 285 55 95,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Ärztezentrum+Brüggli+Park+Dulliken,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/dulliken/euia/arztezentrum-bruggli-park
Ärztezentrum Kofmehl-Huus,"Luzernstrasse 30, 4553 Subingen",Luzernstrasse 30,4553,Subingen,Solothurn,032 626 40 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Ärztezentrum+Kofmehl-Huus+Subingen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/subingen/eo6w/arztezentrum-kofmehl-huus
Ärztezentrum Leuenfeld,"Leuenstrasse 2, 4702 Oensingen",Leuenstrasse 2,4702,Oensingen,Solothurn,062 396 16 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Ärztezentrum+Leuenfeld+Oensingen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/oensingen/euil/arztezentrum-leuenfeld
Ärztezentrum Lüsselpark,"Lüsselpark 1, 4226 Breitenbach",Lüsselpark 1,4226,Breitenbach,Solothurn,061 789 10 00,"Allgemeine Innere Medizin, Medizinische Onkologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Ärztezentrum+Lüsselpark+Breitenbach,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/breitenbach/em7e/arztezentrum-lusselpark
Ärztezentrum Solothurn,"Luzernstrasse 5, 4500 Solothurn",Luzernstrasse 5,4500,Solothurn,Solothurn,058 387 77 66,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Ärztezentrum+Solothurn+Solothurn,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/eoy5/arztezentrum-solothurn
Augenarztpraxis an der Aare,"Frohburgstrasse 4, 4600 Olten",Frohburgstrasse 4,4600,Olten,Solothurn,062 205 40 20,Augenheilkunde,Unknown,https://www.google.ch/search?q=Augenarztpraxis+an+der+Aare+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/ebaup/augenarztpraxis-an-der-aare
Augenklinik Heuberger,"Fährweg 10, 4600 Olten",Fährweg 10,4600,Olten,Solothurn,062 206 77 22,"Anästhesiologie, Augenheilkunde",Unknown,https://www.google.ch/search?q=Augenklinik+Heuberger+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/erkk/augenklinik-heuberger
fertiSuisse,"Tannwaldstrasse 2, 4600 Olten",Tannwaldstrasse 2,4600,Olten,Solothurn,062 287 20 00,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=fertiSuisse+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/erj0/fertisuisse
Gesundheitszentrum Egerkingen,"Einschlagstrasse 58A, 4622 Egerkingen",Einschlagstrasse 58A,4622,Egerkingen,Solothurn,062 387 79 79,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Gesundheitszentrum+Egerkingen+Egerkingen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/egerkingen/eujc/gesundheitszentrum-egerkingen
Gesundheitszentrum Thal,"Dorfstrasse 53, 4713 Matzendorf",Dorfstrasse 53,4713,Matzendorf,Solothurn,062 394 20 20,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Gesundheitszentrum+Thal+Matzendorf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/matzendorf/eujn/gesundheitszentrum-thal
Gruppenpraxis für Kinder und Jugendliche Notfall,"Schöngrünstrasse 42, 4500 Solothurn",Schöngrünstrasse 42,4500,Solothurn,Solothurn,032 627 37 77,Pädiatrie,Unknown,https://www.google.ch/search?q=Gruppenpraxis+für+Kinder+und+Jugendliche+Notfall+Solothurn,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/eo8t/gruppenpraxis-fur-kinder-und-jugendliche-notfall
Gruppenpraxis Käsirain,"Leutholdstrasse 4, 4562 Biberist",Leutholdstrasse 4,4562,Biberist,Solothurn,032 672 10 23,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Gruppenpraxis+Käsirain+Biberist,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/biberist/eo5r/gruppenpraxis-kasirain
Gruppenpraxis Neuhard,"Neuhardstrasse 38, 4600 Olten",Neuhardstrasse 38,4600,Olten,Solothurn,062 296 50 55,"Allgemeine Innere Medizin, Chirurgie, Tropen- und Reisemedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Gruppenpraxis+Neuhard+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/epbh/gruppenpraxis-neuhard
Gruppenpraxis Weststadt,"Bielstrasse 109, 4500 Solothurn",Bielstrasse 109,4500,Solothurn,Solothurn,032 623 60 65,"Allgemeine Innere Medizin, Nephrologie, Psychiatrie, Psychotherapie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Gruppenpraxis+Weststadt+Solothurn,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/euhr/gruppenpraxis-weststadt
MEDISYN Solothurn,"Obachstrasse 33, 4500 Solothurn",Obachstrasse 33,4500,Solothurn,Solothurn,0800 450 460,COVID-19 Test,Unknown,https://www.google.ch/search?q=MEDISYN+Solothurn+Solothurn,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/e2lf/medisyn-solothurn
Augenzentrum Bahnhof Basel AG,"Centralbahnstrasse 20, 4051 Basel",Centralbahnstrasse 20,4051,Basel,Basel-Stadt,061 270 20 40,"Allgemeine Innere Medizin, Augenheilkunde",Unknown,https://www.google.ch/search?q=Augenzentrum+Bahnhof+Basel+AG+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enn7/augenzentrum-bahnhof-basel-ag
Augenzentrum Riehen,"Rauracherstrasse 33, 4125 Riehen",Rauracherstrasse 33,4125,Riehen,Basel-Stadt,061 601 60 66,Augenheilkunde,Unknown,https://www.google.ch/search?q=Augenzentrum+Riehen+Riehen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/riehen/erk5/augenzentrum-riehen
Clarapraxis,"Clarastrasse 15, 4058 Basel",Clarastrasse 15,4058,Basel,Basel-Stadt,061 699 30 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Clarapraxis+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erit/clarapraxis
Dermatologie am Rhein,"Blumenrain 20, 4051 Basel",Blumenrain 20,4051,Basel,Basel-Stadt,061 261 68 88,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie",Unknown,https://www.google.ch/search?q=Dermatologie+am+Rhein+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ema4/dermatologie-am-rhein
Gesundheitszentrum St. Johann,"Elsässerstrasse 44, 4056 Basel",Elsässerstrasse 44,4056,Basel,Basel-Stadt,061 385 96 96,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Gesundheitszentrum+St.+Johann+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ennj/gesundheitszentrum-st-johann
Kinderarztpraxis Davidsboden,"Gasstrasse 63, 4056 Basel",Gasstrasse 63,4056,Basel,Basel-Stadt,061 321 71 71,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Kinderarztpraxis+Davidsboden+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enpd/kinderarztpraxis-davidsboden
Medbase Basel Heuwaage,"Innere Margarethenstrasse 5, 4051 Basel",Innere Margarethenstrasse 5,4051,Basel,Basel-Stadt,061 260 31 00,"Hausarztmedizin (Allgemeinmedizin), Physiotherapie",Unknown,https://www.google.ch/search?q=Medbase+Basel+Heuwaage+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erlr/medbase-basel-heuwaage
Medbase Basel St. Elisabethen,"Henric Petri-Strasse 9, 4051 Basel",Henric Petri-Strasse 9,4051,Basel,Basel-Stadt,061 264 33 33,"Physiotherapie, Psychotherapie",Unknown,https://www.google.ch/search?q=Medbase+Basel+St.+Elisabethen+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ergs/medbase-basel-st-elisabethen
Medbase Toujours Basel Bahnhof,"Centralbahnstrasse 3, 4051 Basel",Centralbahnstrasse 3,4051,Basel,Basel-Stadt,061 500 11 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Medbase+Toujours+Basel+Bahnhof+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erci/medbase-toujours-basel-bahnhof
Neurozentrum Basel,"Messeplatz 10, 4058 Basel",Messeplatz 10,4058,Basel,Basel-Stadt,061 205 29 50,"Allgemeine Innere Medizin, Neurologie",Unknown,https://www.google.ch/search?q=Neurozentrum+Basel+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/eqzs/neurozentrum-basel
Praxengemeinschaft Warteckhof,"Grenzacherstrasse 62, 4058 Basel",Grenzacherstrasse 62,4058,Basel,Basel-Stadt,061 690 91 11,"Allgemeine Innere Medizin, Infektiologie, Kardiologie, Pneumologie, HIV-Test, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Praxengemeinschaft+Warteckhof+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erlh/praxengemeinschaft-warteckhof
Praxisgemeinschaft Dornacherstrasse,"Dornacherstrasse 88, 4053 Basel",Dornacherstrasse 88,4053,Basel,Basel-Stadt,061 361 35 36,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Praxisgemeinschaft+Dornacherstrasse+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/enj5/praxisgemeinschaft-dornacherstrasse
Praxis Hammer,"Bläsiring 160, 4057 Basel",Bläsiring 160,4057,Basel,Basel-Stadt,061 692 88 11,"Allgemeine Innere Medizin, Infektiologie",Unknown,https://www.google.ch/search?q=Praxis+Hammer+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erii/praxis-hammer
Praxis Holbeinstrasse,"Holbeinstrasse 65, 4051 Basel",Holbeinstrasse 65,4051,Basel,Basel-Stadt,061 271 04 50,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Praxis+Holbeinstrasse+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/ey31/praxis-holbeinstrasse
Praxis Youkidoc,"Güterstrasse 90, 4053 Basel",Güterstrasse 90,4053,Basel,Basel-Stadt,061 201 01 01,"Infektiologie, Kinder- und Jugendpsychiatrie, Pädiatrie",Unknown,https://www.google.ch/search?q=Praxis+Youkidoc+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erif/praxis-youkidoc
Viollier,"Spalenring 147, 4055 Basel",Spalenring 147,4055,Basel,Basel-Stadt,061 486 12 90,"Allgemeine Innere Medizin, Hämatologie, Kardiologie",Unknown,https://www.google.ch/search?q=Viollier+Basel,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/basel/erjb/viollier
Cabinet de groupe Dr. Déruaz / Dr. Déruaz-Drapel,"Avenue Léopold-Robert 11a, 2300 La Chaux-de-Fonds",Avenue Léopold-Robert 11a,2300,La Chaux-de-Fonds,Neuenburg,032 913 55 05,"Allergologie und Immunologie, Allgemeine Innere Medizin",Unknown,https://www.google.ch/search?q=Cabinet+de+groupe+Dr.+Déruaz+/+Dr.+Déruaz-Drapel+La+Chaux-de-Fonds,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez2g/cabinet-de-groupe-dr-deruaz-dr-deruaz-drapel
Cabinet de groupe Dr. Glassey Perrenoud,"Avenue Léopold-Robert 7, 2300 La Chaux-de-Fonds",Avenue Léopold-Robert 7,2300,La Chaux-de-Fonds,Neuenburg,032 914 14 15,"Allgemeine Innere Medizin, Rheumatologie",Unknown,https://www.google.ch/search?q=Cabinet+de+groupe+Dr.+Glassey+Perrenoud+La+Chaux-de-Fonds,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez2k/cabinet-de-groupe-dr-glassey-perrenoud
Cabinet Dr méd. Cottard Cindy et Dr. med. Péter-Contesse Céline,"Avenue Léopold-Robert 47, 2300 La Chaux-de-Fonds",Avenue Léopold-Robert 47,2300,La Chaux-de-Fonds,Neuenburg,032 914 01 84,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Cabinet+Dr+méd.+Cottard+Cindy+et+Dr.+med.+Péter-Contesse+Céline+La+Chaux-de-Fonds,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ez1w/cabinet-dr-med-cottard-cindy-et-dr-med-peter-contesse-celine
Cabinet Médical de l'Entre-deux-Lacs,"Rue du Centre 2, 2525 Le Landeron",Rue du Centre 2,2525,Le Landeron,Neuenburg,032 752 30 30,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Cabinet+Médical+de+l'Entre-deux-Lacs+Le+Landeron,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/le-landeron/ebh0/cabinet-medical-de-l-entre-deux-lacs
Centre Médical de la Charrière,"Rue de la Charrière 63a, 2300 La Chaux-de-Fonds",Rue de la Charrière 63a,2300,La Chaux-de-Fonds,Neuenburg,032 912 30 60,"Dermatologie und Venerologie, Neurologie, Plastische, rekonstruktive und ästhetische Chirurgie",Unknown,https://www.google.ch/search?q=Centre+Médical+de+la+Charrière+La+Chaux-de-Fonds,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/ebboi/centre-medical-de-la-charriere
Centre médical de Neuchâtel,"Avenue du 1er-Mars 4, 2000 Neuenburg",Avenue du 1er-Mars 4,2000,Neuenburg,Neuenburg,032 724 55 55,"Allgemeine Innere Medizin, Chirurgie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Centre+médical+de+Neuchâtel+Neuenburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/es1v/centre-medical-de-neuchatel
Centre médical des Cadolles,"Rue du Plan 28, 2000 Neuenburg",Rue du Plan 28,2000,Neuenburg,Neuenburg,032 723 81 81,"Chirurgie, Hausarztmedizin (Allgemeinmedizin), Neurologie, Orthopädie, Orthopädische Chirurgie, Osteopathie, Physiotherapie, Pädiatrie, Venenheilkunde",Unknown,https://www.google.ch/search?q=Centre+médical+des+Cadolles+Neuenburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/e73f/centre-medical-des-cadolles
Centre médical du Locle,"Rue Bournot 33, 2400 Le Locle",Rue Bournot 33,2400,Le Locle,Neuenburg,032 933 00 99,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centre+médical+du+Locle+Le+Locle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/le-locle/ebm4/centre-medical-du-locle
Médecins de famille de la grande Béroche,"Rue du Temple 4, 2022 Bevaix",Rue du Temple 4,2022,Bevaix,Neuenburg,032 835 44 44,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Médecins+de+famille+de+la+grande+Béroche+Bevaix,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bevaix/ebn1/medecins-de-famille-de-la-grande-beroche
Nerys,"Rue Saint-Honoré 2, 2000 Neuenburg",Rue Saint-Honoré 2,2000,Neuenburg,Neuenburg,032 727 12 12,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Plastische, rekonstruktive und ästhetische Chirurgie, Proktologie",Unknown,https://www.google.ch/search?q=Nerys+Neuenburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/neuenburg/ebgo/nerys
Permanence Volta,"Rue Numa-Droz 187, 2300 La Chaux-de-Fonds",Rue Numa-Droz 187,2300,La Chaux-de-Fonds,Neuenburg,032 556 20 00,"Anästhesiologie, Chirurgie, Gynäkologie und Geburtshilfe, Handchirurgie, Hausarztmedizin (Allgemeinmedizin), Neurologie, Orthopädie, Orthopädische Chirurgie, Venenheilkunde",Unknown,https://www.google.ch/search?q=Permanence+Volta+La+Chaux-de-Fonds,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-chaux-de-fonds/esaa/permanence-volta
Permanence Volta Fleurier,"Avenue de la Gare 5a, 2114 Val-de-Travers",Avenue de la Gare 5a,2114,Val-de-Travers,Neuenburg,032 556 20 02,"Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Neurologie, Orthopädie, Orthopädische Chirurgie",Unknown,https://www.google.ch/search?q=Permanence+Volta+Fleurier+Val-de-Travers,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/val-de-travers/ebboh/permanence-volta-fleurier
Volta Val-de-Ruz,"Rue Charles-L'Eplattenier 1, 2206 Val-de-Ruz",Rue Charles-L'Eplattenier 1,2206,Val-de-Ruz,Neuenburg,032 723 81 90,Hausarztmedizin (Allgemeinmedizin),Unknown,https://www.google.ch/search?q=Volta+Val-de-Ruz+Val-de-Ruz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/val-de-ruz/ebboj/volta-val-de-ruz
Ärztezentrum Pratteln,"Schlossstrasse 3, 4133 Pratteln",Schlossstrasse 3,4133,Pratteln,Basel-Landschaft,061 821 26 31,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Ärztezentrum+Pratteln+Pratteln,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/erdj/arztezentrum-pratteln
Augenarztpraxis Therwil,"Bahnhofstrasse 21a, 4106 Therwil",Bahnhofstrasse 21a,4106,Therwil,Basel-Landschaft,061 500 09 09,Augenheilkunde,Unknown,https://www.google.ch/search?q=Augenarztpraxis+Therwil+Therwil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/therwil/ey03/augenarztpraxis-therwil
Centramed Liestal,"Rathausstrasse 63 (1.OG), 4410 Liestal",Rathausstrasse 63 (1.OG),4410,Liestal,Basel-Landschaft,061 927 90 80,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Centramed+Liestal+Liestal,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/liestal/erdf/centramed-liestal
Gemeinschaftspraxis am Kreisel,"Birseckstrasse 99, 4144 Arlesheim",Birseckstrasse 99,4144,Arlesheim,Basel-Landschaft,061 702 15 15,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=Gemeinschaftspraxis+am+Kreisel+Arlesheim,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/arlesheim/ena0/gemeinschaftspraxis-am-kreisel
Gesundheitszentrum Allschwil,"Baslerstrasse 126, 4123 Allschwil",Baslerstrasse 126,4123,Allschwil,Basel-Landschaft,061 485 93 93,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Rheumatologie",Unknown,https://www.google.ch/search?q=Gesundheitszentrum+Allschwil+Allschwil,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/allschwil/em7m/gesundheitszentrum-allschwil
Kindermedizinisches Zentrum,"Bahnhofplatz 11, 4410 Liestal",Bahnhofplatz 11,4410,Liestal,Basel-Landschaft,061 927 90 90,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Kindermedizinisches+Zentrum+Liestal,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/liestal/ere8/kindermedizinisches-zentrum
Medbase Toujours Pratteln,"Güterstrasse 9, 4133 Pratteln",Güterstrasse 9,4133,Pratteln,Basel-Landschaft,061 825 90 90,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=Medbase+Toujours+Pratteln+Pratteln,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/emak/medbase-toujours-pratteln
Praxis Reinacherhof,"Im Reinacherhof 53, 4153 Reinach BL",Im Reinacherhof 53,4153,Reinach BL,Basel-Landschaft,061 717 80 70,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Infektiologie",Unknown,https://www.google.ch/search?q=Praxis+Reinacherhof+Reinach+BL,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/erb5/praxis-reinacherhof
Venenzentrum Baselland AG,"Barcelona-Strasse 15, 4142 Münchenstein",Barcelona-Strasse 15,4142,Münchenstein,Basel-Landschaft,061 333 01 02,Dermatologie und Venerologie,Unknown,https://www.google.ch/search?q=Venenzentrum+Baselland+AG+Münchenstein,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/munchenstein/e8y7/venenzentrum-baselland-ag
Vista Augenzentrum Muttenz-St. Jakob-Str.,"Sankt Jakob-Strasse 43, 4132 Muttenz",Sankt Jakob-Strasse 43,4132,Muttenz,Basel-Landschaft,061 467 92 97,Augenheilkunde,Unknown,https://www.google.ch/search?q=Vista+Augenzentrum+Muttenz-St.+Jakob-Str.+Muttenz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/muttenz/erd0/vista-augenzentrum-muttenz-st-jakob-str
Vista Augenzentrum Pratteln,"Bahnhofplatz 1, 4133 Pratteln",Bahnhofplatz 1,4133,Pratteln,Basel-Landschaft,061 821 28 38,Augenheilkunde,Unknown,https://www.google.ch/search?q=Vista+Augenzentrum+Pratteln+Pratteln,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pratteln/eng3/vista-augenzentrum-pratteln
Ärztezentrum Einsiedeln,"Spitalstrasse 26a, 8840 Einsiedeln",Spitalstrasse 26a,8840,Einsiedeln,Schwyz,055 418 07 00,"Allgemeine Innere Medizin, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Medizinische Onkologie, Physikalische und Rehabilitative Medizin, Pädiatrie, Rheumatologie, Urologie",Unknown,https://www.google.ch/search?q=Ärztezentrum+Einsiedeln+Einsiedeln,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/einsiedeln/euef/arztezentrum-einsiedeln
