name,address,canton,url
Centre médical des bains d'ovronnaz,"Route des Bains 93, 1911 Leytron",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/e5t2/centre-medical-des-bains-d-ovronnaz
Centre médical des Grands-Prés,"Rue des Grands Prés 18, 1964 Conthey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/conthey/ev9w/centre-medical-des-grands-pres
Centre médical de Val-d'Illiez Route de Champéry 22 Val-d'Illiez,"Route de Champéry 22, 1873 Val-d'Illiez",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/val-d-illiez/ev7h/centre-medical-de-val-d-illiez-route-de-champery-22-val-d-illiez
Centre médical de Verbier,"Route de Verbier Station 74, 1936 Verbier",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/verbier/ev7k/centre-medical-de-verbier
Centre médical du Bouveret,"Chaussée du Canal 28, 1897 Port-Valais",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/port-valais/ebbvi/centre-medical-du-bouveret
Centre médical du Chablais,"Z.A. Entre deux Fossaux 14, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/ebarf/centre-medical-du-chablais
Centre Médical du Fossau Vouvry,"Avenue du Fossau 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ev9o/centre-medical-du-fossau-vouvry
Centre Médical du Rhône,"En Arche 34, 1912 Leytron",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/ev5c/centre-medical-du-rhone
Centre médical et dentaire de Sion,"Rue du Scex 33, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev5m/centre-medical-et-dentaire-de-sion
Centre Médical illhorn,"Route de Sion 31, 3960 Siders",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/evo/centre-medical-illhorn
Centre médical Le Forum,"Rue de Condémines 8, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev7v/centre-medical-le-forum
Centre médical les Cerisiers,"Rue des Vergers 1, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ewbh/centre-medical-les-cerisiers
Centre Médical Leytron,"En Arche 34, 1912 Produit",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/produit/ebasq/centre-medical-leytron
Centre Médical Medibagnes,"Route de Verbier Station 74, 1936 Bagnes",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/bagnes/ev7r/centre-medical-medibagnes
Centre Médical Valère - Gastroentérologie,"Avenue de la gare 27, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/e0q8/centre-medical-valere-gastroenterologie
Centre médical Vigimed,"Rue du Léman 18B, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev6v/centre-medical-vigimed
Centre Pédiatrique Pluridisciplinaire du Chablais Valaisan (CPPCV),"Rue du Pont 5, 1870 Monthey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/monthey/ev47/centre-pediatrique-pluridisciplinaire-du-chablais-valaisan-cppcv
Clinique Oeil - Martigny,"Rue de la Poste 5, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/e6t6/clinique-oeil-martigny
Gastroentérologie - Maison Santé Chablais,"Chemin du Verger 3, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/e0p6/gastroenterologie-maison-sante-chablais
La Maison de Santé,"Route de la Gravenne 14, 1933 Sembrancher",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sembrancher/ev86/la-maison-de-sante
Maison de la Santé du Haut-Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ev69/maison-de-la-sante-du-haut-lac
Médecins du Chablais,"Rue des Dents-du-Midi 34B, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/ebbx5/medecins-du-chablais
MV Santé Vision Sion,"Rue de Lausanne 25, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/eyow/mv-sante-vision-sion
MV Santé Vision Visp,"Napoleonstrasse 16B, 3930 Visp",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/visp/eyoy/mv-sante-vision-visp
Pure Clinic - Centre médical de Sion,"Rue du Scex 33, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/e9vd/pure-clinic-centre-medical-de-sion
Tinika,"Rue de Lausanne 13, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ebb0j/tinika
Altius Swiss Sportmed Center,"Habich-Dietschy-Strasse 5A, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/eqv0/altius-swiss-sportmed-center
Ärztegemeinschaft Suhr,"Alte Gasse 8, 5034 Suhr",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/suhr/embe/arztegemeinschaft-suhr
Ärzte-Gesundheitszentrum Lägern,"Wetentalstrasse 2, 5420 Ehrendingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/ehrendingen/eqyo/arzte-gesundheitszentrum-lagern
Ärztehaus Bernstrasse 86,"Bernstrasse 86, 4852 Rothrist",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rothrist/eqv6/arztehaus-bernstrasse-86
Ärzteteam 51,"Fröhlichstrasse 51, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/emhx/arzteteam-51
Ärztezentrum Buchs,"Mitteldorfstrasse 47, 5033 Buchs AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/el01/arztezentrum-buchs
Ärztezentrum Othmarsingen AG,"Bahnhofstrasse 8, 5504 Othmarsingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/othmarsingen/emkv/arztezentrum-othmarsingen-ag
Ärztezentrums im Chilefeld,"Kirchenfeldstrasse 8, 5630 Muri",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/muri/eqt1/arztezentrums-im-chilefeld
Ärztezentrum Wohlen,"Zentralstrasse 55a, 5610 Wohlen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/wohlen/eqzv/arztezentrum-wohlen
Arzthaus Aarau,"Bahnhofstrasse 29, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqw6/arzthaus-aarau
Augenärzte Zentrum Aarau,"Bahnhofplatz 3h, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/e72w/augenarzte-zentrum-aarau
Augenklinik Orasis - AugenZentrumPajic,"Titlisstrasse 44, 5734 Reinach AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/eqwf/augenklinik-orasis-augenzentrumpajic
Augenzentrum Kiener-Ärztehaus Täfernhof,"Mellingerstrasse 207, 5405 Baden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/baden/eqxq/augenzentrum-kiener-arztehaus-tafernhof
Augenzentrum Menon,"Brättligäu 6 / Kronenplatz, 5600 Lenzburg",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/lenzburg/el0e/augenzentrum-menon
Augenzentrum Perron West,"Aarauerstrasse 10, 5630 Muri",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/muri/eqzk/augenzentrum-perron-west
DoktorZentrum Mutschellen,"Corneliastrasse 6, 8965 Berikon",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/berikon/eqt5/doktorzentrum-mutschellen
Doktor Zentrum Wettingen,"Bahnhofstrasse 88, 5430 Wettingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/wettingen/emmh/doktor-zentrum-wettingen
Fachärztehaus Frick,"Mühlegasse 18, 5070 Frick",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/frick/eqt9/facharztehaus-frick
frauenarztzentrum aargau - Standort Aarau,"Ziegelrain 29, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eyq2/frauenarztzentrum-aargau-standort-aarau
frauenarztzentrum aargau - Standort Baden,"Bernerstrasse 27, 5400 Baden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/baden/equz/frauenarztzentrum-aargau-standort-baden
Gastroenterologie Aarau,"Wiesenstrasse 25, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eyqo/gastroenterologie-aarau
Gesundheitszentrum H7,"Hauptstrasse 7c, 5502 Hunzenschwil",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/hunzenschwil/eqwm/gesundheitszentrum-h7
GesundheitsZentrum Reinach - Xundheitszentrum,"Hauptstrasse 71, 5734 Reinach AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/eqx2/gesundheitszentrum-reinach-xundheitszentrum
Hausarztpraxis MZ Brugg,"Fröhlichstrasse 5, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/el5s/hausarztpraxis-mz-brugg
Hirslanden Baby Ambulatorium Aarau,"Schanzweg 7, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/e3qz/hirslanden-baby-ambulatorium-aarau
Kinderarztpraxis Villa Vesta Rosengässchen 2 Rheinfelden,"Rosengässchen 2, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/equo/kinderarztpraxis-villa-vesta-rosengasschen-2-rheinfelden
KSA Praxiszentrum / Notfallpraxis am Bahnhof Aarau,"Bahnhofplatz 3C, 5001 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqv5/ksa-praxiszentrum-notfallpraxis-am-bahnhof-aarau
LENZMED Gruppenpraxis,"Niederlenzer Kirchweg 5C, 5600 Lenzburg",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/lenzburg/el43/lenzmed-gruppenpraxis
MCR Health AG - Medical Center Rohrdorf,"Vorderi Böde 2a, 5452 Oberrohrdorf",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/oberrohrdorf/e1i4/mcr-health-ag-medical-center-rohrdorf
Monvia Gesundheitszentrum Oberentfelden,"Muhenstrasse 13, 5036 Oberentfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/oberentfelden/eqw3/monvia-gesundheitszentrum-oberentfelden
Pneumologie Nordwest,"Kaiserstrasse 8, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/eyte/pneumologie-nordwest
Praxis am Kirchplatz,"Kirchplatz 4, 4800 Zofingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/zofingen/ema6/praxis-am-kirchplatz
Praxis Brestenberg,"Brestenbergstrasse 21, 5707 Seengen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/seengen/emlr/praxis-brestenberg
Praxis Dr. med. (RSK) Agim Asllani,"Bahnhofstrasse 92, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eytt/praxis-dr-med-rsk-agim-asllani
Praxisgemeinschaft Dottikon,"Alte Hägglingerstrasse 10, 5605 Dottikon",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/dottikon/eque/praxisgemeinschaft-dottikon
Praxiszentrum Frick,"Hauptstrasse 44, 5070 Frick",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/frick/eyve/praxiszentrum-frick
Psychologisch-Medizinisches Zentrum,"Ziegelrain 1, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqzy/psychologisch-medizinisches-zentrum
Tumor Zentrum Aarau AG,"Rain 34, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/el3u/tumor-zentrum-aarau-ag
Vidamed AG,"Baslerstrasse 6, 5330 Bad Zurzach",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/bad-zurzach/el3y/vidamed-ag
Vista Augenzentrum Brugg,"Neumarktplatz 1, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/eqwl/vista-augenzentrum-brugg
Zentrum für Gefässmedizin Mittelland,"Aarenaustrasse 2B, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eq03/zentrum-fur-gefassmedizin-mittelland
Ärzte am Markt,"Marktstrasse 4, 9435 Heerbrugg",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/heerbrugg/eulh/arzte-am-markt
Ärztehaus Gossau,"Lerchenstrasse 32, 9200 Gossau SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gossau/elhj/arztehaus-gossau
Ärztehaus Wil,"Löwenstrasse 1, 9500 Wil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wil/eurb/arztehaus-wil
Ärztezentrum Benken,"Dorfstrasse 22, 8717 Benken SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/benken/euo4/arztezentrum-benken
Ärztezentrum Degersheim,"Hauptstrasse 69, 9113 Degersheim",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/degersheim/euma/arztezentrum-degersheim
Ärztezentrum Flawil,"Magdenauerstrasse 1, 9230 Flawil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/flawil/eulf/arztezentrum-flawil
Ärztezentrum Flums,"Marktstrasse 21, 8890 Flums",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/flums/euuo/arztezentrum-flums
Ärztezentrum Gams,"Gasenzenstrasse 10, 9473 Gams",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gams/eun8/arztezentrum-gams
Ärztezentrum Thal,"Feldstrasse 11, 9425 Thal",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/thal/euow/arztezentrum-thal
Ärztezentrum Walenstadt,"Bahnhofstrasse 27, 8880 Walenstadt",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/walenstadt/euq7/arztezentrum-walenstadt
Ärztezentrum Zuzwil,"Ringstrasse 1, 9524 Zuzwil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/zuzwil/euo5/arztezentrum-zuzwil
Arzthaus St. Gallen,"Zeughausgasse 22, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/emk7/arzthaus-st-gallen
Augenärzte St. Gallen Zentrum Multergasse,"Multergasse 11, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/e72z/augenarzte-st-gallen-zentrum-multergasse
Augenzentrum Buchs,"Bahnhofstrasse 2, 9470 Buchs SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/eq9h/augenzentrum-buchs
Augenzentrum Rapperswil,"Merkurstrasse 50, 8640 Rapperswil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil/eows/augenzentrum-rapperswil
Augenzentrum Toggenburg,"Rietwiesstrasse 8, 9630 Wattwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wattwil/eup1/augenzentrum-toggenburg
Dr. H. Wettler,"Neue Jonastrasse 85, 8640 Rapperswil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil-sg/e0am/dr-h-wettler
Gemeinschaftspraxis Arnegg,"Toreggstrasse 3, 9212 Gossau SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gossau/eumr/gemeinschaftspraxis-arnegg
Hausarztpraxis Dr. M. Strässle-Pfister,"Sulzweidstrasse 16a, 8737 Gommiswald",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gommiswald/eulo/hausarztpraxis-dr-m-strassle-pfister
Medbase Abtwil,"Wiesenbachstrasse 5, 9030 Gaiserwald",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/gaiserwald/era2/medbase-abtwil
Medbase Diepoldsau,"Vordere Kirchstrasse 8, 9444 Diepoldsau",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/diepoldsau/eund/medbase-diepoldsau
Medbase Heerbrugg,"Aechelistrasse 6, 9435 Au SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/au/euop/medbase-heerbrugg
Medbase Rorschach,"Adolf-Gaudy-Weg 2b, 9400 Rorschach",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rorschach/eunh/medbase-rorschach
Medbase St. Gallen Am Vadianplatz,"Vadianstrasse 26, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eul1/medbase-st-gallen-am-vadianplatz
Medbase St. Gallen Einstein,"Wassergasse 7, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eun0/medbase-st-gallen-einstein
Medbase Thal,"Wiesentalstrasse 4, 9425 Thal",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/thal/e22x/medbase-thal
Medbase Uzwil,"Bahnhofstrasse 82, 9240 Uzwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/uzwil/eull/medbase-uzwil
Medbase Wattwil,"Bahnhofstrasse 4, 9630 Wattwil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wattwil/euul/medbase-wattwil
Medbase Wil Poststrasse,"Poststrasse 19, 9500 Wil SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/wil/eq8f/medbase-wil-poststrasse
Medizinisches Zentrum Rorschach,"Marktplatz 9, 9400 Rorschach",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rorschach/eq9q/medizinisches-zentrum-rorschach
MeinArzt Buchs,"Bahnhofstrasse 57, 9470 Buchs SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/ez7d/meinarzt-buchs
Orthopädie Rosenberg,"Rorschacher Strasse 150, 9000 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/eoyj/orthopadie-rosenberg
PizolCare Praxis,"Bahnhofpark 2a, 7320 Sargans",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/sargans/eune/pizolcare-praxis
Praxis am Rhy,"Schützenwiese 8, 9451 Kriessern",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/kriessern/euom/praxis-am-rhy
Praxis Dr. med. Kaergel Daniela,"Bahnhofstrasse 12, 7320 Sargans",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/sargans/eung/praxis-dr-med-kaergel-daniela
Praxis Tulpenstrasse,"Tulpenstrasse 1A, 9533 Kirchberg SG",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/kirchberg/euo9/praxis-tulpenstrasse
rappjmed AG,"Allmeindstrasse 5, 8645 Rapperswil-Jona",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil-jona/eos6/rappjmed-ag
Tumor- und BrustZentrum Ostschweiz St. Gallen,"Rorschacher Strasse 286, 9016 St. Gallen",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/st-gallen/e77e/tumor-und-brustzentrum-ostschweiz-st-gallen
Tumorzentrum ZeTuP Rapperswil-Jona,"Alte Jonastrasse 24, 8640 Rapperswil",St. Gallen,https://www.onedoc.ch/de/medizinisches-zentrum/rapperswil/eoxt/tumorzentrum-zetup-rapperswil-jona
Ärzte im Zentrum,"Rathausstrasse 17, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evd0/arzte-im-zentrum
Ärztezentrum im Hamel,"Stickereistrasse 4, 9320 Arbon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/arbon/eves/arztezentrum-im-hamel
Ärztezentrum Müllheim AG,"Hintere Gärten 8, 8555 Müllheim",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/mullheim/emun/arztezentrum-mullheim-ag
Augenzentrum Frauenfeld,"Oberstadtstrasse 4, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/emvu/augenzentrum-frauenfeld
Augenzentrum Kreuzlingen,"Nationalstrasse 6, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eveq/augenzentrum-kreuzlingen
Augenzentrum ONO Weinfelden,"Marktstrasse 6, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/e1qu/augenzentrum-ono-weinfelden
Dr. med. Eric Schneider Arztpraxis am Bodensee,"Bahnhofstrasse 16, 8590 Romanshorn",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/romanshorn/e0hs/dr-med-eric-schneider-arztpraxis-am-bodensee
Hausarztzentrum Weinfelden,"Bankstrasse 2, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/emuj/hausarztzentrum-weinfelden
Kardiologie Weinfelden,"Rathausstrasse 11, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evgm/kardiologie-weinfelden
Medbase Amriswil,"Kirchstrasse 9, 8580 Sommeri",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/sommeri/e8af/medbase-amriswil
Medbase Bischofszell,"Poststrasse 2, 9220 Bischofszell",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/bischofszell/evg5/medbase-bischofszell
Medbase Frauenfeld,"Unterer Graben 1, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/elhm/medbase-frauenfeld
Medbase Kreuzlingen,"Brückenstrasse 11, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eveg/medbase-kreuzlingen
Medbase Weinfelden,"Marktplatz 3, 8570 Weinfelden",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/weinfelden/evfr/medbase-weinfelden
Medizinisches Zentrum Arbon,"Schlossgasse 4, 9320 Arbon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/arbon/eusf/medizinisches-zentrum-arbon
Medizinisches Zentrum Kemmental,"Alterswilerstrasse 9, 8573 Kemmental",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kemmental/evfp/medizinisches-zentrum-kemmental
Orthopädie am See,"Löwenstrasse 16, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/eve1/orthopadie-am-see
Praxis Dr. med. Stäheli Hansruedi,"Alterswilerstrasse 9, 8573 Kemmental",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kemmental/evhg/praxis-dr-med-staheli-hansruedi
Praxis im Klosterhof,"Klosterhofstrasse 1, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/evev/praxis-im-klosterhof
Praxis Untermoos AG,"Untermoosstrasse 11, 8355 Aadorf",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/aadorf/emps/praxis-untermoos-ag
Schlossberg Ärztezentrum,"Schöntalweg 5, 8546 Islikon",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/islikon/evf7/schlossberg-arztezentrum
Schlossberg Ärztezentrum AG,"Bahnhofstrasse 61, 8500 Frauenfeld",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/frauenfeld/emoh/schlossberg-arztezentrum-ag
Schlossberg Ärztezentrum Mühli,"Mühle 2, 9548 Matzingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/matzingen/eve2/schlossberg-arztezentrum-muhli
Vassiliki Bekou - Praxis Kreuzlingen,"Brückenstrasse 11, 8280 Kreuzlingen",Thurgau,https://www.onedoc.ch/de/medizinisches-zentrum/kreuzlingen/e1rv/vassiliki-bekou-praxis-kreuzlingen
Ärztezentrum Adligenswil AG,"Im Zentrum 20, 6043 Adligenswil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/adligenswil/eogx/arztezentrum-adligenswil-ag
Ärztezentrum Malters,"Luzernstrasse 45, 6102 Malters",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/malters/et0i/arztezentrum-malters
Ärztezentrum Schönbühl AG,"Langensandstrasse 23, 6005 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/eogo/arztezentrum-schonbuhl-ag
Ärztezentrum Seetal 11,"Seetalstrasse 11, 6020 Emmenbrücke",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/emmenbrucke/etye/arztezentrum-seetal-11
Augenärzte Zentrum Luzern,"Bahnhofstrasse 7, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/e72y/augenarzte-zentrum-luzern
Augenärztezentrum Trotte,"Bahnhofstrasse 15, 6210 Sursee",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/sursee/etzq/augenarztezentrum-trotte
Augenzentrum Willisau,"Ettiswilerstrasse 12/14, 6130 Willisau",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/willisau/eliz/augenzentrum-willisau
Botenhofpraxis AG,"Botenhofstrasse 4, 6205 Eich",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/eich/ezz1/botenhofpraxis-ag
Centramed Lucerne,"Frankenstrasse 2, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etyw/centramed-lucerne
Gesundheitszentrum Beromünster Spielmatte 1 Gunzwil,"Spielmatte 1, 6222 Gunzwil",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/gunzwil/etyg/gesundheitszentrum-beromunster-spielmatte-1-gunzwil
GesundheitsZentrum Buttisholz AG,"Arigstrasse 17, 6018 Buttisholz",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/buttisholz/eodw/gesundheitszentrum-buttisholz-ag
Gesundheitszentrum Dr. Annen AG,"Bahnhofstrasse 24, 6037 Root",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/root/eogg/gesundheitszentrum-dr-annen-ag
Gesundheitszentrum Escholzmatt,"Bahnhofstrasse 11, 6182 Escholzmatt",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/escholzmatt/etw1/gesundheitszentrum-escholzmatt
Gruppenpraxis Dr. P. und Th. Studer,"Bahnhofstrasse 4, 6170 Schüpfheim LU",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/schupfheim/ezxw/gruppenpraxis-dr-p-und-th-studer
gyn-zentrum Bahnhof,"Zentralstrasse 1, 6003 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/et2k/gyn-zentrum-bahnhof
gyn-zentrum Haldenstrasse,"Haldenstrasse 11, 6006 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/ety7/gyn-zentrum-haldenstrasse
Hausärzte Friedeck,"Bertiswilstrasse 26, 6023 Rothenburg",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/rothenburg/etxf/hausarzte-friedeck
Löwenpraxis,"Zürichstrasse 12, 6004 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/eocn/lowenpraxis
Medbase Kriens Mattenhof,"Am Mattenhof 4, 6010 Kriens",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/kriens/et2c/medbase-kriens-mattenhof
Medbase Luzern Allmend,"Zihlmattweg 46, 6005 Luzern",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/luzern/etzr/medbase-luzern-allmend
medici aerztezentrum,"Sankt Urbanstrasse 8, 6144 Zell LU",Luzern,https://www.onedoc.ch/de/medizinisches-zentrum/zell/etxj/medici-aerztezentrum
