name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Zentrum für Kinder- und Jugendmedizin,"Gerliswilstrasse 74, 6020 Emmen",Gerliswilstrasse 74,6020,Emmen,Luzern,041 420 21 36,Pädiatrie,https://www.luzern-kinderarzt.ch/,https://www.google.ch/search?q=Zentrum+für+Kinder-+und+Jugendmedizin+Emmen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/emmen/ezxv/zentrum-fur-kinder-und-jugendmedizin,0,
Augenzentrum MurtenSEH,"Engelhardstrasse 2a, 3280 Murten FR",Engelhardstrasse 2a,3280,Murten FR,Freiburg,026 670 50 50,Augenheilkunde,,https://www.google.ch/search?q=Augenzentrum+MurtenSEH+Murten+FR,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/murten/esrt/augenzentrum-murtenseh,0,
Augenzentrum ONO Centre de l'oeil Dr. Aus der Au Fribourg,"Route des Arsenaux 3C, 1700 Freiburg",Route des Arsenaux 3C,1700,Freiburg,Freiburg,026 350 11 30,"Augenheilkunde, Augencheck | Untersuchung der Sehkraft | Visustest, Lasik | Augenlaserbehandlung",https://drausderau.ch/,https://www.google.ch/search?q=Augenzentrum+ONO+Centre+de+l'oeil+Dr.+Aus+der+Au+Fribourg+Freiburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/ebahv/augenzentrum-ono-centre-de-l-oeil-dr-aus-der-au-fribourg,0,
Bulle Santé,"Rue de Gruyères 47, 1630 Bulle",Rue de Gruyères 47,1630,Bulle,Freiburg,026 916 33 33,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Hausärztlicher Notfall, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Vorsorgeuntersuchung | Check up",https://www.bulle-sante.ch/,https://www.google.ch/search?q=Bulle+Santé+Bulle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/ep8c/bulle-sante,0,
Cabinet de groupe Dr. Ducrest Mauron / Dr. Geiser Genoud / Dr. Luisoni / Dr. Morel / Dr. Morel,"Avenue de la Gare 3, 1630 Bulle",Avenue de la Gare 3,1630,Bulle,Freiburg,026 916 10 00,"Allergologie und Immunologie, Allgemeine Innere Medizin, Angiologie, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Cabinet+de+groupe+Dr.+Ducrest+Mauron+/+Dr.+Geiser+Genoud+/+Dr.+Luisoni+/+Dr.+Morel+/+Dr.+Morel+Bulle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/ebos/cabinet-de-groupe-dr-ducrest-mauron-dr-geiser-genoud-dr-luisoni-dr-morel-dr-morel,0,
Cabinet de psychothérapie JA,"Rue du Centre 12, 1752 Villars-sur-Glâne",Rue du Centre 12,1752,Villars-sur-Glâne,Freiburg,079 945 57 82,"Psychologie, Psychotherapie",https://psychologie-ja.ch/,https://www.google.ch/search?q=Cabinet+de+psychothérapie+JA+Villars-sur-Glâne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/ep1n/cabinet-de-psychotherapie-ja,1,référence
Cabinet Dr. Mariotti,"Rue de la Lécheretta 4, 1630 Bulle",Rue de la Lécheretta 4,1630,Bulle,Freiburg,026 564 23 00,Anästhesiologie,,https://www.google.ch/search?q=Cabinet+Dr.+Mariotti+Bulle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/es16/cabinet-dr-mariotti,0,
Cabinet médical de groupe de Courtepin,"Route du Postillon 5, 1784 Courtepin",Route du Postillon 5,1784,Courtepin,Freiburg,026 684 84 00,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Cabinet+médical+de+groupe+de+Courtepin+Courtepin,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/courtepin/ebqp/cabinet-medical-de-groupe-de-courtepin,0,
Centre Clinimed Fribourg | Médecine générale,"Route du Midi 12a, 1723 Marly",Route du Midi 12a,1723,Marly,Freiburg,026 320 64 64,"Hausarztmedizin (Allgemeinmedizin), Aktualisierung des Impfbuchs, Allergische Rhinitis | Heuschnupfen, Burnout, Messung des Blutdrucks, Messung des Blutzuckerspiegels | Glucosespiegel, Messung des Cholesterinspiegels | Blutfettwerte messen, Messung des Eisenspiegels | Ferritin, Screening auf Diabetes, Screening auf Glutenunverträglichkeit, Screening auf Kolorektalkrebs | Darmkrebs, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Vorsorgeuntersuchung | Check up",https://clinimed.ch/,https://www.google.ch/search?q=Centre+Clinimed+Fribourg+|+Médecine+générale+Marly,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/marly/e836/centre-clinimed-fribourg-medecine-generale,1,référence
Centre Crohn-Colitis,"Chemin des Pensionnats 1, 1700 Freiburg",Chemin des Pensionnats 1,1700,Freiburg,Freiburg,026 916 32 34,"Allgemeine Innere Medizin, Gastroenterologie, Hausarztmedizin (Allgemeinmedizin)",https://mysanitek.com/en/Professionisti/centre-crohn-colitis/,https://www.google.ch/search?q=Centre+Crohn-Colitis+Freiburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/erq0/centre-crohn-colitis,0,
Centre de Gastroenterologie Bulle,"Route de la Pâla 100, 1630 Bulle",Route de la Pâla 100,1630,Bulle,Freiburg,026 564 84 84,"Allgemeine Innere Medizin, Gastroenterologie, Hepatologie",https://centregastrobulle.ch/,https://www.google.ch/search?q=Centre+de+Gastroenterologie+Bulle+Bulle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/eb03/centre-de-gastroenterologie-bulle,0,
Centre medical 3D,"Grand-Rue 14, 1680 Romont FR",Grand-Rue 14,1680,Romont FR,Freiburg,026 652 91 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Verkehrsmedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Centre+medical+3D+Romont+FR,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/romont/es0n/centre-medical-3d,0,
Centre Médical de la Glâne,"Route de l'Hôpital 1, 1681 Hennens",Route de l'Hôpital 1,1681,Hennens,Freiburg,026 652 62 62,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Notfallmedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Centre+Médical+de+la+Glâne+Hennens,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/hennens/ebr2/centre-medical-de-la-glane,0,
Centre médical de la Haute-Sarine,"Passage du Querro 6, 1724 Le Mouret",Passage du Querro 6,1724,Le Mouret,Freiburg,026 413 31 22,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Aktualisierung des Impfbuchs, Hausärztlicher Notfall, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Vorsorgeuntersuchung | Check up",https://fridoc.ch/,https://www.google.ch/search?q=Centre+médical+de+la+Haute-Sarine+Le+Mouret,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/le-mouret/ezks/centre-medical-de-la-haute-sarine,0,
Centre Médical de la Veveyse,"Place d'Armes 30, 1618 Châtel-Saint-Denis",Place d'Armes 30,1618,Châtel-Saint-Denis,Freiburg,021 948 28 28,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://cmveveyse.ch/,https://www.google.ch/search?q=Centre+Médical+de+la+Veveyse+Châtel-Saint-Denis,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/chatel-saint-denis/esyj/centre-medical-de-la-veveyse,0,
Centre Médical de la Victoire,"Route du Bugnon 43, 1752 Villars-sur-Glâne",Route du Bugnon 43,1752,Villars-sur-Glâne,Freiburg,026 401 20 20,"Allgemeine Innere Medizin, Arbeitsmedizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://cmedvictoire.ch/,https://www.google.ch/search?q=Centre+Médical+de+la+Victoire+Villars-sur-Glâne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/es0h/centre-medical-de-la-victoire,0,
Centre médical Givision,"Route André Piller 29, 1762 Givisiez",Route André Piller 29,1762,Givisiez,Freiburg,026 460 79 30,Neurologie,,https://www.google.ch/search?q=Centre+médical+Givision+Givisiez,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/e15s/centre-medical-givision,0,
"CMT Estavayer SA HIB, Hôpital 1","Rue de la Rochette 1, 1470 Estavayer-le-Lac",Rue de la Rochette 1,1470,Estavayer-le-Lac,Freiburg,026 662 62 00,"Akupunktur, Hausarztmedizin (Allgemeinmedizin), Homöopathie, Mesotherapie, Mikronährstoffmedizin, Pädiatrie, Unicist Homöopathie, Blutentnahme für Check up | Blutanalyse für Check up, Hausärztlicher Notfall, Verhütung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",https://cmt-estavayer.ch/,"https://www.google.ch/search?q=CMT+Estavayer+SA+HIB,+Hôpital+1+Estavayer-le-Lac",Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/estavayer-le-lac/e1sl/cmt-estavayer-sa-hib-hopital-1,0,
Endiamed,"Place de la Gare 11, 1630 Bulle",Place de la Gare 11,1630,Bulle,Freiburg,026 563 60 00,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.endiamed.ch/,https://www.google.ch/search?q=Endiamed+Bulle,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bulle/e1uj/endiamed,0,
Groupe Médical de Bertigny,"Avenue Jean-Paul II 5, 1752 Villars-sur-Glâne",Avenue Jean-Paul II 5,1752,Villars-sur-Glâne,Freiburg,026 566 75 75,"Allgemeine Innere Medizin, Aromatherapie, Hausarztmedizin (Allgemeinmedizin), Notfallmedizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://groupemedicalbertigny.ch/,https://www.google.ch/search?q=Groupe+Médical+de+Bertigny+Villars-sur-Glâne,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/villars-sur-glane/esyy/groupe-medical-de-bertigny,0,
Groupe Médical de la Tour,"Route de l'Intyamon 113, 1635 La Tour-de-Trême",Route de l'Intyamon 113,1635,La Tour-de-Trême,Freiburg,026 919 33 00,"Allgemeine Innere Medizin, Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://cm-latour.ch/,https://www.google.ch/search?q=Groupe+Médical+de+la+Tour+La+Tour-de-Trême,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/la-tour-de-treme/es0b/groupe-medical-de-la-tour,0,
Maison Médicale Givisiez,"Route André Piller 16, 1762 Givisiez",Route André Piller 16,1762,Givisiez,Freiburg,026 466 15 05,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Endometriose, Freiwilliger Schwangerschaftsabbruch | Abtreibung | Abort, Harnwegsinfektion | Zystitis | Blasenentzündung, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Kinderwunsch | Fertilitätsbehandlung, Kolposkopie | Scheidenspiegelung, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Unfruchtbarkeit, Vaginalpilz, Verhütung, Vorsorgeuntersuchung | Check up, Wechseljahre | Menopause",https://www.maisonmedicale.ch/,https://www.google.ch/search?q=Maison+Médicale+Givisiez+Givisiez,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/e8ee/maison-medicale-givisiez,0,
Medbase Fribourg,"Rue Louis-d'Affry 2, 1700 Freiburg",Rue Louis-d'Affry 2,1700,Freiburg,Freiburg,026 309 28 30,"Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Pädiatrie, Rheumatologie, Hausärztlicher Notfall",https://www.medbase.ch/en/centers/detail/medbase-fribourg/,https://www.google.ch/search?q=Medbase+Fribourg+Freiburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/e168/medbase-fribourg,0,
"Miyabi, médecine esthétique - Centre Médical Givimed","Route André Piller 16, 1762 Givisiez",Route André Piller 16,1762,Givisiez,Freiburg,026 466 15 05,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Fasziatherapie, Kardiologie, Nephrologie, Physiotherapie",,"https://www.google.ch/search?q=Miyabi,+médecine+esthétique+-+Centre+Médical+Givimed+Givisiez",Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/givisiez/eqpk/miyabi-medecine-esthetique-centre-medical-givimed,0,
Permanence Médicale de Fribourg,"Rue Georges-Jordil 4, 1700 Freiburg",Rue Georges-Jordil 4,1700,Freiburg,Freiburg,026 321 11 44,Allgemeine Innere Medizin,https://permanence-medicale-fr.ch/,https://www.google.ch/search?q=Permanence+Médicale+de+Fribourg+Freiburg,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/freiburg/ezjj/permanence-medicale-de-fribourg,0,
THOLOS centre médical,"Route du Pâqui 5, 1720 Corminboeuf",Route du Pâqui 5,1720,Corminboeuf,Freiburg,026 475 91 91,"Allgemeine Innere Medizin, Chirurgie, Herzchirurgie, Radiologie, Rheumatologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.cabinet-tholos.ch/,https://www.google.ch/search?q=THOLOS+centre+médical+Corminboeuf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/corminboeuf/esx1/tholos-centre-medical,0,
Allergocentro,"Via Giovanni Nizzola 2, 6900 Lugano",Via Giovanni Nizzola 2,6900,Lugano,Tessin,091 913 30 00,"Allergologie und Immunologie, Pädiatrie",https://www.allergocentro.ch/,https://www.google.ch/search?q=Allergocentro+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/e0fr/allergocentro,0,
centromedico Bellinzona - PDS Medical,"Viale Officina 7, 6500 Bellinzona",Viale Officina 7,6500,Bellinzona,Tessin,091 640 24 24,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Neurologie, Senologie, Urogynäkologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://centromedico.ch/nostri-centri-bellinzona/,https://www.google.ch/search?q=centromedico+Bellinzona+-+PDS+Medical+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euwi/centromedico-bellinzona-pds-medical,0,
Centro medico Blenio,"Campagna 5, 6719 Aquila",Campagna 5,6719,Aquila,Tessin,091 872 10 76,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.swissmedical.net/de/aerztezentren/xundheitszentrum/zentren/blenio,https://www.google.ch/search?q=Centro+medico+Blenio+Aquila,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/aquila/eu5j/centro-medico-blenio,1,für ärzte
centromedico Chiasso - PDS Medical,"Corso San Gottardo 6 e 13, 6830 Chiasso",Corso San Gottardo 6 e 13,6830,Chiasso,Tessin,091 640 25 25,"Allgemeine Innere Medizin, Augenchirurgie, Augenheilkunde, HNO (Hals-, Nasen-, Ohrenheilkunde), Psychiatrie, Psychotherapie, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://centromedico.ch/chiasso/,https://www.google.ch/search?q=centromedico+Chiasso+-+PDS+Medical+Chiasso,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/chiasso/eu0i/centromedico-chiasso-pds-medical,0,
centromedico Lugano Centro - PDS Medical,"Via Giuseppe Petrini 2, 6900 Lugano",Via Giuseppe Petrini 2,6900,Lugano,Tessin,091 640 17 17,"Allgemeine Innere Medizin, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Urologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=centromedico+Lugano+Centro+-+PDS+Medical+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/et4v/centromedico-lugano-centro-pds-medical,0,
Centromedico Lugano - PDS Medical,"Piazzale della Stazione 3, 6900 Lugano",Piazzale della Stazione 3,6900,Lugano,Tessin,091 640 26 26,"Allgemeine Innere Medizin, Angiologie, Augenchirurgie, Augenheilkunde, Dermatologie und Venerologie, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie, Pädiatrie",https://www.centromedico.ch/,https://www.google.ch/search?q=Centromedico+Lugano+-+PDS+Medical+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euv3/centromedico-lugano-pds-medical,0,
Centro oftalmologico Piazza del Sole 5 Bellinzona,"Piazza del Sole 5, 6500 Bellinzona",Piazza del Sole 5,6500,Bellinzona,Tessin,091 835 48 87,Augenheilkunde,,https://www.google.ch/search?q=Centro+oftalmologico+Piazza+del+Sole+5+Bellinzona+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euw3/centro-oftalmologico-piazza-del-sole-5-bellinzona,0,
Centro Pediatrico del Mendrisiotto SA,"Via Beroldingen 26, 6850 Mendrisio",Via Beroldingen 26,6850,Mendrisio,Tessin,091 646 45 45,"Allergologie und Immunologie, Augenheilkunde, Pneumologie, Pädiatrie, Radiologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://centropediatrico.ch/,https://www.google.ch/search?q=Centro+Pediatrico+del+Mendrisiotto+SA+Mendrisio,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/mendrisio/euy0/centro-pediatrico-del-mendrisiotto-sa,0,
Epatocentro,"Via Soldino 5, 6900 Lugano",Via Soldino 5,6900,Lugano,Tessin,091 960 85 03,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Pharmazeutische Medizin, Tropen- und Reisemedizin",https://www.epatocentro.ch/en/,https://www.google.ch/search?q=Epatocentro+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euzd/epatocentro,0,
GyneCentro Ticino,"Via Sant'Anna 1, 6924 Sorengo",Via Sant'Anna 1,6924,Sorengo,Tessin,091 960 47 00,"Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Plastische, rekonstruktive und ästhetische Chirurgie, Urologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=GyneCentro+Ticino+Sorengo,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/sorengo/eu1f/gynecentro-ticino,0,
Il pediatra Studio di pediatria,"Via Alberto di Sacco 1, 6500 Bellinzona",Via Alberto di Sacco 1,6500,Bellinzona,Tessin,091 825 52 52,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.ilpediatra.ch/,https://www.google.ch/search?q=Il+pediatra+Studio+di+pediatria+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/euxe/il-pediatra-studio-di-pediatria,0,
Medicalvillage,"Via Cantonale 38, 6928 Manno",Via Cantonale 38,6928,Manno,Tessin,091 605 29 92,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.medicalvillage.ch/en/locations/,https://www.google.ch/search?q=Medicalvillage+Manno,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/manno/eux3/medicalvillage,0,
Studio Medico Dr. Bosia / Dr. Cassina / Dr. Cometta / Dr. Neuenschwander / Dr. med Tenzi Marbach,"Via Trevano 62, 6900 Lugano",Via Trevano 62,6900,Lugano,Tessin,091 971 44 70,"Allgemeine Innere Medizin, Medizinische Onkologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Studio+Medico+Dr.+Bosia+/+Dr.+Cassina+/+Dr.+Cometta+/+Dr.+Neuenschwander+/+Dr.+med+Tenzi+Marbach+Lugano,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/lugano/euv4/studio-medico-dr-bosia-dr-cassina-dr-cometta-dr-neuenschwander-dr-med-tenzi-marbach,0,
Studio medico Dr. med. Mazzi Rodolfo - Dr. med. Morales Elizabeth,"Piazza Grande 22, 6600 Locarno",Piazza Grande 22,6600,Locarno,Tessin,091 751 81 13,"Allergologie und Immunologie, Dermatologie und Venerologie",,https://www.google.ch/search?q=Studio+medico+Dr.+med.+Mazzi+Rodolfo+-+Dr.+med.+Morales+Elizabeth+Locarno,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/locarno/e0dn/studio-medico-dr-med-mazzi-rodolfo-dr-med-morales-elizabeth,0,
Studio Medico Dr. Toderi Brancaleone - Bellinzona,"Via Franco Zorzi 36, 6500 Bellinzona",Via Franco Zorzi 36,6500,Bellinzona,Tessin,091 826 25 16,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.swissmedical.net/en/doctors-directory/toderi-brancaleone-marco,https://www.google.ch/search?q=Studio+Medico+Dr.+Toderi+Brancaleone+-+Bellinzona+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0f2/studio-medico-dr-toderi-brancaleone-bellinzona,0,
Studio Medico Swiss Meridian Bellinzona - Swiss Meridian,"Via San Gottardo 58e, 6500 Bellinzona",Via San Gottardo 58e,6500,Bellinzona,Tessin,091 825 68 68,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Nuklearmedizin, Radiologie",https://swissmeridian.ch/,https://www.google.ch/search?q=Studio+Medico+Swiss+Meridian+Bellinzona+-+Swiss+Meridian+Bellinzona,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/bellinzona/e0dh/studio-medico-swiss-meridian-bellinzona-swiss-meridian,0,
Studio Medico Swiss Meridian Muralto - Swiss Meridian,"Via Santo Stefano 1 , 6600 Muralto",Via Santo Stefano 1 ,6600,Muralto,Tessin,091 743 35 42,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin), Radiologie",https://swissmeridian.ch/,https://www.google.ch/search?q=Studio+Medico+Swiss+Meridian+Muralto+-+Swiss+Meridian+Muralto,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/muralto/e0db/studio-medico-swiss-meridian-muralto-swiss-meridian,0,
Studio Oculistico Medimi - Presso Lugano Care,"Via Pian Scairolo 34A, 6915 Pambio-Noranco",Via Pian Scairolo 34A,6915,Pambio-Noranco,Tessin,091 993 21 10,"Augenchirurgie, Augenheilkunde, Glaukom | Grüner Star, Katarakt-Chirurgie | Grauer Star-Operation",,https://www.google.ch/search?q=Studio+Oculistico+Medimi+-+Presso+Lugano+Care+Pambio-Noranco,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/pambio-noranco/eu2n/studio-oculistico-medimi-presso-lugano-care,0,
ADMEDICO Augenzentrum,"Fährweg 10, 4600 Olten",Fährweg 10,4600,Olten,Solothurn,062 206 87 37,Augenheilkunde,https://admedico.ch/,https://www.google.ch/search?q=ADMEDICO+Augenzentrum+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/euh4/admedico-augenzentrum,0,
Aerztegemeinschaft Luterbach,"Hauptstrasse 38, 4542 Luterbach",Hauptstrasse 38,4542,Luterbach,Solothurn,032 682 20 56,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Aerztegemeinschaft+Luterbach+Luterbach,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/luterbach/euh2/aerztegemeinschaft-luterbach,0,
Ärztezentrum Brüggli Park,"Junkernbrunnenweg 1, 4657 Dulliken",Junkernbrunnenweg 1,4657,Dulliken,Solothurn,062 285 55 95,Allgemeine Innere Medizin,https://az-bruegglipark.ch/,https://www.google.ch/search?q=Ärztezentrum+Brüggli+Park+Dulliken,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/dulliken/euia/arztezentrum-bruggli-park,0,
Ärztezentrum Kofmehl-Huus,"Luzernstrasse 30, 4553 Subingen",Luzernstrasse 30,4553,Subingen,Solothurn,032 626 40 00,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://praxis-kofmehl-huus.ch/,https://www.google.ch/search?q=Ärztezentrum+Kofmehl-Huus+Subingen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/subingen/eo6w/arztezentrum-kofmehl-huus,0,
Ärztezentrum Leuenfeld,"Leuenstrasse 2, 4702 Oensingen",Leuenstrasse 2,4702,Oensingen,Solothurn,062 396 16 24,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.aerztezentrum-leuenfeld.ch/,https://www.google.ch/search?q=Ärztezentrum+Leuenfeld+Oensingen,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/oensingen/euil/arztezentrum-leuenfeld,0,
Ärztezentrum Lüsselpark,"Lüsselpark 1, 4226 Breitenbach",Lüsselpark 1,4226,Breitenbach,Solothurn,061 789 10 00,"Allgemeine Innere Medizin, Medizinische Onkologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://az-luesselpark.ch/,https://www.google.ch/search?q=Ärztezentrum+Lüsselpark+Breitenbach,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/breitenbach/em7e/arztezentrum-lusselpark,0,
Ärztezentrum Solothurn,"Luzernstrasse 5, 4500 Solothurn",Luzernstrasse 5,4500,Solothurn,Solothurn,058 387 77 66,"Allgemeine Innere Medizin, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.swissmedical.net/de/aerztezentren/solothurn,https://www.google.ch/search?q=Ärztezentrum+Solothurn+Solothurn,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/solothurn/eoy5/arztezentrum-solothurn,1,für ärzte
Augenarztpraxis an der Aare,"Frohburgstrasse 4, 4600 Olten",Frohburgstrasse 4,4600,Olten,Solothurn,062 205 40 20,Augenheilkunde,https://www.augenarztpraxis-olten.ch/,https://www.google.ch/search?q=Augenarztpraxis+an+der+Aare+Olten,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/olten/ebaup/augenarztpraxis-an-der-aare,0,
