name,address,canton,url,Street / Number,ZIP Code,City
"Ärztezentrum Seehof, Mensch & Medizin","Staatsstrasse 16, 3652 Hilterfingen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/hilterfingen/esel/arztezentrum-seehof-mensch-medizin,Staatsstrasse 16,3652,Hilterfingen
Ärztezentrum Studen,"Schaftenholzweg 10, 2557 Studen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/studen/erto/arztezentrum-studen,Schaftenholzweg 10,2557,Studen
Ärztezentrum Südbahnhof,"Chutzenstrasse 24, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er93/arztezentrum-sudbahnhof,Chutzenstrasse 24,3007,Bern
Arztpraxis Stattmattehuus,"Adelbodenstrasse 29, 3714 Frutigen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/frutigen/er6q/arztpraxis-stattmattehuus,Adelbodenstrasse 29,3714,Frutigen
Augenärzte Bern Zentrum Marktgasse,"Marktgasse 6, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/e72x/augenarzte-bern-zentrum-marktgasse,Marktgasse 6,3011,Bern
Augenärzte Zollikofen Zentrum Ziegelei,"Märitgasse 1, 3052 Zollikofen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/zollikofen/e723/augenarzte-zollikofen-zentrum-ziegelei,Märitgasse 1,3052,Zollikofen
AugenCentrum Zytglogge,"Zytglogge 1, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erf6/augencentrum-zytglogge,Zytglogge 1,3011,Bern
Augenzentrum Dr. Aus der Au Bern / Centre de l’oeil Dr. Aus der Au Berne,"Sennweg 6, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ebakx/augenzentrum-dr-aus-der-au-bern-centre-de-l-oeil-dr-aus-der-au-berne,Sennweg 6,3012,Bern
Augenzentrum Fankhauser,"Gutenbergstrasse 18, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/eqwe/augenzentrum-fankhauser,Gutenbergstrasse 18,3011,Bern
Augenzentrum Spiez,"Thunstrasse 2, 3700 Spiez",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/spiez/erur/augenzentrum-spiez,Thunstrasse 2,3700,Spiez
Bahnhofpraxis Wichtrach,"Bahnhofstrasse 28, 3114 Wichtrach",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wichtrach/erw6/bahnhofpraxis-wichtrach,Bahnhofstrasse 28,3114,Wichtrach
Berner Rheumazentrum,"Viktoriastrasse 72, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwe/berner-rheumazentrum,Viktoriastrasse 72,3013,Bern
Bern West Med - Dr. Gurtner Med AG,"Mühledorfstrasse 2a, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwb/bern-west-med-dr-gurtner-med-ag,Mühledorfstrasse 2a,3018,Bern
Brustzentrum - Medidonna,"Riedweg 3, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ervg/brustzentrum-medidonna,Riedweg 3,3012,Bern
Burgpraxis,"Burgstrasse 18, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ezaw/burgpraxis,Burgstrasse 18,3600,Thun
Centerpraxis,"Dorfstrasse 4c, 3506 Grosshöchstetten",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/grosshochstetten/ert1/centerpraxis,Dorfstrasse 4c,3506,Grosshöchstetten
Centre médical Les Lovières,"Chemin des Lovières 2, 2720 Tramelan",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/tramelan/eru5/centre-medical-les-lovieres,Chemin des Lovières 2,2720,Tramelan
City Notfall Bern,"Schanzenstrasse 4A, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erri/city-notfall-bern,Schanzenstrasse 4A,3008,Bern
Crohn-Colitis-Zentrum,"Bremgartenstrasse 119, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erqz/crohn-colitis-zentrum,Bremgartenstrasse 119,3012,Bern
Gemeinschaftspraxis Brunnmatt,"Brunnmattstrasse 63, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er27/gemeinschaftspraxis-brunnmatt,Brunnmattstrasse 63,3007,Bern
Gesundheitszentrum Gerzensee,"Dorfstrasse 12, 3115 Gerzensee",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/gerzensee/espo/gesundheitszentrum-gerzensee,Dorfstrasse 12,3115,Gerzensee
Gesundheitszentrum Lütschentäler,"Bodendiehle 1446, 3823 Wengen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/wengen/esd4/gesundheitszentrum-lutschentaler,Bodendiehle 1446,3823,Wengen
Gesundheitszentrum Waisenhausplatz,"Waisenhausplatz 22, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/esiv/gesundheitszentrum-waisenhausplatz,Waisenhausplatz 22,3011,Bern
Gruppenpraxis Dr. Gisler / Dr. Masoumi-Grazianski / Dr. Nagel,"Burgstrasse 18, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ey7r/gruppenpraxis-dr-gisler-dr-masoumi-grazianski-dr-nagel,Burgstrasse 18,3600,Thun
HasliPraxis,"St. Urbanstrasse 40, 4900 Langenthal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/langenthal/erpm/haslipraxis,St. Urbanstrasse 40,4900,Langenthal
Hausärztezentrum Heimberg,"Auweg 73, 3627 Heimberg",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/heimberg/ersi/hausarztezentrum-heimberg,Auweg 73,3627,Heimberg
HausärzteZentrum Orpund,"Hauptstrasse 201, 2552 Orpund",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/orpund/er04/hausarztezentrum-orpund,Hauptstrasse 201,2552,Orpund
Hausarztpraxis Huttwil,"Schultheissenstrasse 10, 4950 Huttwil",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/huttwil/erwp/hausarztpraxis-huttwil,Schultheissenstrasse 10,4950,Huttwil
IPP Institut für Psychiatrie und,"Waisenhausplatz 25, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ervu/ipp-institut-fur-psychiatrie-und,Waisenhausplatz 25,3011,Bern
Kardiologie Innenstadt,"Bubenbergplatz 8, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erxa/kardiologie-innenstadt,Bubenbergplatz 8,3011,Bern
Kardiologische Gemeinschaftspraxis,"Schänzlistrasse 33, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er4x/kardiologische-gemeinschaftspraxis,Schänzlistrasse 33,3013,Bern
"KurWerk, Medizinisches Zentrum","Poststrasse 9, 3400 Burgdorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/burgdorf/en5y/kurwerk-medizinisches-zentrum,Poststrasse 9,3400,Burgdorf
Localmed Ärztezentrum Bern,"Schanzenstrasse 4A, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erq3/localmed-arztezentrum-bern,Schanzenstrasse 4A,3008,Bern
Localmed Ärztezentrum Köniz,"Stapfenstrasse 7, 3098 Köniz",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/koniz/erwh/localmed-arztezentrum-koniz,Stapfenstrasse 7,3098,Köniz
Localmed Biel/Bienne,"Bahnhofplatz 2C, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/er59/localmed-biel-bienne,Bahnhofplatz 2C,2502,Biel
Magendarm Zentrum Fellergut + Dr. med. Linder Katharina - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er1t/magendarm-zentrum-fellergut-dr-med-linder-katharina-arztezentrum-fellergut,Mühledorfstrasse 1,3018,Bern
Medbase Bern Bahnhof,"Parkterrasse 10, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/e3kt/medbase-bern-bahnhof,Parkterrasse 10,3012,Bern
Medbase Bern Westside,"Ramuzstrasse 18, 3027 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er02/medbase-bern-westside,Ramuzstrasse 18,3027,Bern
Medbase Bern Zentrum,"Schwanengasse 10, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erwo/medbase-bern-zentrum,Schwanengasse 10,3011,Bern
Medbase Thun Panorama-Center,"Weststrasse 14, 3604 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/ertp/medbase-thun-panorama-center,Weststrasse 14,3604,Thun
MEDICENTRE MOUTIER,"Rue Centrale 3, 2740 Moutier",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/moutier/erqk/medicentre-moutier,Rue Centrale 3,2740,Moutier
MediSpine WirbelsäulenZentrum Biel-Seeland,"Oberer Quai 20, 2503 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/e36s/medispine-wirbelsaulenzentrum-biel-seeland,Oberer Quai 20,2503,Biel
MediZentrum Lyss,"Busswilstrasse 6, 3250 Lyss",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/lyss/er6i/medizentrum-lyss,Busswilstrasse 6,3250,Lyss
Medizentrum Schüpfen,"Dorfstrasse 1, 3054 Schüpfen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/schupfen/ertu/medizentrum-schupfen,Dorfstrasse 1,3054,Schüpfen
Medizinisches Zentrum Biel,"Unionsgasse 14, 2502 Biel",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/biel/errc/medizinisches-zentrum-biel,Unionsgasse 14,2502,Biel
Medizinisches Zentrum Monbijou,"Monbijoustrasse 10, 3011 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er0m/medizinisches-zentrum-monbijou,Monbijoustrasse 10,3011,Bern
MeinArzt Reichenbach,"Bälliz 17, 3713 Reichenbach im Kandertal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/reichenbach-im-kandertal/ey90/meinarzt-reichenbach,Bälliz 17,3713,Reichenbach im Kandertal
Monvia Gesundheitszentrum Bern,"Rodtmattstrasse 47, 3014 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er3g/monvia-gesundheitszentrum-bern,Rodtmattstrasse 47,3014,Bern
Neurozentrum Bern AG,"Schänzlistrasse 33, 3013 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/en7q/neurozentrum-bern-ag,Schänzlistrasse 33,3013,Bern
Neurozentrum Oberaargau,"St. Urbanstrasse 22 - Affenplatz, 4900 Langenthal",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/langenthal/eq6j/neurozentrum-oberaargau,St. Urbanstrasse 22 - Affenplatz,4900,Langenthal
Operationszentrum Burgdorf - Medbase Operationszentrum,"Farbweg 9, 3400 Burgdorf",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/burgdorf/eq33/operationszentrum-burgdorf-medbase-operationszentrum,Farbweg 9,3400,Burgdorf
Praxis Dr. med. Melideo Gianni - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/esvs/praxis-dr-med-melideo-gianni-arztezentrum-fellergut,Mühledorfstrasse 1,3018,Bern
Praxis Dr. med. Mosimann Madeleine - Ärztezentrum Fellergut,"Mühledorfstrasse 1, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er28/praxis-dr-med-mosimann-madeleine-arztezentrum-fellergut,Mühledorfstrasse 1,3018,Bern
Praxis Dr. med. Wild Andreas,"Kammistrasse 13, 3800 Interlaken",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/interlaken/ex96/praxis-dr-med-wild-andreas,Kammistrasse 13,3800,Interlaken
Praxiszentrum am Bahnhof Bern,"Parkterrasse 10, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/errx/praxiszentrum-am-bahnhof-bern,Parkterrasse 10,3012,Bern
PraxisZentrum für Familienmedizin Thun,"Aarefeldstrasse 19, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/erxx/praxiszentrum-fur-familienmedizin-thun,Aarefeldstrasse 19,3600,Thun
Privatklinik Siloah Gümligen,"Worbstrasse 316, 3073 Gümligen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/gumligen/e6ub/privatklinik-siloah-gumligen,Worbstrasse 316,3073,Gümligen
PROMOTION - Gesundheit im Zentrum,"Chutzenstrasse 24, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/erus/promotion-gesundheit-im-zentrum,Chutzenstrasse 24,3007,Bern
Sportmedizinisches Zentrum Bern,"Bümplizstrasse 101, 3018 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/espn/sportmedizinisches-zentrum-bern,Bümplizstrasse 101,3018,Bern
Sportmedizinisches Zentrum Bern-Ittigen,"Talgut-Zentrum 27, 3063 Ittigen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/ittigen/eslv/sportmedizinisches-zentrum-bern-ittigen,Talgut-Zentrum 27,3063,Ittigen
Stedtli-Praxis,"Hauptstrasse 43, 3800 Unterseen",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/unterseen/erph/stedtli-praxis,Hauptstrasse 43,3800,Unterseen
Unilabs Mittelland,"Effingerstrasse 45, 3008 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/ezii/unilabs-mittelland,Effingerstrasse 45,3008,Bern
VASC Gefässzentrum Bern,"Bremgartenstrasse 119, 3012 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/er39/vasc-gefasszentrum-bern,Bremgartenstrasse 119,3012,Bern
Vista Augenzentrum Thun,"Kasernenstrasse 5, 3600 Thun",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thun/essb/vista-augenzentrum-thun,Kasernenstrasse 5,3600,Thun
Vitasphère Gesundheitszentrum,"Bernstrasse 37, 4922 Thunstetten",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/thunstetten/esbf/vitasphere-gesundheitszentrum,Bernstrasse 37,4922,Thunstetten
Zentrum für Orthopädie Berner Oberland,"Krattigstrasse 6, 3700 Spiez",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/spiez/erxq/zentrum-fur-orthopadie-berner-oberland,Krattigstrasse 6,3700,Spiez
Zentrum für Systemische Therapie und Beratung,"Villettemattstrasse 15, 3007 Bern",Bern,https://www.onedoc.ch/de/medizinisches-zentrum/bern/err1/zentrum-fur-systemische-therapie-und-beratung,Villettemattstrasse 15,3007,Bern
Augenzentrum Vista Alpina,"Rue du Bourg 3, 3960 Siders",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/eweh/augenzentrum-vista-alpina,Rue du Bourg 3,3960,Siders
Augenzentrum Vista Alpina,"Bahnhofplatz 1a, 3930 Visp",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/visp/ervv/augenzentrum-vista-alpina,Bahnhofplatz 1a,3930,Visp
Cabinet de groupe des Dr. Praz,"Route des Ecluses 32, 1997 Haute-Nendaz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewc3/cabinet-de-groupe-des-dr-praz,Route des Ecluses 32,1997,Haute-Nendaz
Cabinet de Gynécologie et Obstétrique du Haut Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ep13/cabinet-de-gynecologie-et-obstetrique-du-haut-lac,Rue de la Grand-Vigne 6,1896,Vouvry
Cabinet Dr Charlotte Wedekind,"Route des Sommets de Crans 5, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/emkf/cabinet-dr-charlotte-wedekind,Route des Sommets de Crans 5,3963,Crans-Montana
Cabinet Dr. Dumoulin-Minguet Edmond,"Chemin de Bermouche 2, 1997 Haute-Nendaz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/haute-nendaz/ewaa/cabinet-dr-dumoulin-minguet-edmond,Chemin de Bermouche 2,1997,Haute-Nendaz
Cabinet Dr. Randon Thomas (2ème étage),"Zone d'activité des Plavaux 102, 1893 Muraz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/muraz/ewda/cabinet-dr-randon-thomas-2eme-etage,Zone d'activité des Plavaux 102,1893,Muraz
Cabinet Médical du Verger - Maison Santé Chablais,"Chemin du Verger 3, 1868 Collombey-Muraz",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey-muraz/evyb/cabinet-medical-du-verger-maison-sante-chablais,Chemin du Verger 3,1868,Collombey-Muraz
Cabinet RegardViSion,"Rue de Lausanne 27, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/eqjk/cabinet-regardvision,Rue de Lausanne 27,1950,Sitten
Centre médical d'Anniviers / Vissoie,"Route de Grimentz, 3961 Vissoie",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vissoie/ev5b/centre-medical-d-anniviers-vissoie,Route de Grimentz,3961,Vissoie
Centre médical de Champéry,"Route de la Fin 26, 1874 Champéry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/champery/ebbx9/centre-medical-de-champery,Route de la Fin 26,1874,Champéry
Centre médical de Charnot,"Rue Maison de Commune 17, 1926 Fully",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/fully/ev7l/centre-medical-de-charnot,Rue Maison de Commune 17,1926,Fully
Centre médical de Crans,"Rue du Pas-de-l'Ours 5, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx7/centre-medical-de-crans,Rue du Pas-de-l'Ours 5,3963,Crans-Montana
Centre Médical de l'Adret,"Route de Savièse 3C, 1971 Grimisuat",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/grimisuat/eld5/centre-medical-de-l-adret,Route de Savièse 3C,1971,Grimisuat
Centre médical de la Moya,"Rue d'Aoste 5B, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev7i/centre-medical-de-la-moya,Rue d'Aoste 5B,1920,Martigny
Centre médical de Montana,"Rue Louis Antille 15, 3963 Crans-Montana",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/crans-montana/ebbx8/centre-medical-de-montana,Rue Louis Antille 15,3963,Crans-Montana
Centre Médical des 2 gares,"Avenue de la Gare 3, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev93/centre-medical-des-2-gares,Avenue de la Gare 3,1950,Sitten
Centre médical des bains d'ovronnaz,"Route des Bains 93, 1911 Leytron",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/e5t2/centre-medical-des-bains-d-ovronnaz,Route des Bains 93,1911,Leytron
Centre médical des Grands-Prés,"Rue des Grands Prés 18, 1964 Conthey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/conthey/ev9w/centre-medical-des-grands-pres,Rue des Grands Prés 18,1964,Conthey
Centre médical de Val-d'Illiez Route de Champéry 22 Val-d'Illiez,"Route de Champéry 22, 1873 Val-d'Illiez",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/val-d-illiez/ev7h/centre-medical-de-val-d-illiez-route-de-champery-22-val-d-illiez,Route de Champéry 22,1873,Val-d'Illiez
Centre médical de Verbier,"Route de Verbier Station 74, 1936 Verbier",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/verbier/ev7k/centre-medical-de-verbier,Route de Verbier Station 74,1936,Verbier
Centre médical du Bouveret,"Chaussée du Canal 28, 1897 Port-Valais",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/port-valais/ebbvi/centre-medical-du-bouveret,Chaussée du Canal 28,1897,Port-Valais
Centre médical du Chablais,"Z.A. Entre deux Fossaux 14, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/ebarf/centre-medical-du-chablais,Z.A. Entre deux Fossaux 14,1868,Collombey
Centre Médical du Fossau Vouvry,"Avenue du Fossau 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ev9o/centre-medical-du-fossau-vouvry,Avenue du Fossau 6,1896,Vouvry
Centre Médical du Rhône,"En Arche 34, 1912 Leytron",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/leytron/ev5c/centre-medical-du-rhone,En Arche 34,1912,Leytron
Centre médical et dentaire de Sion,"Rue du Scex 33, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev5m/centre-medical-et-dentaire-de-sion,Rue du Scex 33,1950,Sitten
Centre Médical illhorn,"Route de Sion 31, 3960 Siders",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/siders/evo/centre-medical-illhorn,Route de Sion 31,3960,Siders
Centre médical Le Forum,"Rue de Condémines 8, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ev7v/centre-medical-le-forum,Rue de Condémines 8,1950,Sitten
Centre médical les Cerisiers,"Rue des Vergers 1, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ewbh/centre-medical-les-cerisiers,Rue des Vergers 1,1950,Sitten
Centre Médical Leytron,"En Arche 34, 1912 Produit",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/produit/ebasq/centre-medical-leytron,En Arche 34,1912,Produit
Centre Médical Medibagnes,"Route de Verbier Station 74, 1936 Bagnes",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/bagnes/ev7r/centre-medical-medibagnes,Route de Verbier Station 74,1936,Bagnes
Centre Médical Valère - Gastroentérologie,"Avenue de la gare 27, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/e0q8/centre-medical-valere-gastroenterologie,Avenue de la gare 27,1950,Sitten
Centre médical Vigimed,"Rue du Léman 18B, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/ev6v/centre-medical-vigimed,Rue du Léman 18B,1920,Martigny
Centre Pédiatrique Pluridisciplinaire du Chablais Valaisan (CPPCV),"Rue du Pont 5, 1870 Monthey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/monthey/ev47/centre-pediatrique-pluridisciplinaire-du-chablais-valaisan-cppcv,Rue du Pont 5,1870,Monthey
Clinique Oeil - Martigny,"Rue de la Poste 5, 1920 Martigny",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/martigny/e6t6/clinique-oeil-martigny,Rue de la Poste 5,1920,Martigny
Gastroentérologie - Maison Santé Chablais,"Chemin du Verger 3, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/e0p6/gastroenterologie-maison-sante-chablais,Chemin du Verger 3,1868,Collombey
La Maison de Santé,"Route de la Gravenne 14, 1933 Sembrancher",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sembrancher/ev86/la-maison-de-sante,Route de la Gravenne 14,1933,Sembrancher
Maison de la Santé du Haut-Lac,"Rue de la Grand-Vigne 6, 1896 Vouvry",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/vouvry/ev69/maison-de-la-sante-du-haut-lac,Rue de la Grand-Vigne 6,1896,Vouvry
Médecins du Chablais,"Rue des Dents-du-Midi 34B, 1868 Collombey",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/collombey/ebbx5/medecins-du-chablais,Rue des Dents-du-Midi 34B,1868,Collombey
MV Santé Vision Sion,"Rue de Lausanne 25, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/eyow/mv-sante-vision-sion,Rue de Lausanne 25,1950,Sitten
MV Santé Vision Visp,"Napoleonstrasse 16B, 3930 Visp",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/visp/eyoy/mv-sante-vision-visp,Napoleonstrasse 16B,3930,Visp
Pure Clinic - Centre médical de Sion,"Rue du Scex 33, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/e9vd/pure-clinic-centre-medical-de-sion,Rue du Scex 33,1950,Sitten
Tinika,"Rue de Lausanne 13, 1950 Sitten",Wallis,https://www.onedoc.ch/de/medizinisches-zentrum/sitten/ebb0j/tinika,Rue de Lausanne 13,1950,Sitten
Altius Swiss Sportmed Center,"Habich-Dietschy-Strasse 5A, 4310 Rheinfelden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rheinfelden/eqv0/altius-swiss-sportmed-center,Habich-Dietschy-Strasse 5A,4310,Rheinfelden
Ärztegemeinschaft Suhr,"Alte Gasse 8, 5034 Suhr",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/suhr/embe/arztegemeinschaft-suhr,Alte Gasse 8,5034,Suhr
Ärzte-Gesundheitszentrum Lägern,"Wetentalstrasse 2, 5420 Ehrendingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/ehrendingen/eqyo/arzte-gesundheitszentrum-lagern,Wetentalstrasse 2,5420,Ehrendingen
Ärztehaus Bernstrasse 86,"Bernstrasse 86, 4852 Rothrist",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/rothrist/eqv6/arztehaus-bernstrasse-86,Bernstrasse 86,4852,Rothrist
Ärzteteam 51,"Fröhlichstrasse 51, 5200 Brugg AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/brugg/emhx/arzteteam-51,Fröhlichstrasse 51,5200,Brugg AG
Ärztezentrum Buchs,"Mitteldorfstrasse 47, 5033 Buchs AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/buchs/el01/arztezentrum-buchs,Mitteldorfstrasse 47,5033,Buchs AG
Ärztezentrum Othmarsingen AG,"Bahnhofstrasse 8, 5504 Othmarsingen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/othmarsingen/emkv/arztezentrum-othmarsingen-ag,Bahnhofstrasse 8,5504,Othmarsingen
Ärztezentrums im Chilefeld,"Kirchenfeldstrasse 8, 5630 Muri",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/muri/eqt1/arztezentrums-im-chilefeld,Kirchenfeldstrasse 8,5630,Muri
Ärztezentrum Wohlen,"Zentralstrasse 55a, 5610 Wohlen",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/wohlen/eqzv/arztezentrum-wohlen,Zentralstrasse 55a,5610,Wohlen
Arzthaus Aarau,"Bahnhofstrasse 29, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/eqw6/arzthaus-aarau,Bahnhofstrasse 29,5000,Aarau
Augenärzte Zentrum Aarau,"Bahnhofplatz 3h, 5000 Aarau",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/aarau/e72w/augenarzte-zentrum-aarau,Bahnhofplatz 3h,5000,Aarau
Augenklinik Orasis - AugenZentrumPajic,"Titlisstrasse 44, 5734 Reinach AG",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/reinach/eqwf/augenklinik-orasis-augenzentrumpajic,Titlisstrasse 44,5734,Reinach AG
Augenzentrum Kiener-Ärztehaus Täfernhof,"Mellingerstrasse 207, 5405 Baden",Aargau,https://www.onedoc.ch/de/medizinisches-zentrum/baden/eqxq/augenzentrum-kiener-arztehaus-tafernhof,Mellingerstrasse 207,5405,Baden
