name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Keywords,google_search_url
Praxis Dr. med. Birkenmaier,"Obere Gasse 12, 4144 Arlesheim",Obere Gasse 12,4144,Arlesheim,Basel-Landschaft,061 701 63 64,"Allgemeine Innere Medizin, Pädiatrie",https://www.onedoc.ch/de/medizinische-praxis/arlesheim/erdy/praxis-dr-med-birkenmaier,http://www.praxis-birkenmaier.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Birkenmaier+Arlesheim
Praxis Dr. med. Blattner Jürg,"Hegenheimerstrasse 18, 4123 Allschwil",Hegenheimerstrasse 18,4123,Allschwil,Basel-Landschaft,061 482 22 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/allschwil/ena2/praxis-dr-med-blattner-jurg,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Blattner+Jürg+Allschwil
Praxis Dr. med. Blechschmidt Tilo,"Hauptstrasse 1, 4102 Binningen",Hauptstrasse 1,4102,Binningen,Basel-Landschaft,061 423 00 40,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/binningen/enhw/praxis-dr-med-blechschmidt-tilo,http://augenarztpraxis-dorenbach.ch/index.php?de/=test,1,Zuweiser,https://www.google.ch/search?q=Praxis+Dr.+med.+Blechschmidt+Tilo+Binningen
Praxis Dr. med. Blum Ariane,"Kasernenstrasse 32, 4410 Liestal",Kasernenstrasse 32,4410,Liestal,Basel-Landschaft,061 921 91 70,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/liestal/erep/praxis-dr-med-blum-ariane,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Blum+Ariane+Liestal
Praxis Dr. med. Bodenmann Andreas,"Hauptstrasse 13, 4153 Reinach BL",Hauptstrasse 13,4153,Reinach BL,Basel-Landschaft,061 712 21 21,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/reinach/erhz/praxis-dr-med-bodenmann-andreas,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bodenmann+Andreas+Reinach+BL
Praxis Dr. med. Börsch Tillmann,"Reinacherstrasse 28, 4142 Münchenstein",Reinacherstrasse 28,4142,Münchenstein,Basel-Landschaft,061 335 22 22,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/munchenstein/ey16/praxis-dr-med-borsch-tillmann,https://www.hirslanden.ch/de/corporate/aerzte/3/dr-med-tillmann-boersch.html,1,"Zuweiser, für Ärzte",https://www.google.ch/search?q=Praxis+Dr.+med.+Börsch+Tillmann+Münchenstein
Praxis Dr. med. Breitenstein Claude,"Eichenweg 1, 4410 Liestal",Eichenweg 1,4410,Liestal,Basel-Landschaft,061 906 96 66,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/liestal/em62/praxis-dr-med-breitenstein-claude,https://medsite.ch/claude.breitenstein,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Breitenstein+Claude+Liestal
Praxis Dr. med. Bringold Esther,"Hauptstrasse 129, 4102 Binningen",Hauptstrasse 129,4102,Binningen,Basel-Landschaft,061 421 36 56,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/binningen/em8c/praxis-dr-med-bringold-esther,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bringold+Esther+Binningen
Praxis Dr. med. Brunner-Komminoth Harald,"Baslerstrasse 254, 4123 Allschwil",Baslerstrasse 254,4123,Allschwil,Basel-Landschaft,061 422 08 00,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/allschwil/eh5/praxis-dr-med-brunner-komminoth-harald,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Brunner-Komminoth+Harald+Allschwil
Praxis Dr. med. Buchberger Manfred,"Hohlegasse 28, 4102 Binningen",Hohlegasse 28,4102,Binningen,Basel-Landschaft,061 423 18 01,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/binningen/erh1/praxis-dr-med-buchberger-manfred,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Buchberger+Manfred+Binningen
Praxis Dr. med. Bucheli Joseph,"Hauptstrasse 93, 4450 Sissach",Hauptstrasse 93,4450,Sissach,Basel-Landschaft,061 973 08 10,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/sissach/enaz/praxis-dr-med-bucheli-joseph,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bucheli+Joseph+Sissach
Praxis Dr. med. Bucher Fischer Cécile,"Arisdörferstrasse 6, 4410 Liestal",Arisdörferstrasse 6,4410,Liestal,Basel-Landschaft,061 921 60 90,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/liestal/em6h/praxis-dr-med-bucher-fischer-cecile,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bucher+Fischer+Cécile+Liestal
Praxis Dr. med. Bucher Markus,"Hauptstrasse 28, 4127 Birsfelden",Hauptstrasse 28,4127,Birsfelden,Basel-Landschaft,061 312 28 28,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/birsfelden/enck/praxis-dr-med-bucher-markus,https://www.praxis-sana.ch/psychiatrie-psychotherapie-basel-unser-team/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bucher+Markus+Birsfelden
Praxis Dr. med. Bucher Miranda,"Hauptstrasse 28, 4127 Birsfelden",Hauptstrasse 28,4127,Birsfelden,Basel-Landschaft,061 312 28 28,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/birsfelden/endm/praxis-dr-med-bucher-miranda,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bucher+Miranda+Birsfelden
Praxis Dr. med. Bücker Markus,"Steinbühlweg 13, 4123 Allschwil",Steinbühlweg 13,4123,Allschwil,Basel-Landschaft,061 481 53 63,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/allschwil/el2/praxis-dr-med-bucker-markus,https://www.kinderarzt-buecker.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bücker+Markus+Allschwil
Praxis Dr. med. Bulloni Barbora,"Baslerstrasse 345, 4123 Allschwil",Baslerstrasse 345,4123,Allschwil,Basel-Landschaft,061 481 60 70,Augenheilkunde,https://www.onedoc.ch/de/medizinische-praxis/allschwil/em48/praxis-dr-med-bulloni-barbora,https://augenarztpraxisallschwil.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bulloni+Barbora+Allschwil
Praxis Dr. med. Bürgi Martin,"Reinacherstrasse 28, 4142 Münchenstein",Reinacherstrasse 28,4142,Münchenstein,Basel-Landschaft,061 335 22 22,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/munchenstein/ey18/praxis-dr-med-burgi-martin,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bürgi+Martin+Münchenstein
Praxis Dr. med. Bürgin Stephan,"Reinacherstrasse 28, 4142 Münchenstein",Reinacherstrasse 28,4142,Münchenstein,Basel-Landschaft,061 335 22 22,"Allgemeine Innere Medizin, Rheumatologie",https://www.onedoc.ch/de/medizinische-praxis/munchenstein/ey19/praxis-dr-med-burgin-stephan,https://www.hirslanden.ch/de/corporate/aerzte/3/dr-med-stephan-buergin.html,1,"Zuweiser, für Ärzte",https://www.google.ch/search?q=Praxis+Dr.+med.+Bürgin+Stephan+Münchenstein
Praxis Dr. med. Burri,"Tiergartenstrasse 30, 4410 Liestal",Tiergartenstrasse 30,4410,Liestal,Basel-Landschaft,061 921 51 48,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/em90/praxis-dr-med-burri,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Burri+Liestal
Praxis Dr. med. Bütikofer Kurt,"Hauptstrasse 50, 4242 Laufen",Hauptstrasse 50,4242,Laufen,Basel-Landschaft,061 761 50 65,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/laufen/eke/praxis-dr-med-butikofer-kurt,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Bütikofer+Kurt+Laufen
Praxis Dr. med. Calik Yarici,"Hauptstrasse 54, 4132 Muttenz",Hauptstrasse 54,4132,Muttenz,Basel-Landschaft,061 461 19 19,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/muttenz/erev/praxis-dr-med-calik-yarici,https://www.praxiscalik.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Calik+Yarici+Muttenz
Praxis Dr. med. Caspar Ingrid Elfriede,"Bahnhofstrasse 16, 4144 Arlesheim",Bahnhofstrasse 16,4144,Arlesheim,Basel-Landschaft,061 701 40 00,"Augenheilkunde, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/arlesheim/enab/praxis-dr-med-caspar-ingrid-elfriede,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Caspar+Ingrid+Elfriede+Arlesheim
Praxis Dr. med. Cesna Martin,"Bahnhofstrasse 16, 4133 Pratteln",Bahnhofstrasse 16,4133,Pratteln,Basel-Landschaft,061 821 40 44,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/pratteln/encu/praxis-dr-med-cesna-martin,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Cesna+Martin+Pratteln
Praxis Dr. med. Chen Chao,"Melchtalstrasse 19, 4102 Binningen",Melchtalstrasse 19,4102,Binningen,Basel-Landschaft,061 271 77 89,Orthopädische Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/binningen/enlt/praxis-dr-med-chen-chao,https://www.chaochen.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Chen+Chao+Binningen
Praxis Dr. med. Christen Oliver,"Widmannstrasse 12, 4410 Liestal",Widmannstrasse 12,4410,Liestal,Basel-Landschaft,061 544 43 88,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/erh4/praxis-dr-med-christen-oliver,https://www.achtsamkeitspraxis.ch/oliver-christen-arzt/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Christen+Oliver+Liestal
Praxis Dr. med. Csepregi Antal,"Angensteinerstrasse 2, 4153 Reinach BL",Angensteinerstrasse 2,4153,Reinach BL,Basel-Landschaft,061 711 07 00,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/medizinische-praxis/reinach/em4v/praxis-dr-med-csepregi-antal,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Csepregi+Antal+Reinach+BL
Praxis Dr. med. Deglmann Wolfgang Alexander,"Fischmarkt 29, 4410 Liestal",Fischmarkt 29,4410,Liestal,Basel-Landschaft,061 921 36 19,Dermatologie und Venerologie,https://www.onedoc.ch/de/medizinische-praxis/liestal/enir/praxis-dr-med-deglmann-wolfgang-alexander,https://www.oeffnungszeitenbuch.de/filiale/Liestal-Dr.%20med.%20Wolfgang%20Alexander%20Deglmann%20-%20Hautarzt-3964935W.html,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Deglmann+Wolfgang+Alexander+Liestal
Praxis Dr. med. Dettwiler Lydia,"Teichstrasse 15, 4106 Therwil",Teichstrasse 15,4106,Therwil,Basel-Landschaft,061 721 46 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/therwil/enbx/praxis-dr-med-dettwiler-lydia,https://praxis-am-deich.ch/team/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Dettwiler+Lydia+Therwil
Praxis Dr. med. Dobr Martin,"Bottmingerstrasse 62, 4104 Oberwil",Bottmingerstrasse 62,4104,Oberwil,Basel-Landschaft,061 401 24 61,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/oberwil/encv/praxis-dr-med-dobr-martin,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Dobr+Martin+Oberwil
Praxis Dr. med. Dreher Markus,"Baslerstrasse 163, 4123 Allschwil",Baslerstrasse 163,4123,Allschwil,Basel-Landschaft,061 481 58 58,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/allschwil/erh5/praxis-dr-med-dreher-markus,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Dreher+Markus+Allschwil
Praxis Dr. med. Dürig Christian,"Bahnhofstrasse 4, 4104 Oberwil",Bahnhofstrasse 4,4104,Oberwil,Basel-Landschaft,061 401 40 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/oberwil/em6l/praxis-dr-med-durig-christian,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Dürig+Christian+Oberwil
Praxis Dr. med. Durisch Eva,"Hauptstrasse 125, 4102 Binningen",Hauptstrasse 125,4102,Binningen,Basel-Landschaft,061 422 14 22,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/binningen/ere0/praxis-dr-med-durisch-eva,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Durisch+Eva+Binningen
Praxis Dr. med. Duyar Hüseyin,"Kasernenstrasse 32, 4410 Liestal",Kasernenstrasse 32,4410,Liestal,Basel-Landschaft,061 921 91 70,Neurologie,https://www.onedoc.ch/de/medizinische-praxis/liestal/em98/praxis-dr-med-duyar-huseyin,https://www.neuroliestal.ch/team/hueseyin-duyar/,1,Zuweisung,https://www.google.ch/search?q=Praxis+Dr.+med.+Duyar+Hüseyin+Liestal
Praxis Dr. med. Eberle Pius,"Hauptstrasse 85, 4132 Muttenz",Hauptstrasse 85,4132,Muttenz,Basel-Landschaft,061 461 03 03,Chirurgie,https://www.onedoc.ch/de/medizinische-praxis/muttenz/ene9/praxis-dr-med-eberle-pius,https://www.chirurgie-muttenz.ch/ueber-uns,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Eberle+Pius+Muttenz
Praxis Dr. med. Eckart,"Kasernenstrasse 23, 4410 Liestal",Kasernenstrasse 23,4410,Liestal,Basel-Landschaft,061 921 50 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/liestal/em6k/praxis-dr-med-eckart,https://iscador.com/praxis/dr-med-christa-eckart/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Eckart+Liestal
Praxis Dr. med. Ehrhard Petra,"Ochsengasse 2, 4460 Gelterkinden",Ochsengasse 2,4460,Gelterkinden,Basel-Landschaft,061 983 11 63,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/gelterkinden/ene4/praxis-dr-med-ehrhard-petra,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Ehrhard+Petra+Gelterkinden
Praxis Dr. med. Ettlin Dieter,"Reinacherstrasse 28, 4142 Münchenstein",Reinacherstrasse 28,4142,Münchenstein,Basel-Landschaft,061 335 22 22,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/medizinische-praxis/munchenstein/ejkd/praxis-dr-med-ettlin-dieter,https://www.hirslanden.ch/de/corporate/aerzte/1/dr-med-med-dent-dieter-ettlin.html,1,"Zuweiser, für Ärzte",https://www.google.ch/search?q=Praxis+Dr.+med.+Ettlin+Dieter+Münchenstein
Praxis Dr. med. Fahmüller,"Tiergartenstrasse 15, 4410 Liestal",Tiergartenstrasse 15,4410,Liestal,Basel-Landschaft,061 922 00 20,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/enci/praxis-dr-med-fahmuller,https://www.psychotherapie-liestal.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Fahmüller+Liestal
Praxis Dr. med. Feinendegen Christophe,"Hauptstrasse 62, 4102 Binningen",Hauptstrasse 62,4102,Binningen,Basel-Landschaft,061 921 90 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/binningen/em61/praxis-dr-med-feinendegen-christophe,https://praxiskronenmatt.ch/praxis/team/dr-med-christophe-feinendegen/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Feinendegen+Christophe+Binningen
Praxis Dr. med. Fischer Thomas,"Arisdörferstrasse 6, 4410 Liestal",Arisdörferstrasse 6,4410,Liestal,Basel-Landschaft,061 921 15 15,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/enhm/praxis-dr-med-fischer-thomas,https://www.med-adressen.ch/arzt/psychiatrie-und-psychotherapie/thomas-fischer-55440,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Fischer+Thomas+Liestal
Praxis Dr. med. Flick Cesar,"Burggasse 2, 4132 Muttenz",Burggasse 2,4132,Muttenz,Basel-Landschaft,061 461 37 56,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/muttenz/em6f/praxis-dr-med-flick-cesar,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Flick+Cesar+Muttenz
Praxis Dr. med. Frei Barbara,"Postplatz 1, 4144 Arlesheim",Postplatz 1,4144,Arlesheim,Basel-Landschaft,061 705 40 45,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/arlesheim/em44/praxis-dr-med-frei-barbara,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Frei+Barbara+Arlesheim
Praxis Dr. med. Freiburghaus Urs René,"Bahnhofstrasse 31, 4106 Therwil",Bahnhofstrasse 31,4106,Therwil,Basel-Landschaft,061 721 60 50,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/therwil/enib/praxis-dr-med-freiburghaus-urs-rene,https://finde-offen.ch/therwil/dr-med-freiburghaus-urs-r-375589,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Freiburghaus+Urs+René+Therwil
Praxis Dr. med. Freyer-Mohl Monika,"Hauptstrasse 1, 4102 Binningen",Hauptstrasse 1,4102,Binningen,Basel-Landschaft,061 423 14 44,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/binningen/endo/praxis-dr-med-freyer-mohl-monika,https://medsite.ch/monika.freyer,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Freyer-Mohl+Monika+Binningen
Praxis Dr. med. Frey Mirjam,"Rheinstrasse 12, 4410 Liestal",Rheinstrasse 12,4410,Liestal,Basel-Landschaft,061 517 50 70,,https://www.onedoc.ch/de/medizinische-praxis/liestal/ere5/praxis-dr-med-frey-mirjam,https://hausarztpraxis-rheinstrasse.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Frey+Mirjam+Liestal
Praxis Dr. med. Friedmann Folker,"Hammerstrasse 35, 4410 Liestal",Hammerstrasse 35,4410,Liestal,Basel-Landschaft,061 906 92 92,Anästhesiologie,https://www.onedoc.ch/de/medizinische-praxis/liestal/erff/praxis-dr-med-friedmann-folker,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Friedmann+Folker+Liestal
Praxis Dr. med. Friedrichs Bettina,"Eichenweg 3, 4410 Liestal",Eichenweg 3,4410,Liestal,Basel-Landschaft,061 903 70 03,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/em5q/praxis-dr-med-friedrichs-bettina,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Friedrichs+Bettina+Liestal
Praxis Dr. med. Frommenwiler Walter,"Bahnhofstrasse 20, 4402 Frenkendorf",Bahnhofstrasse 20,4402,Frenkendorf,Basel-Landschaft,061 901 55 93,"Allgemeine Innere Medizin, Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/frenkendorf/enig/praxis-dr-med-frommenwiler-walter,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Frommenwiler+Walter+Frenkendorf
Praxis Dr. med. Füllhaas-Spörri Rita,"Gasstrasse 16, 4410 Liestal",Gasstrasse 16,4410,Liestal,Basel-Landschaft,061 923 11 00,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/liestal/eyi8/praxis-dr-med-fullhaas-sporri-rita,https://frauenarztpraxis-fuellhaas.ch/team/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Füllhaas-Spörri+Rita+Liestal
Praxis Dr. med. Furrer-Suter Marcel,"Birseckstrasse 85, 4144 Arlesheim",Birseckstrasse 85,4144,Arlesheim,Basel-Landschaft,061 703 85 85,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/medizinische-praxis/arlesheim/enb6/praxis-dr-med-furrer-suter-marcel,http://herzpraxis-arlesheim.ch/index.html,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Furrer-Suter+Marcel+Arlesheim
Praxis Dr. med. Galli Stephan,"Frenkenstrasse 19, 4434 Hölstein",Frenkenstrasse 19,4434,Hölstein,Basel-Landschaft,061 951 13 16,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/holstein/eng0/praxis-dr-med-galli-stephan,https://bachtanne.ch/,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Galli+Stephan+Hölstein
Praxis Dr. med. Gehrig Ernst,"Holdenweg 4, 4436 Oberdorf BL",Holdenweg 4,4436,Oberdorf BL,Basel-Landschaft,061 971 82 42,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/oberdorf/em78/praxis-dr-med-gehrig-ernst,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gehrig+Ernst+Oberdorf+BL
Praxis Dr. med. Genz Hans-Joachim,"Hauptstrasse 11, 4102 Binningen",Hauptstrasse 11,4102,Binningen,Basel-Landschaft,061 422 04 00,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/medizinische-praxis/binningen/em9p/praxis-dr-med-genz-hans-joachim,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Genz+Hans-Joachim+Binningen
Praxis Dr. med. Germanier François,"Hauptstrasse 120, 4102 Binningen",Hauptstrasse 120,4102,Binningen,Basel-Landschaft,061 422 04 70,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/binningen/em8s/praxis-dr-med-germanier-francois,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Germanier+François+Binningen
Praxis Dr. med. Giger Jürg,"Hauptstrasse 107, 4147 Aesch BL",Hauptstrasse 107,4147,Aesch BL,Basel-Landschaft,061 751 15 49,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/aesch/ena3/praxis-dr-med-giger-jurg,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Giger+Jürg+Aesch+BL
Praxis Dr. med. Gladen Marei,"Hauptstrasse 55, 4127 Birsfelden",Hauptstrasse 55,4127,Birsfelden,Basel-Landschaft,061 311 94 50,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/birsfelden/enb8/praxis-dr-med-gladen-marei,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gladen+Marei+Birsfelden
Praxis Dr. med. Gloger Michael,"Baselmattweg 36, 4123 Allschwil",Baselmattweg 36,4123,Allschwil,Basel-Landschaft,061 485 90 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/allschwil/erfi/praxis-dr-med-gloger-michael,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gloger+Michael+Allschwil
Praxis Dr. med. Gökhan Eren,"Bahnhofstrasse 28, 4133 Pratteln",Bahnhofstrasse 28,4133,Pratteln,Basel-Landschaft,076 606 32 06,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/pratteln/erlw/praxis-dr-med-gokhan-eren,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gökhan+Eren+Pratteln
Praxis Dr. med. Golm Hans-Joachim,"Ochsengasse 2, 4460 Gelterkinden",Ochsengasse 2,4460,Gelterkinden,Basel-Landschaft,061 981 12 32,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/gelterkinden/em9q/praxis-dr-med-golm-hans-joachim,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Golm+Hans-Joachim+Gelterkinden
Praxis Dr. med. Graf Gabriela,"Bahnhofplatz 12, 4410 Liestal",Bahnhofplatz 12,4410,Liestal,Basel-Landschaft,061 901 60 40,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/liestal/em86/praxis-dr-med-graf-gabriela,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Graf+Gabriela+Liestal
Praxis Dr. med. Graf Peter,"Mühlackerstrasse 25, 4402 Frenkendorf",Mühlackerstrasse 25,4402,Frenkendorf,Basel-Landschaft,061 901 77 88,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/frenkendorf/erfl/praxis-dr-med-graf-peter,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Graf+Peter+Frenkendorf
Praxis Dr. med. Grichting Beatrice Ursula,"Oberemattstrasse 21, 4133 Pratteln",Oberemattstrasse 21,4133,Pratteln,Basel-Landschaft,061 823 79 79,"Allgemeine Innere Medizin, Anästhesiologie",https://www.onedoc.ch/de/medizinische-praxis/pratteln/ere7/praxis-dr-med-grichting-beatrice-ursula,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Grichting+Beatrice+Ursula+Pratteln
Praxis Dr. med. Grieshaber Jochen,"Eichenweg 3, 4410 Liestal",Eichenweg 3,4410,Liestal,Basel-Landschaft,061 903 70 00,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/liestal/enat/praxis-dr-med-grieshaber-jochen,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Grieshaber+Jochen+Liestal
Praxis Dr. med. Gröflin Urs Beat,"Hauptstrasse 1, 4102 Binningen",Hauptstrasse 1,4102,Binningen,Basel-Landschaft,061 421 95 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/binningen/enia/praxis-dr-med-groflin-urs-beat,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gröflin+Urs+Beat+Binningen
Praxis Dr. med. Gysin Hanspeter,"Hauptstrasse 113, 4450 Sissach",Hauptstrasse 113,4450,Sissach,Basel-Landschaft,061 973 15 00,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/sissach/em9w/praxis-dr-med-gysin-hanspeter,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Gysin+Hanspeter+Sissach
Praxis Dr. med. Haberthür Felix,"Hauptstrasse 1, 4102 Binningen",Hauptstrasse 1,4102,Binningen,Basel-Landschaft,061 422 02 06,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/medizinische-praxis/binningen/em8m/praxis-dr-med-haberthur-felix,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Haberthür+Felix+Binningen
Praxis Dr. med. Haegeli-Régner Alex,"Hauptstrasse 7, 4102 Binningen",Hauptstrasse 7,4102,Binningen,Basel-Landschaft,061 421 77 88,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/binningen/erfn/praxis-dr-med-haegeli-regner-alex,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Haegeli-Régner+Alex+Binningen
Praxis Dr. med. Halter Christof,"Hauptstrasse 12, 4104 Oberwil",Hauptstrasse 12,4104,Oberwil,Basel-Landschaft,061 401 25 65,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/oberwil/erfp/praxis-dr-med-halter-christof,https://www.kinderarzt-oberwil.ch/index.php?ds=24,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Halter+Christof+Oberwil
